sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
相看又见岁华新，依旧杨朱拭泪巾。	韦庄	新正日商南道中作寄李明府	杨朱泣（杨朱）	1	[[10, 11, 12, 13]]	[10, 11, 12, 13,杨朱泣（杨朱）]
麟笔删金篆，龙绡荐玉编。	卢纶	和常舍人晚秋集贤院即事十二韵寄赠江南徐薛二侍郎	获麟（孔子，鲁哀公）	1	[[0, 1]]	[0, 1,获麟（孔子，鲁哀公）]
蚩尤终戮辱，胡羯漫猖狂。	杜甫	寄彭州高三十五使君适虢州岑二十七长史参三十韵	蚩尤	1	[[0, 1]]	[0, 1,蚩尤]
四座眼全青，一麾头半白。	李绅	移九江	青眼（阮籍）	1	[[4, 5]]	[4, 5,青眼（阮籍）]
旅馆夜忧姜被冷，暮江寒觉晏裘轻。	杜牧	冬至日遇京使发寄舍弟	姜被（姜肱）	1	[[4, 5]]	[4, 5,姜被（姜肱）]
尚有绨袍赠，应怜范叔寒。不知天下士，犹作布衣看。	高适	咏史	绨袍（范雎，须贾）	3	[[2, 3, 4], [8, 9, 10]]	[2, 3, 4,绨袍（范雎，须贾）]; [8, 9, 10,绨袍（范雎，须贾）]
片玉若磨唯转莹，莫辞云水入庐峰。	李群玉	劝人庐山读书	桂枝（郤诜）	1	[[0, 1]]	[0, 1,桂枝（郤诜）]
燕客期跃马，唐生安敢讥。	李白	送蔡山人	唐生（唐举）	1	[[6, 7]]	[6, 7,唐生（唐举）]
谢公吟望多来此，此地应将岘首齐。	方干	和于中丞登扶风亭	岘首（羊祜）	1	[[12, 13]]	[12, 13,岘首（羊祜）]
虽然未得和羹便，曾与将军止渴来。	罗隐	梅	望梅（曹操）	2	[[10, 11, 12, 13]]	[10, 11, 12, 13,望梅（曹操）]
是非斗方寸，荤血昏精魄。	刘禹锡	游桃源一百韵	方寸	1	[[3, 4]]	[3, 4,方寸]
河畔雪飞扬子宅，海边花盛越王台。	许浑	冬日登越王台怀归	扬雄宅（扬雄）	1	[[4, 5, 6]]	[4, 5, 6,扬雄宅（扬雄）]
神藻飞为鹡鸰赋，仙声飏出凤皇台。	张说	奉和圣制同玉真公主游大哥山池题石壁	鹡鸰	1	[[4, 5]]	[4, 5,鹡鸰]
好个林间鹊，今朝足喜声。	姚合	游春十二首之二	鹊喜	1	[[4, 5]]	[4, 5,鹊喜]
牵驱入市门，行者不为留。	韩愈	驽骥	一顾（伯乐，淳于髡，苏代）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,一顾（伯乐，淳于髡，苏代）]
精灵应自在，云雨不相关。	许棠	贞女祠	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 8]]	[6, 8,阳台（宋玉，楚襄王，瑶姬）]
即此羡闲逸，怅然吟式微。	王维	渭川（一作水）田家	式微	1	[[9, 10]]	[9, 10,式微]
峥嵘丞相府，清切凤凰池。	岑参	送史司马赴崔相公幕	凤池（荀勖）	1	[[8, 9, 10]]	[8, 9, 10,凤池（荀勖）]
八龙乘庆重，三虎递朝归。	祖咏	赠苗发员外	八龙（荀淑）	1	[[0, 1]]	[0, 1,八龙（荀淑）]
昨日诏书下，求贤访陆沉。	白居易	送张南简入蜀	陆沉	1	[[9, 10]]	[9, 10,陆沉]
顾索素琴应不暇，忆牵黄犬定难追。	白居易	九年十一月二十一日感事而作	上蔡（李斯，赵高）;广陵散（嵇康）	2	[[10, 12]];[[0, 1, 2, 3]]	[10, 12,上蔡（李斯，赵高）];[0, 1, 2, 3,广陵散（嵇康）]
掷笔落郢曲，巴人不能酬。	李群玉	洞庭驿楼雪夜宴集奉赠前湘州张员外	白雪（宋玉）	2	[[3, 4], [6, 7]]	[3, 4,白雪（宋玉）]; [6, 7,白雪（宋玉）]
每念羊叔子，言之岂常辍。	李德裕	怀山居邀松阳子同作	叔子（羊祜）	2	[[2, 3, 4]]	[2, 3, 4,叔子（羊祜）]
秦人失金镜，汉祖升紫极。	李白	商山四皓	秦镜	1	[[0, 1]]	[0, 1,秦镜]
如今非是秦时世，更隐桃花亦笑人。	秦系	山中赠耿拾遗湋兼两省故人	桃源（陶潜）	1	[[9, 10, 11]]	[9, 10, 11,桃源（陶潜）]
九霄路上辞朝客，四皓丛中作少年。	刘禹锡	刑部白侍郎谢病长告改宾客分司以诗赠别	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	1	[[8, 9]]	[8, 9,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]
听歌梁上动，应律管中飞。	骆宾王	咏尘灰	梁尘（虞公）	2	[[0, 1, 2, 3, 4]]	[0, 1, 2, 3, 4,梁尘（虞公）]
旅食甘藜藿，归心忆薜萝。	翁承赞	晨兴	薜荔衣	1	[[9, 11]]	[9, 11,薜荔衣]
莫卖卢龙塞，归邀麟阁名。	陈子昂	送著作佐郎崔融等从梁王东征	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[8, 9]]	[8, 9,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
桃源迷处所，桂树可淹留。	卢照邻	过东山谷口	桃源（陶潜）	1	[[0, 1]]	[0, 1,桃源（陶潜）]
霜刀剪汝天女劳，何事低头学桃李。	韩愈	芍药歌	织女（武丁，牛郎，织女）	1	[[4, 5]]	[4, 5,织女（武丁，牛郎，织女）]
闻君随谢朓，春夜宿前川。	李端	早春雪夜寄卢纶兼呈秘书元丞	谢朓	1	[[3, 4]]	[3, 4,谢朓]
数奇谪关塞，道广存箕颍。	杜甫	西枝村寻置草堂地夜宿赞公土室二首之二	箕颍（尧，许由，巢父）;未封侯（李广）	2	[[9, 10]];[[0, 1]]	[9, 10,箕颍（尧，许由，巢父）];[0, 1,未封侯（李广）]
股肱申教义，戈剑靖要荒。	李隆基	送张说巡边	股肱	1	[[0, 1]]	[0, 1,股肱]
夕阳似照陶家菊，黄蝶无穷压故枝。	司空图	歌者十二首之十二	东篱（陶潜）	1	[[4, 6]]	[4, 6,东篱（陶潜）]
欲验少君方，还吟大隐作。	卢纶	奉陪侍中游石笋溪十二韵	大隐;少君	2	[[8, 9]];[[2, 3]]	[8, 9,大隐];[2, 3,少君]
中原无鹿海无波，凤辇鸾旗出幸多。	李甘	九成宫	逐鹿（蒯通）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,逐鹿（蒯通）]
韦生堪继相，孟子愿依邻。	孟郊	题韦承总吴王故城下幽居	孟母邻（孟子，孟母）	1	[[6, 8]]	[6, 8,孟母邻（孟子，孟母）]
多惭一日长，不及二龙贤。	李白	送二季之江东	二龙（许虔，许邵）	1	[[8, 9]]	[8, 9,二龙（许虔，许邵）]
巡回数尺间，如见小蓬瀛。	元结	窊尊诗	蓬莱	1	[[9, 10]]	[9, 10,蓬莱]
官传梅福政，县顾赤松家。	马戴	送顾少府之永康	梅福;赤松（刘邦，张良，王子乔，黄初平）	2	[[2, 3]];[[8, 9]]	[2, 3,梅福];[8, 9,赤松（刘邦，张良，王子乔，黄初平）]
解薜龙凤署，怀铅兰桂丛。	李群玉	始忝四座奏状闻荐蒙恩授官旋进歌诗延英宣赐言怀纪事呈同馆诸公二十四韵	怀铅（扬雄）	1	[[6, 7]]	[6, 7,怀铅（扬雄）]
曾是信陵门下客，两回相吊不胜悲。	韩翃	梁城赠一二同幕	信陵（魏无忌）	1	[[2, 3]]	[2, 3,信陵（魏无忌）]
树隔夫差苑，溪连句践城。	张祜	题苏州楞伽寺	夫差	1	[[2, 3]]	[2, 3,夫差]
幸同击壤乐，心荷尧为君。	王维	晦日游大理韦卿城南别业四声依次用各六韵之一	击壤（尧，舜）	2	[[2, 3, 4]]	[2, 3, 4,击壤（尧，舜）]
醉月频中圣，迷花不事君。	李白	赠孟浩然	中圣（徐邈）	1	[[3, 4]]	[3, 4,中圣（徐邈）]
忽忝专城奉六条，自怜出谷屡迁乔。	卢肇	除歙州途中寄座主王侍郎	迁莺	1	[[13, 14]]	[13, 14,迁莺]
从来叔夜懒，非是接舆狂。	李端	宿荐福寺东池有怀故园因寄元校书	楚狂（孔子，楚狂）;嵇康懒（山涛，嵇康）	3	[[8, 9, 10]];[[4, 5]]	[8, 9, 10,楚狂（孔子，楚狂）];[4, 5,嵇康懒（山涛，嵇康）]
王俭花为府，卢谌幄内璆。	张登	冬至夜郡斋宴别前华阴卢主簿	莲府（庾杲之，王俭，萧缅）	1	[[0, 2]]	[0, 2,莲府（庾杲之，王俭，萧缅）]
长吟吉甫颂，朝夕仰清风。	王维	和仆射晋公扈从温汤（时为右补阙）	吉甫颂	1	[[2, 3, 4]]	[2, 3, 4,吉甫颂]
塞外偷儿塞内兵，圣君宵旰望升平。	罗隐	塞外	旰食（伍奢）	1	[[10, 11]]	[10, 11,旰食（伍奢）]
闻君太平世，栖泊灵台侧。	陈子昂	古意题徐令壁	灵台（第五颉）	1	[[8, 9]]	[8, 9,灵台（第五颉）]
招贤已得商山老，托乘还徵邺下才。	贾曾	奉和春日出苑瞩目应令	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	2	[[4, 5, 6]]	[4, 5, 6,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]
西风未起悲龙梭，年年织素攒双蛾。	李贺	有所思	织女（武丁，牛郎，织女）	1	[[10, 11]]	[10, 11,织女（武丁，牛郎，织女）]
孔圣犹闻伤凤麟，董龙更是何鸡狗。	李白	答王十二寒夜独酌有怀（此诗。萧土赞云是伪作。）	获麟（孔子，鲁哀公）	1	[[4, 5, 6]]	[4, 5, 6,获麟（孔子，鲁哀公）]
冯唐犹在汉，乐毅不归燕。	卢照邻	送幽州陈参军赴任呈乡曲父老	冯唐;乐毅不归（乐毅）	2	[[0, 1]];[[6, 7, 8, 9]]	[0, 1,冯唐];[6, 7, 8, 9,乐毅不归（乐毅）]
南北东西无所羁，挂冠目在胜分司。	白居易	初致仕后戏酬留守牛相公并呈分司诸寮友	挂冠（逢萌）	1	[[8, 9]]	[8, 9,挂冠（逢萌）]
卒卒周姬旦，栖栖鲁孔丘。	刘希夷	故园置酒	孔丘（孔子）	1	[[9, 10]]	[9, 10,孔丘（孔子）]
征南官属似君稀，才子当今刘孝威。	韩翃	送刘评事赴广州使幕	征南	1	[[0, 1]]	[0, 1,征南]
朱云若不直，汉帝终自由。	邵谒	论政	折槛（张禹，朱云）	1	[[0, 2]]	[0, 2,折槛（张禹，朱云）]
高堂倚门望伯鱼，鲁中正是趋庭处。	李白	送萧三十一之鲁中兼问稚子伯禽	倚门（王孙贾）;趋庭（孔子，孔鲤，陈亢）	2	[[2, 3]];[[12, 13]]	[2, 3,倚门（王孙贾）];[12, 13,趋庭（孔子，孔鲤，陈亢）]
径欲依刘表，还疑厌祢衡。	杜甫	奉送郭中丞兼太仆卿充陇右节度使三十韵	依刘（王粲，刘表）	2	[[2, 3, 4]]	[2, 3, 4,依刘（王粲，刘表）]
可叹悬蛇疾，先贻问鵩灾。	苏颋	蜀城哭台州乐安少府	长沙鵩（贾谊）;酒中蛇（杜宣，乐广）	2	[[8, 9, 10]];[[2, 3, 4]]	[8, 9, 10,长沙鵩（贾谊）];[2, 3, 4,酒中蛇（杜宣，乐广）]
羡尔方为吏，衡门独晏如。	张谓	过从弟制疑官舍竹斋	衡门	1	[[6, 7]]	[6, 7,衡门]
佐军髯尚短，掷地思还新。	李端	送郭参军赴降州	掷地（孙绰）;郗超（王珣，郗超）	2	[[6, 7]];[[0, 3]]	[6, 7,掷地（孙绰）];[0, 3,郗超（王珣，郗超）]
兴比乘舟访，恩怀倒屣亲。	司空曙	送高胜重谒曹王	乘兴（戴逵，王徽之）;倒屣（王粲，蔡邕）	2	[[0, 1, 2, 3, 4]];[[8, 9]]	[0, 1, 2, 3, 4,乘兴（戴逵，王徽之）];[8, 9,倒屣（王粲，蔡邕）]
祗有同时骢马客，偏宜尺牍问穷愁。	李嘉祐	早秋京口旅泊章侍御寄书相问因以赠之时七夕	骢马（桓典）	1	[[4, 5]]	[4, 5,骢马（桓典）]
还申供帐别，言赴倚门期。	独孤及	送李宾客荆南迎亲	倚门（王孙贾）	1	[[8, 9]]	[8, 9,倚门（王孙贾）]
申包哭秦庭，泣血将安仰。	李白	酬裴侍御对雨感时见赠	哭秦庭（伍员，申包胥）	1	[[2, 3, 4]]	[2, 3, 4,哭秦庭（伍员，申包胥）]
白狼行欲静，骢马何常驱。	李乂	诏谕有怀赠同行人	骢马（桓典）	1	[[6, 7]]	[6, 7,骢马（桓典）]
徒用千金酬一饭，不知明哲重防身。	李绅	却过淮阴吊韩信庙	漂母（韩信，漂母）	1	[[2, 3, 4, 5, 6]]	[2, 3, 4, 5, 6,漂母（韩信，漂母）]
碧洞志忘归，紫芝行可搴。	钱起	仲春晚寻覆釜山	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	1	[[6, 7]]	[6, 7,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]
饥从漂母食，闲缀羽陵简。	李白	玉真公主别馆苦雨赠卫尉张卿二首之二	漂母（韩信，漂母）	1	[[2, 3]]	[2, 3,漂母（韩信，漂母）]
不啻回青眼，应疑似碧云。	无可	大理正任二十和江淹拟古诗二十章寄示	青眼（阮籍）	1	[[3, 4]]	[3, 4,青眼（阮籍）]
魂兮不可问，应为直如弦。	刘允济	见道边死人	直如弦	1	[[8, 9, 10]]	[8, 9, 10,直如弦]
安得诛云师，畴能补天漏。	杜甫	九日寄岑参	补天（女娲）	1	[[8, 9]]	[8, 9,补天（女娲）]
因高一回首，还咏黍离歌。	许浑	广陵道中	黍离	1	[[8, 9]]	[8, 9,黍离]
应向秦时武陵路，花间寂历一人行。	皎然	西白溪期裴方舟不至	桃源（陶潜）	2	[[4, 5, 6]]	[4, 5, 6,桃源（陶潜）]
织锦作短书，肠随回文结。	李白	代赠远	锦字（苏若兰）	2	[[0, 1], [8, 9]]	[0, 1,锦字（苏若兰）]; [8, 9,锦字（苏若兰）]
飞锡离乡久，宁亲喜腊初。	钱起	送外甥怀素上人归乡侍奉	飞锡	1	[[0, 1]]	[0, 1,飞锡]
空留封禅草，已作岱宗行。	顾况	伤大理谢少卿	封禅草（司马相如）	1	[[2, 3, 4]]	[2, 3, 4,封禅草（司马相如）]
燕台上客意何如，四五年来渐渐疏。	杜牧	寄浙西李判官	黄金台（燕昭王，郭隗）	1	[[0, 1]]	[0, 1,黄金台（燕昭王，郭隗）]
王逸少、张伯英，古来几许浪得名。	李白	草书歌行	草圣（张芝）	1	[[4, 5, 6]]	[4, 5, 6,草圣（张芝）]
袅袅复盈盈，何年坠玉京。	吴融	个人三十韵	玉京	1	[[9, 10]]	[9, 10,玉京]
不驻秦京陌，还题蜀郡舆。	苏颋	慈恩寺二日半寓言	题舆	1	[[7, 8]]	[7, 8,题舆]
江南无限萧家寺，曾与白云何处期。	陆畅	送深上人归江南	萧寺（萧子云，萧衍）	1	[[4, 5, 6]]	[4, 5, 6,萧寺（萧子云，萧衍）]
愿事郭先生，青囊书几卷。	杨巨源	题赵孟庄	青囊	1	[[6, 7]]	[6, 7,青囊]
人间物象不供取，饱饮游神向悬圃。	齐己	读李白集	玄圃（周穆王）	1	[[13, 14]]	[13, 14,玄圃（周穆王）]
怨已惊秦凤，灵应识汉鸡。	吴融	岐下闻杜鹃	鸣岐	1	[[4, 5]]	[4, 5,鸣岐]
振锡才寻三径草，登船忽挂一帆风。	吴融	送知古上人	三径（求仲，羊仲，蒋诩）	1	[[4, 5]]	[4, 5,三径（求仲，羊仲，蒋诩）]
红儿不向汉宫生，便使双成谩得名。	罗虬	比红儿诗	双成（董双成）	1	[[10, 11]]	[10, 11,双成（董双成）]
一随王乔去，长年玉天宾。	李白	避地司空原言怀	子晋（王子乔）	1	[[2, 3]]	[2, 3,子晋（王子乔）]
乌府偶为吏，沧江长在心。	姚合	洛下夜会寄贾岛	柏台	1	[[0, 1]]	[0, 1,柏台]
韩公本意筑三城，拟绝天骄拔汉旌。	杜甫	诸将五首	天骄	1	[[10, 11]]	[10, 11,天骄]
柏台简行李，兰殿锡朝衣。	张说	奉和圣制送宇文融安辑户口应制	柏台	1	[[0, 1]]	[0, 1,柏台]
马卿山岳金相似，张绪风情柳不如。	贯休	上卢使君二首	灵和柳（张绪）	1	[[8, 11]]	[8, 11,灵和柳（张绪）]
盛事两般君总得，老莱衣服戴颙家。	罗隐	寄西华黄炼师	老莱（老莱子）;戴颙	4	[[8, 9, 10]];[[12, 13]]	[8, 9, 10,老莱（老莱子）];[12, 13,戴颙]
披雾初欢夕，高秋爽气澄。	杜甫	赠特进汝阳王二十韵	披云（乐广，卫瓘）	1	[[0, 1]]	[0, 1,披云（乐广，卫瓘）]
壮志徵梁甫，嘉招萃楚材。	权德舆	奉和鄜州刘大夫麦秋出师遮虏有怀中朝亲故	梁甫（诸葛亮）;楚材	2	[[3, 4]];[[9, 10]]	[3, 4,梁甫（诸葛亮）];[9, 10,楚材]
碧空蟾魄度，清禁漏声残。	莫宣卿	百官乘月早朝听残漏	蟾	2	[[2, 3]]	[2, 3,蟾]
柴门草舍绝风尘，空谷耕田学子真。	刘长卿	寻龙井杨老	谷口（郑朴）	1	[[13, 14]]	[13, 14,谷口（郑朴）]
竹林谅贤人，满酌无所苦。	权德舆	八音诗	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[0, 2]]	[0, 2,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
元伯归全去，无由白马来。	权德舆	工部发引日属伤足卧疾不遂执绋	鸡黍（张劭，范式）	1	[[8, 10]]	[8, 10,鸡黍（张劭，范式）]
以吾一日长，念尔聚星稀。	孟浩然	送洗然弟进士举	德星（陈寔）	1	[[8, 9]]	[8, 9,德星（陈寔）]
将作乘槎去不还，便寻云海住三山。不知觉得支机石，却逐黄河到世间。	李涉	逢旧二首之二	乘槎	1	[[2, 3]]	[2, 3,乘槎]
张骞随汉节，王浚守刀州。	武元衡	酬太常从兄留别	张骞	1	[[0, 1]]	[0, 1,张骞]
杜陵犹识汉，桃源不辨秦。	乔侃	人日登高	桃源（陶潜）	1	[[6, 7]]	[6, 7,桃源（陶潜）]
旅魂劳泛梗，离恨断征蓬。	骆宾王	边夜有怀	泛梗（苏秦）	1	[[3, 4]]	[3, 4,泛梗（苏秦）]
将军临气候，猛士寒风飙。	杜甫	哭王彭州抡	大风歌（刘邦）	1	[[6, 7]]	[6, 7,大风歌（刘邦）]
桐枯丹穴凤何去，天在鼎湖龙不归。	徐夤	华清宫	鼎湖（黄帝）	2	[[10, 11, 12]]	[10, 11, 12,鼎湖（黄帝）]
潭鱼惊钓落，云雁怯弓张。	方干	新月	弦惊（魏加）	1	[[9, 11]]	[9, 11,弦惊（魏加）]
毕竟忘言是吾道，袈裟不称揖萧曹。	齐己	楚寺寒夜作	萧曹	1	[[13, 14]]	[13, 14,萧曹]
此尊可常满，谁是陶渊明。	元结	窊尊诗	陶潜	2	[[8, 9, 10]]	[8, 9, 10,陶潜]
空多箧中赠，长见右军书。	高适	途中寄徐录事	右军（王羲之）	1	[[8, 9]]	[8, 9,右军（王羲之）]
番禺静无事，空咏饮泉诗。	刘长卿	送韦赞善使岭南	贪泉（吴隐之）	1	[[8, 9, 10]]	[8, 9, 10,贪泉（吴隐之）]
天长沧洲路，日暮邯郸郭。	王昌龄	淇上酬薛据兼寄郭微	沧洲	1	[[2, 3]]	[2, 3,沧洲]
一叶忽离树，几人同入关。	于武陵	西归	一叶	1	[[0, 1]]	[0, 1,一叶]
风标想见瑶台鹤，诗韵如闻渌水琴。	李群玉	辱绵州于中丞书信	瑶台	1	[[4, 5]]	[4, 5,瑶台]
九门风月好，回首是天涯。	温庭筠	送渤海王子归本国	九门	1	[[0, 1]]	[0, 1,九门]
奉帚平明金殿开，暂将团扇共裴回。	王昌龄	长信秋词五首	团扇（班婕妤）	1	[[10, 11]]	[10, 11,团扇（班婕妤）]
洛阳今纸贵，犹写太冲词。	宋之问	范阳王挽词二首	纸贵（左思）	1	[[3, 4]]	[3, 4,纸贵（左思）]
犹思御朱辂，不惜污车茵。	王维	故太子太师徐公挽歌四首	吐茵（丙吉）	1	[[8, 9, 10]]	[8, 9, 10,吐茵（丙吉）]
阮郎迷里巷，辽鹤记城闉。	元稹	代曲江老人百韵（年十六时作）	令威（丁令威）	1	[[6, 7]]	[6, 7,令威（丁令威）]
咫尺传双鲤，吹嘘借一毛。	卢象	追凉历下古城西北隅此地有清泉乔木	双鱼	1	[[3, 4]]	[3, 4,双鱼]
舞鹤乘轩至，游鱼拥钓来。	孟浩然	夏日与崔二十一同集卫明府宅	乘轩（卫懿公）	2	[[1, 2, 3]]	[1, 2, 3,乘轩（卫懿公）]
既笑接舆狂，仍怜孔丘厄。	孟浩然	山中逢道士云公	楚狂（孔子，楚狂）	2	[[2, 3, 4]]	[2, 3, 4,楚狂（孔子，楚狂）]
紫绶公卿今放旷，白头郎吏尚留连。	杜牧	李侍郎于阳羡里富有泉石牧亦于阳羡粗有薄产叙旧述怀因献长句四韵	冯唐	1	[[10, 11]]	[10, 11,冯唐]
闲寻白鹿眠瑶草，暗摘红桃去洞天。	刘威	赠道者	偷桃（东方朔）	1	[[11, 12]]	[11, 12,偷桃（东方朔）]
初迷武陵路，复出孟尝门。	刘长卿	秦系倾以家事获谤因出旧山每荷观察崔公见知欲归未遂感其流寓诗以赠之	桃源（陶潜）;孟尝（田文）	4	[[1, 2, 3, 4]];[[8, 9]]	[1, 2, 3, 4,桃源（陶潜）];[8, 9,孟尝（田文）]
不必恋恩多感激，过淮应合见徵黄。	罗隐	淮南送司勋李郎中赴阙	颍川政（黄霸）	1	[[14, 15]]	[14, 15,颍川政（黄霸）]
江上柳营回鼓角，河阳花府望神仙。	鲍溶	蔡平喜遇河阳马判官宽话别	河阳（潘岳）	2	[[8, 9, 10]]	[8, 9, 10,河阳（潘岳）]
亦知受业公门事，数仞丘墙不见山。	杨巨源	酬令狐舍人	夫子墙（子贡，孔子）	1	[[10, 11]]	[10, 11,夫子墙（子贡，孔子）]
出曳仙人履，还熏侍女衣。	苏颋	奉和崔尚书赠大理陆卿鸿胪刘卿见示之作	双凫（王乔）	1	[[2, 3, 4]]	[2, 3, 4,双凫（王乔）]
吟苦猿三叫，形枯柏一枝。	杜荀鹤	长安冬日	第三声	1	[[2, 3, 4]]	[2, 3, 4,第三声]
宅相予偏重，家丘人莫轻。	高适	别从甥万盈	家丘（孔子）	1	[[6, 7]]	[6, 7,家丘（孔子）]
地形穿凿势，恐到祝融坟。	李群玉	石潴	祝融	1	[[8, 9]]	[8, 9,祝融]
郑公樗散鬓成丝，酒后常称老画师。	杜甫	送郑十八虔贬台州司户伤其临老陷贼之故阙为面别情见于诗	散樗（惠施，庄子）	1	[[2, 3]]	[2, 3,散樗（惠施，庄子）]
长卿只为长门赋，未识君臣际会难。	韩偓	中秋禁直	相如（司马相如）	1	[[0, 1]]	[0, 1,相如（司马相如）]
乐毅傥再生，于今亦奔亡。	李白	经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰	乐毅不归（乐毅）	1	[[0, 2]]	[0, 2,乐毅不归（乐毅）]
