sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
浮碧空从天上得，殷红应自日边来。	杨巨源	酬崔驸马惠笺百张兼贻四韵	日边（司马昭）	1	[[12, 13]]	
如纶披凤诏，出匣淬龙泉。	权德舆	送杜尹赴东都	凤诏（石虎）	1	[[3, 4]]	
只觉惘然悲谢傅，未知何以报文翁。	罗隐	所思	谢公（谢安）	1	[[5, 6]]	
紫府与玄洲，谁来物外游。	韦渠牟	步虚词十九首之十八	紫府	1	[[0, 1]]	
况值庐山远，抽簪归法王。	岑参	上嘉州青衣山中峰题惠净上人幽居寄兵部杨郎中	远公（释慧远）	1	[[2, 3, 4]]	
由来词翰手，今见勒燕然。	徐知仁	奉和圣制张说巡边	勒燕然（窦宪）	1	[[8, 9, 10]]	
关门鸟道中，飞传复乘骢。	李频	送裴御史赴湖南	骢马（桓典）	1	[[9, 10]]	
征南官属似君稀，才子当今刘孝威。	韩翃	送刘评事赴广州使幕	征南	1	[[0, 1]]	
冥鸿不下非无意，塞马归来是偶然。	杜牧	李侍郎于阳羡里富有泉石牧亦于阳羡粗有薄产叙旧述怀因献长句四韵	塞上翁（塞翁）	1	[[8, 9]]	
日近韶光早，天低圣泽匀。	杜荀鹤	御沟柳		0		
使君滩上草，神女馆前云。	沈佺期	十三四时尝从巫峡过他日偶然有思	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 7]]	
丹凤栖金辖，非熊载宝轩。	李峤	车	非熊（周文王）	1	[[6, 7]]	
不论竹马尽成人，亦恐桑田半为海。	白居易	送王卿使君赴任苏州因思花迎新使感旧游寄题郡中木兰西院一别（一无此二字）	竹马	1	[[2, 3]]	
绿沾泥滓尽，香与岁时阑。	杜甫	废畦		0		
咄此蓬瀛侣，无乃贵流霞。	柳宗元	巽上人以竹间自采新茶见赠酬之以诗	流霞	1	[[9, 10]]	
高鸟能择木，羚羊漫触藩。	孟浩然	寄赵正字	触藩	1	[[9, 10]]	
雕虫意何取，瞻恋不知回。	薛存诚	谒见日将至双阙	雕虫	1	[[0, 1]]	
殷勤答吾友，明月非暗投。	韩愈	赴江陵途中寄赠王二十补阙李十一拾遗李二十六员外翰林三学士	暗投（邹阳）	1	[[9, 10]]	
君去庾公应借问，驰心千里大江流。	武元衡	送田三端公还鄂州	庾公（庾亮）	1	[[2, 3]]	
春迟王子态，莺啭谢娘慵。	李贺	恼公		0		
桑柘温风软，云霞返照鲜。	李穆	三月三日寒食从刘八丈使君登迁仁楼眺望		0		
努力黄云北，仙曹有雉车。	杨巨源	送殷员外使北蕃	雉车（萧芝）	1	[[9, 10]]	
偶与支公论，人间自共传。	司空曙	寄准上人	支公（支道林）	1	[[2, 3]]	
扬镳随日驭，折槛出云台。	杜甫	秋日荆南述怀三十韵	折槛（张禹，朱云）	1	[[6, 7]]	
谢家为郡实风流，画得青山寄楚囚。	李涉	谢王连州送梅阳图	谢朓	1	[[0, 1, 2, 3]]	
井辖投多思不禁，密垂珠箔昼沉沉。	胡宿	早夏	投辖（陈遵）	1	[[1, 2, 3]]	
今宵好风月，阿侯在何处。	李贺	绿水词	阿侯	1	[[6, 7]]	
杳冥沧洲上，荡漭无人知。	王维	送高适弟耽归临淮作	沧洲	1	[[2, 3]]	
寄怀丞相业，因擢大夫材。	唐扶	和兵部郑侍郎省中四松诗	秦封（秦始皇）	1	[[8, 9, 10]]	
大川既济惭为楫，报德空思奉细涓。	卢怀慎	奉和圣制龙池篇	济川（傅说，殷高宗）	1	[[3, 4]]	
老马思伏枥，长鸣力已殚。	王昌龄	代扶风主人答	老骥（曹操）	1	[[0, 1, 2, 3]]	
留连树蕙辞，婉娩采薇歌。	柳宗元	种术	采薇（伯夷，叔齐）	2	[[8, 9, 10]]	
楚江巫峡半云雨，清簟疏帘看弈棋。	杜甫	七月一日题终明府水楼二首	阳台（宋玉，楚襄王，瑶姬）	1	[[2, 3, 4]]	
盈把那须沧海珠，入怀本倚昆山玉。	杜甫	暮秋枉裴道州手札率尔遣兴寄近呈苏涣侍御	三岁字	1	[[8, 9]]	
失道非关出襄野，扬鞭忽是过胡城。	杜甫	释闷	牧马（黄帝，大隗）	1	[[5, 6, 7]]	
出入平津邸，自言娇且艳。	储光羲	洛阳道五首献吕四郎中	平津（公孙弘，薛泽）	2	[[2, 3, 4]]	
颜子甚年少，孔圣同行藏。我年过颜子，敢道不自强。	卢仝	冬行三首之二	颜子（孔子，颜回）	1	[[0, 1]]	
见说桃源洞，如今犹避秦。	李益	寻纪道士偶会诸叟	桃源（陶潜）	2	[[2, 3], [9, 10]]	
心期共贺太平世，去去故乡亲食薇。	鲍溶	寄宋申锡评事时从李少师移军回归	采薇（伯夷，叔齐）	1	[[13, 14]]	
郁抑不自言，凡鸟何由知。	李群玉	别狄佩	题凤（吕安，嵇喜，嵇康）	1	[[6, 7]]	
不知远梦华胥国，何如亲奉帝尧君。	张说	扈从温泉宫献诗	华胥	4	[[3, 4, 5, 6]]	
更置盈尊酒，时时醉楚狂。	权德舆	题邵端公林亭	楚狂（孔子，楚狂）	1	[[9, 10]]	
诛茅初一亩，广地方连延。	杜甫	寄题江外草堂	诛茅（屈原）	1	[[0, 1]]	
深惭走马金牛路，骤和陈王白玉篇。	李商隐	行至金牛驿寄兴元渤海尚书		0		
十上耻还家，裴回守归路。	孟浩然	南归阻雪	貂裘（秦惠王，苏秦）	1	[[0, 1]]	
哀世非王粲，终然学越吟。	杜甫	西阁二首之一	越吟（庄舄）	1	[[9, 10]]	
何言投笔去，终作勒铭回。	沈佺期	塞北二首之二	勒燕然（窦宪）	1	[[8, 9, 10]]	
武仲不休，士衡患多。	李瀚	蒙求		0		
径欲随关令，龙沙万里强。	李商隐	玄微先生	关令（尹喜）	1	[[3, 4]]	
微雨空山夜洗兵，绣衣朝拂海云清。	法振	送韩侍御自使幕巡海北	洗兵	1	[[5, 6]]	
严子垂钓日，苏门长啸时。	白居易	秋池独汛	苏门啸（阮籍，孙登）	1	[[6, 7, 8, 9]]	
今朝茂宰寻真处，暂驻双凫且莫归。	朱湾	同达奚宰游窦子明仙坛	双凫（王乔）	1	[[10, 11]]	
憔悴欲四十，无肉畏蚤虱。	李商隐	骄儿诗		0		
秾低似中陶潜酒，软极如伤宋玉风。	齐己	折杨柳词四首之三	陶潜	1	[[4, 5]]	
要君严重疏欢乐，犹有河湟可下鞭。	杜牧	中丞业深韬略志在功名再奉长句一篇兼有咨劝	著鞭（祖逖）	1	[[13, 14]]	
一丛黄菊地，九日白衣人。	刘方平	寄陇右严判官	送酒（陶潜，王弘）	1	[[8, 9, 10]]	
且复恋良友，握手步道周。	杜甫	送韦十六评事充同谷郡防禦判官		0		
皇枝双玉树，吏道二梅仙。	钱起	李四劝为尉氏尉李七勉为开封尉	梅福	1	[[9, 10]]	
灌园何其鄙，皎皎于陵中。	陈子昂	感遇诗三十八首之十八	灌园	1	[[0, 1]]	
细君知蚕织，稚子已能饷。	韩愈	岳阳楼别窦司直	细君（东方朔）	1	[[0, 1]]	
何年谏猎赋，今日饮泉诗。	皇甫曾	送徐大夫赴南海	谏猎（扬雄）	1	[[2, 3]]	
北走摧邓林，东去落扶桑。	吕温	风咏	邓林（夸父）	1	[[3, 4]]	
问君在何所，青鸟舒锦翮。	常建	春词	青鸟（刘彻，西王母）	1	[[6, 7]]	
东堂岁去衔杯懒，南浦期来落泪频。	黄滔	新野道中	桂枝（郤诜）	1	[[0, 1, 2]]	
仙桂高高似有神，貂裘敝尽取无因。	罗隐	东归	桂枝（郤诜）	1	[[0, 1]]	
高谈十二部，细覈五千文。	卢照邻	赤谷安禅师塔	五千言	1	[[8, 9, 10]]	
若问匡庐事，终身愧远公。	灵一	同使君宿大梁驿		0		
且看匹马行，不得鸣凤飞。	岑参	冬宵家会饯李郎司兵赴同州	和鸣（懿氏，陈完）	1	[[8, 9, 10]]	
鲤庭传事业，鸡树遂翱翔。	刘禹锡	酬郑州权舍人见寄十二韵	鸡树（刘放，孙资，曹肇）	1	[[6, 7]]	
朝游园花新，夜宴池月凉。	司马扎	猎客		0		
思君远寄西山药，岁暮相期向赤松。	李德裕	忆金门旧游奉寄江西沈大夫	赤松（刘邦，张良，王子乔，黄初平）	1	[[13, 14]]	
当时若遇东昏主，金叶莲花是此人。	罗虬	比红儿诗	金莲（萧宝卷，潘妃）	1	[[4, 5, 6]]	
烟花恒献赋，泉石每称觞。	沈佺期	答魑魅代书寄家人		0		
昨夜越溪难，含悲赴上兰。	无名氏	隔句对诗 其一		0		
岂知人事静，不觉鸟声喧。	王勃	春庄		0		
越欧百炼时，楚卞三泣地。	吕温	古兴	欧冶子	1	[[0, 1, 2, 3]]	
因过石城先访戴，欲朝金阙暂依刘。	许浑	酬和杜侍御	乘兴（戴逵，王徽之）	1	[[5, 6]]	
荆州爱山简，吾醉亦长歌。	杜甫	章梓州水亭	山简	1	[[3, 4]]	
忽惊尘起处，疑是有风来。	于武陵	王将军宅夜听歌	梁尘（虞公）	1	[[2, 3]]	
莲幕未来须更聘，桂枝才去即先攀。	方干	赠郑仁规	莲府（庾杲之，王俭，萧缅）	1	[[0, 1]]	
北堂应久待，乡梦促征期。	岑参	送张直公归南郑拜省	北堂	1	[[0, 1]]	
何劳短兵接，自有长缨缚。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公仍呈王员外	长缨（终军）	2	[[8, 9, 10]]	
茂礼雕龙昔，香名展骥初。	苏颋	钱荆州崔司马	雕龙	1	[[2, 3]]	
谁伴楼中宿，吟诗估客闻。	李端	送雍郢州		0		
上和下悦，神歆福聚。	王勃	拜南郊颂		0		
天鸡弄白羽，王母垂玄发。	储光羲	题应圣观	王母（西王母）	1	[[6, 7]]	
何日更携手，乘杯向蓬瀛。	李白	赠僧崖公	杯渡	1	[[6, 7]]	
落英飘蕊雪纷纷，啼鸟如悲霍冠军。	武元衡	和李丞题李将军林园	霍冠军（霍去病）	1	[[12, 13, 14]]	
苹甘谢鸣鹿，罍满惭罄瓶。	韩愈	答张彻	鹿鸣	1	[[3, 4, 5]]	
相国已随麟阁贵，家风第一右丞诗。	王韫秀	夫入相寄姨妹	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[4, 5]]	
一缄琼玖赠，万里别离愁。	武元衡	酬李十一尚书西亭暇日书怀见寄十二韵之作	琼玖	1	[[2, 3]]	
山围伯禹庙，江落伍胥潮。	孙逖	立秋日题安昌寺北山亭	伍员涛（伍员，文种）	2	[[8, 9, 10]]	
凤城春报曲江头，上客年年是胜游。	杨巨源	长安春游	吹箫（弄玉，秦穆公，萧史）	1	[[0, 1]]	
年方伯玉早，恨比四愁多。	刘禹锡	答柳子厚	知非（蘧瑗）	1	[[2, 3, 4]]	
淮王去后无鸡犬，炀帝归来葬绮罗。	韦庄	过扬州	云中鸡犬（刘安）	1	[[5, 6, 7]]	
汉廷累下徵贤诏，未许严陵老钓矶。	殷尧藩	寄许浑秀才	严陵（严光）	1	[[10, 11]]	
曾见当垆一个人，入时装束好腰身。	段成式	嘲飞卿七首	当垆（卓文君，司马相如）	1	[[2, 3]]	
众芳春竞发，寒菊露偏滋。	朱湾	秋夜宴王郎中宅赋得露中菊		0		
家传七豹贵，人擅八龙奇。	沈佺期	夏日梁王席送张歧州	八龙（荀淑）	1	[[8, 9]]	
季子憔悴时，妇见不下机。	白居易	读史五首	貂裘（秦惠王，苏秦）	1	[[8, 9, 10]]	
九门风月好，回首是天涯。	温庭筠	送渤海王子归本国	九门	1	[[0, 1]]	
井梧黄落暮蝉清，久驻金台但暗惊。	齐己	荆州新秋寺居写怀诗五首上南平王	金台	1	[[10, 11]]	
长铗归来乎，秋风思归客。	李白	于五松山赠南陵常赞府	弹铗（田文，冯谖）	2	[[0, 1, 2, 3]]	
礼贵丹虬，乐调朱凤。	王勃	乾元殿颂		0		
胡蝶翅翻残露滴，子规声尽野烟深。	刘沧	经古行宫	蜀魄（杜宇）	1	[[8, 9]]	
志业尝探绝编义，风尘虚作弃繻生。	权德舆	送殷卿罢举归淮南旧居	弃繻（终军）	2	[[12, 13, 14]]	
翻惭效颦者，却笑从人迟。	于濆	拟古意	效颦（孔子，师金，西施，颜回）	1	[[2, 3]]	
欲邀击筑悲歌饮，正值倾家无酒钱。	李白	醉后赠从甥高镇	击筑（高渐离，荆轲，狗屠）	1	[[2, 3]]	
南省恩深宾馆在，东山事往妓楼空。	李商隐	赠赵协律皙	东山妓（谢安）	1	[[8, 9, 10]]	
家楚依三户，辞州选一钱。	司空曙	送严使君游山	刘宠	1	[[9, 10]]	
读罢向空笑，疑君在我前。	李白	詶崔十五见招		0		
罗敷昔时秦氏女，千载无人空处所。	岑参	敷水歌送窦渐入京	罗敷	2	[[0, 1], [4, 5, 6]]	
金谷多欢宴，佳丽正芳菲。	陈子昂	赋得妓	金谷（石崇）	1	[[0, 1]]	
化吾手为弹，吾因以求肉。	白居易	归田三首 其三		0		
殷牛常在耳，晋竖欲潜肓。	韦庄	和郑拾遗秋日感事一百韵	秦医（晋侯，秦医缓）	1	[[6, 7]]	
长乐瓦飞随水逝，景阳钟堕失天明。	李商隐	览古		0		
相如逸才亲涤器，子云识字终投阁。	杜甫	醉时歌	投阁（扬雄，王莽）	1	[[13, 14]]	
上下一相蒙，马鹿遂颠倒。	古之奇	秦人谣	指鹿（赵高）	1	[[6, 7, 8]]	
清机发为文，投我如振琼。	白居易	酬杨九弘贞长安病中见寄		0		
严平本高尚，远蹈古人风。	郑世翼	过严君平古井	君平（严君平，严遵）	1	[[0, 1]]	
愿事郭先生，青囊书几卷。	杨巨源	题赵孟庄	青囊	1	[[6, 7]]	
何时成五色，却上女娲天。	韩琮	兴平县野中得落星石移置县斋	补天（女娲）	1	[[8, 9, 10, 11]]	
旧游多废忘，往事偶思量。	白居易	渭村退居寄礼部崔侍郎翰林钱舍人诗一百韵		0		
画图骐麟阁，入朝明光宫。	高适	塞下曲	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[3, 4]]	
诗客爱时景，道人话升腾。笑这各有趣，悠哉古孙登。	元稹	刘氏馆集隐客归和子元及之子蒙晦之	孙登	1	[[21, 22]]	
既卧黔娄衾，空立陈寔碑。	皮日休	七爱诗元鲁山	黔娄	1	[[2, 3]]	
王事贤劳閒未得，趣归猿鹤莫相猜。	吴璋	游南雁荡		0		
愧非流水韵，叨入伯牙弦。	李白	春日归山寄孟浩然	绝弦（伯牙，钟子期）	2	[[8, 9, 10]]	
卜羡君平杖，偷存子敬毡。	杜甫	秋日夔府咏怀奉寄郑监李宾客一百韵	君平（严君平，严遵）	1	[[2, 3]]	
他时万一为交代，留取甘棠三两枝。	白居易	送陕府王大夫		0		
周郎陆弟为俦侣，对舞前溪歌白纻。	王维	同崔傅答贤弟	周郎	1	[[0, 1]]	
偏称江湖景，不妨鸥鹭飞。	李中	秋雨		0		
神女去已久，襄王安在哉。	李白	古风	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]	
不是守株空待兔，终当逐鹿出林丘。	敬去文	言志	守株	2	[[2, 3], [5, 6]]	
鸳鸿随半仗，貔虎护重关。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公	貔虎	1	[[6, 7]]	
秋风倾菊酒，霁景下蓬山。	权德舆	过张监阁老宅对酒奉酬见赠	蓬山	1	[[9, 10]]	
昨日老于前日，去年春似今年。	白居易	临都驿答梦得六言二首 其一		0		
六十八衰翁，乘衰百疾攻。	白居易	病中诗十五首 初病风		0		
万点瑶台雪，飞来锦帐前。	钱起	省中对雪寄元判官拾遗昆季	锦帐	1	[[8, 9]]	
垂衣凝庶绩，端拱铸群生。	许敬宗	奉和行经破薛举战地应制	垂衣	1	[[0, 1]]	
东堂桂欲空，犹有收萤光。	于濆	感怀	桂枝（郤诜）	1	[[0, 1, 2]]	
鹊惊初泛滥，鸿思共裴回。	徐放	奉和武相公中秋锦楼玩月得来字	鹊南飞（曹操）	1	[[0, 1]]	
悠悠度今日，今夜谁能保。	缺名一	五言白话诗 其二十五		0		
云梯万仞初高步，月桂馀香尚满襟。	司马都	送羊振文先辈往桂阳归觐	月桂	1	[[8, 9]]	
山薮师王烈，簪缨友戴颙。	罗隐	圣真观刘真师院十韵	戴颙	1	[[9, 10]]	
疏受杜门期脱屣，买臣归邸忽乘轺。	李绅	初秋忽奉诏除浙东观察使检校右貂	买臣归（朱买臣）	1	[[8, 9, 10]]	
暂来此地非多日，明主那容借寇恂。	方干	睦州吕郎中郡中环溪亭	借寇（寇恂）	3	[[12, 13, 14]]	
穷似丘轲休叹息，达如周召亦尘埃。	罗隐	水边偶题	周召	1	[[10, 11]]	
接舆亦是狂歌者，更就将军乞一声。	顾况	赠韦清将军	楚狂（孔子，楚狂）	2	[[0, 1], [4, 5]]	
谁能更使李轻车，收取凉州入汉家。	张籍	陇头行	轻车（李蔡）	2	[[4, 5, 6]]	
炎蒸安敢勌，虫豸何时无。	元稹	苦雨		0		
反气凌行在，妖星下直庐。	杜甫	赠李八秘书别三十韵	妖星	1	[[6, 7]]	
欲陈汉帝登封草，犹待萧郎寄内书。	李益	中桥北送穆质兄弟应制戏赠萧二策	萧郎	1	[[10, 11]]	
曾标横浮云，下抚谢朓肩。	李白	赠宣城宇文太守兼呈崔侍卿	谢朓	1	[[8, 9]]	
更待杂芳成艳锦，邺中争唱仲宣诗。	杨巨源	早春即事呈刘员外	王粲诗（王粲）	1	[[12, 13, 14, 15]]	
起衔轩后敕，醉别亚夫营。	贯休	送卢舍人朝觐	柳营（周亚夫，徐厉）	1	[[8, 9, 10]]	
闲来思学馆，犹梦雪窗明。	郑谷	送太学颜明经及第东归	孙康勤苦（孙康）	1	[[8, 9]]	
共矜名已泰，讵肯沫相濡。	骆宾王	久戍边城有怀京邑	濡沫	1	[[8, 9, 10]]	
恻恻奉离尊，承欢独向隅。	鲍溶	留辞（一作别）杜员外式方	向隅	1	[[9, 10]]	
落日悬桑榆，光景有顿亏。	常建	太公哀晚遇	桑榆	1	[[3, 4]]	
讵知韩长孺，无复重然灰。	袁朗	和洗掾登城南坂望京邑	寒灰（韩安国）	1	[[9, 10, 11]]	
记得初骑竹马年，送师来往御沟边。	韦庄	洪州送西明寺省上人游福建	竹马	1	[[4, 5]]	
若非杯酒里，何以寄天真。	李敬方	劝酒		0		
长卿多病久，子夏索居频。	杜甫	上韦左相二十韵	相如渴（司马相如）	1	[[1, 2, 3, 4]]	
三径尚馀行迹在，数萤犹是映书残。	护国	伤蔡处士	三径（求仲，羊仲，蒋诩）	1	[[0, 1]]	
及到紫石溪，晻晻已天明。	于鹄	早上凌霄第六峰入紫溪礼白鹤观祠		0		
弄珠见游女，醉酒怀山公。	李白	岘山怀古	山简	1	[[9, 10, 11]]	
皆言侍跸横汾宴，暂似乘槎天汉游。	徐彦伯	上巳日祓禊渭滨应制	横汾（刘彻）	1	[[4, 5]]	
丈夫遭遇不可知，买臣主父皆如斯。	高适	送蔡山人	买臣	1	[[8, 9]]	
千枝白露陶潜柳，百尺黄金郭隗台。	罗隐	县斋秋晚酬友人朱瓒见寄	黄金台（燕昭王，郭隗）	2	[[12, 13, 14]]	
层城烟雾将归远，浮世尘埃久住难。	李群玉	玉真观	十二楼	1	[[0, 1]]	
将军塞外多奇操，中散林间有正声。	司马逸客	雅琴篇	中散琴（嵇康）	1	[[12, 13, 14, 15]]	
玉塞抵长城，金徽映高阙。	徐九皋	关山月	金微	1	[[6, 7]]	
昨梦见惠连，朝吟谢公诗。东风引碧草，不觉生华池。	李白	书情寄从弟邠州长史昭	池塘生春草（谢惠连，谢灵运）	1	[[3, 4, 5]]	
寂寂寥寥扬子居，年年岁岁一床书。	卢照邻	长安古意	扬雄宅（扬雄）	1	[[4, 5, 6]]	
计疏狡兔无三窟，羁甚宾鸿欲一生。	罗隐	贵池晓望	三窟（田文，冯谖）	1	[[5, 6]]	
希君生羽翼，一化北溟鱼。	李白	江夏使君叔席上赠史郎中		0		
蒲泽逢胡雁，桃源见晋人。	李端	送郭参军赴绛州	桃源（陶潜）	1	[[6, 7]]	
石面横琴坐，松阴采药行。	朱庆馀	闲居即事		0		
观风竞美新为政，计日还知旧触邪。	崔峒	题桐庐李明府官舍	獬豸（楚文王）	1	[[13, 14]]	
甲马不及汗，天骄自亡魂。	鲍溶	述德上太原严尚书绶	天骄	1	[[6, 7]]	
谬惭知蓟子，真怯笑扬雄。	杜甫	奉寄河南韦尹丈人	蓟子（蓟子训）	1	[[3, 4]]	
竹马数小儿，拜迎白鹿前。含笑问使君，日晚可回旋。	李白	赠宣城宇文太守兼呈崔侍御	骑儿逢郭伋（郭伋）	1	[[0, 1, 2]]	
金微凝素节，玉律应清葭。	李义府	和边城秋气早	葭灰	1	[[9, 10]]	
闲居有亲赋，搔首忆潘安。	齐己	溪斋二首	闲居赋（潘岳）	1	[[0, 1, 2]]	
去地渐高人眼乱，世人为尔羽毛全。	元稹	有鸟二十章 其七		0		
人意长怀北，江行日向西。	宋之问	发端州初入西江		0		
