sentence	author	title	allusion	variation_number	allusion_index
闻结西方社，尚书待远公。	姚合	送澄江上人赴兴元郑尚书招	西方社（慧远，宗炳）	1	[[2, 3, 4]]
西方知有社，未得与师还。	崔子向张署归登	送惟详律师自越之义兴	西方社（慧远，宗炳）	0	[]
高会枣树宅，清言莲社僧。	戴叔伦	赴抚州对酬崔法曹夜雨滴空阶五首	西方社（慧远，宗炳）	1	[[8, 9]]
自笑未曾同逸步，终非宗炳社中人。	李咸用	和彭进士秋日游靖居山寺	西方社（慧远，宗炳）	2	[[12, 13, 14], [10, 11, 12]]
如今再结林中社，可羡当年会里人。	李涉	游西林寺	西方社（慧远，宗炳）	0	[]
自负心机四十年，羞闻社客山中篇。	李渤	喜弟淑再至为长歌	西方社（慧远，宗炳）	1	[[10, 11]]
究竟相依何处好，匡山古社足烟霞。	权德舆	惠上人房宴别	西方社（慧远，宗炳）	1	[[8, 9, 10, 11]]
或结西方社，师游早晚回。	权德舆	送文畅上人东游	西方社（慧远，宗炳）	1	[[2, 3, 4]]
更喜开缄销热恼，西方社里旧相亲。	权德舆	酬灵彻上人以诗代书见寄（时在荐福寺坐夏）	西方社（慧远，宗炳）	1	[[8, 9, 10]]
明月清风宗炳社，夕阳秋色庾公楼。	贯休	山居诗二十四首	西方社（慧远，宗炳）	1	[[4, 5, 6]]
凭将西社意，一说向荀陈。	贯休	送姚洎拾遗自江陵幕赴京	西方社（慧远，宗炳）	1	[[2, 3]]
终须结西社，此县似柴桑。	贯休	题方公院寄夏侯明府	西方社（慧远，宗炳）	1	[[3, 4]]
还须结西社，来往悉诸侯。	贯休	题淮南惠昭寺律师院	西方社（慧远，宗炳）	1	[[3, 4]]
顷为弟子曾同社，今忝星郎更契缘。	郑谷	宜春再访芳公言公幽斋写怀叙事因赋长言	西方社（慧远，宗炳）	1	[[5, 6]]
早晚却还宗炳社，夜深风雪对禅床。	陆龟蒙	和访寂上人不遇	西方社（慧远，宗炳）	1	[[4, 5, 6]]
还同莲社客，联唱绕香灯。	齐己	勉诗僧	西方社（慧远，宗炳）	2	[[3, 4], [2, 3]]
青楼邻里妇，终年画长眉。自倚对良匹，笑妾空罗帏。	于濆	古别离	画眉（张敞）	0	[]
买笑楼前花已谢，画眉窗下月空残。	刘损	愤惋诗三首	画眉（张敞）	1	[[8, 9]]
新人应笑此，何如画蛾眉。	刘驾	弃妇	画眉（张敞）	0	[]
阳城迷处笑，京兆画时颦。	吴融	倒次元韵	画眉（张敞）	1	[[6, 7, 8]]
旁沾画眉府，斜入教箫楼。	吴融	御沟十六韵	画眉（张敞）	1	[[2, 3]]
张尹将眉学，班姬取扇俦。	宋之问	望月有怀	画眉（张敞）	0	[]
仙郎看陇月，犹忆画眉时。	岑参	韩员外夫人清河县君崔氏挽歌二首	画眉（张敞）	1	[[8, 9]]
自怜京兆双眉妩，会待南来五马留。	张说	赠崔二安平公乐世词	画眉（张敞）	1	[[2, 3, 4, 5]]
梳洗凭张敞，乘骑笑稚恭。	李商隐	垂柳	画眉（张敞）	0	[]
遥想双眉待人画，行看五马送潮归。	李嘉祐	送郑正则汉阳迎妇	画眉（张敞）	0	[]
红妆女儿灯下羞，画眉夫婿陇西头。	李频	春闺怨	画眉（张敞）	1	[[8, 9]]
歌舞初承恩宠时，六宫学妾画蛾眉。	段成式	汉宫词二首	画眉（张敞）	0	[]
盘龙玉台镜，唯待画眉人。	王昌龄	朝来曲	画眉（张敞）	1	[[8, 9]]
晓向妆台与画眉，镜中长欲助娇姿。	罗虬	比红儿诗	画眉（张敞）	1	[[5, 6]]
不如寄与星郎去，想得朝回正画眉。	韩偓	以庭前海棠梨花一枝寄李十九员外	画眉（张敞）	1	[[13, 14]]
画眉今日空留语，解佩他年更可期。	韩偓	别锦儿	画眉（张敞）	1	[[0, 1]]
不能京兆画峨眉，翻向成都骋驺引。	骆宾王	代女道士王灵妃赠道士李荣	画眉（张敞）	1	[[2, 3, 4]]
蓬莱才子即萧郎，彩服青书卜凤皇。	李群玉	送萧十二校书赴郢州婚姻	蓬山	0	[]
逍遥蓬阁吏，才子复诗流。	李频	江上送从兄群玉校书东游	蓬山	1	[[2, 3]]
羽翼商山起，蓬莱汉阁连。	杜甫	秋日夔府咏怀奉寄郑监李宾客一百韵	蓬山	0	[]
暂阻蓬莱阁，终为江海人。	杜甫	秋日寄题郑监湖上亭三首之三	蓬山	1	[[2, 3, 4]]
双阙薄烟笼菡萏，九成初日照蓬莱。	杨巨源	早朝	蓬山	0	[]
秋风倾菊酒，霁景下蓬山。	权德舆	过张监阁老宅对酒奉酬见赠	蓬山	1	[[9, 10]]
蓬山有佳句，喜气在新题。	权德舆	酬张秘监阁老喜太常中书二阁与德舆同日迁官相代之作	蓬山	1	[[0, 1]]
始知蓬山下，如见古人心。	权德舆	离合诗赠张监阁老	蓬山	1	[[2, 3]]
蓬山高价传新韵，槐市芳年挹盛名。	武元衡	酬谈校书长安秋夜对月寄诸故旧	蓬山	1	[[0, 1]]
甲乙科攀桂，图书阁践蓬。	武元衡	长安秋夜怀陈京昆季	蓬山	0	[]
汲冢同刊谬，蓬山共补亡。	独孤及	奉和中书常舍人晚秋集贤院即事寄赠徐薛二侍御	蓬山	1	[[6, 7]]
桂树留人久，蓬山入梦新。	窦庠	敕目至家兄蒙淮南仆射杜公奏授秘校兼节度参谋同书寄上	蓬山	1	[[6, 7]]
蓬莱时入梦，知子忆贫交。	钱起	东皋早春寄郎四校书	蓬山	0	[]
蓬山才子怜幽性，白云阳春动新咏。	钱起	紫参歌	蓬山	1	[[0, 1]]
伫归蓬岛后，纶诏润青缃。	韦庄	和郑拾遗秋日感事一百韵	蓬山	1	[[2, 3]]
席上客知蓬岛路，坐中寒有柏台霜。	韦庄	和集贤侯学士分司丁侍御秋日雨霁之作	蓬山	1	[[4, 5]]
蓬岛侍臣今放逐，羡君回去逼龙墀。	韩偓	同年前虞部李郎中自长沙赴行在余以紫石砚赠之赋诗代书	蓬山	1	[[0, 1]]
九重宣室召，万里建溪行。	刘长卿	新安奉送穆谕德归朝赋得行字	宣室	1	[[2, 3]]
伫看宣室召，汉法倚张纲。	刘长卿	酬皇甫侍御见寄时前相国姑藏公初临郡	宣室	1	[[2, 3]]
伫闻宣室召，星象列三台。	孟浩然	荆门上张丞相	宣室	1	[[2, 3]]
圣主伫知宣室事，岂容才子滞长沙。	方干	送郑端公	宣室	1	[[4, 5]]
天子坐宣室，夔龙奉谟猷。	李群玉	将之京国赠薛员外	宣室	1	[[3, 4]]
竟无宣室召，徒有茂陵求。	杜甫	过故斛斯校书庄二首	宣室	1	[[2, 3]]
宣室无由问釐事，周南何处托成书。	柳宗元	闻籍田有感	宣室	1	[[0, 1]]
应怜宣室召，温树不同攀。	武元衡	途次近蜀驿蒙恩赐宝刀及飞龙厩马使还奉寄中书李郑二公	宣室	1	[[2, 3]]
早晚朝宣室，归时道路光。	独孤及	奉和中书常舍人晚秋集贤院即事寄赠徐薛二侍御	宣室	1	[[3, 4]]
宣室夜阑如有问，可能全望未然灰。	罗隐	孙员外赴阙后重到三衢	宣室	1	[[0, 1]]
到彼的知宣室语，几时徵拜黑头公。	罗隐	淮南送节度卢端公将命之汴州端公常为汴州相公从事	宣室	1	[[4, 5]]
使君入拜吾徒在，宣室他时岂偶然。	罗隐	湖州裴朗中赴阙后投简寄友生	宣室	1	[[8, 9]]
万国朝前殿，群公议宣室。	袁朗	和洗掾登城南阪望京邑	宣室	1	[[9, 10]]
宣室才华子，金闺讽议臣。	裴耀卿	酬张九龄使风见示	宣室	1	[[0, 1]]
宣室恩尝异，金华礼更崇。	褚秀	奉和圣制送张说上集贤学士赐宴	宣室	1	[[0, 1]]
汾祠雍畤望通天，玉堂宣室坐长年。	许景先	奉和圣制望春台	宣室	1	[[10, 11]]
直应宣室还三接，未必丰城便陆沉。	韩偓	奉和峡州孙舍人肇荆南重围中寄诸朝士二篇时李常侍询严谏议龟李起居殷李郎中冉有继和余久有是债今至湖南方暇牵课	宣室	1	[[2, 3]]
共羡府中棠棣好，先于城外百花开。	刘禹锡	同乐天送河南冯尹学士	棣萼	1	[[4, 5]]
晚出芙蓉阙，春归棠棣华。	刘禹锡	敬宗睿武昭悯孝皇帝挽歌三首之一	棣萼	2	[[9, 10], [8, 9]]
仙署棣华春，当时已绝伦。	刘禹锡	早秋送台院杨侍御归朝	棣萼	1	[[2, 3]]
谏院过时荣棣萼，谢庭归去踏芝兰。	刘禹锡	送国子令狐博士赴兴元觐省	棣萼	1	[[5, 6]]
棣华恩见赐，伯舅礼仍崇。	严维	奉和刘祭酒伤白马	棣萼	1	[[0, 1]]
一枝谁不折，棣萼独相辉。	岑参	送薛彦伟擢第东归	棣萼	1	[[6, 7]]
到时丞相阁，应喜棣华芳。	戒昱	送王端公之太原归觐相公	棣萼	1	[[8, 9]]
前荣后枯相翻覆，何惜馀光及棣华。	李白	豳歌行上新平长史兄粲	棣萼	1	[[13, 14]]
桂枝攀尽贾家才，霄汉春风棣萼开。	李群玉	送唐侍御福建省兄	棣萼	1	[[12, 13]]
棣华晴雨好，彩服暮春宜。	杜甫	和江陵宋大少府暮春雨后同诸公及舍弟宴书斋	棣萼	1	[[0, 1]]
自多亲棣萼，谁敢问山陵。	杜甫	赠特进汝阳王二十韵	棣萼	1	[[3, 4]]
诗引棣华沾一雨，经分贝叶向双流。	杨巨源	送定法师归蜀法师即红楼院供奉广宣上人兄弟	棣萼	1	[[2, 3]]
桂枝尝遍折，棣萼更相鲜。	权德舆	奉和中馆张阁老以许陈二阁长爱弟俱为尚书郎伯仲同时列在南北省会于左掖因而有咏	棣萼	1	[[6, 7]]
棣萼荣相映，琼枝色不如。	权德舆	送许著作分司东都	棣萼	1	[[0, 1]]
棠棣日光辉，高襟应序归。	沈佺期	洛州萧司兵谒兄还赴洛成礼	棣萼	1	[[0, 1]]
棠棣辉荣并桂枝，芝兰芳馥和荆叶。	白居易	醉后走笔酬刘五主薄长句之赠兼简张大贾二十四先辈昆季	棣萼	1	[[0, 1]]
棣萼分张信使希，几多乡泪湿征衣。	高骈	塞上寄家兄	棣萼	1	[[0, 1]]
内史称张敞，苍生借寇恂。	元稹	代曲江老人百韵	借寇（寇恂）	3	[[8, 9, 10], [8, 9], [9, 10]]
杭人遮道路，垂泣浙江前。	姚合	送裴大夫赴亳州	借寇（寇恂）	1	[[2, 3]]
暂来此地非多日，明主那容借寇恂。	方干	睦州吕郎中郡中环溪亭	借寇（寇恂）	3	[[12, 13, 14], [12, 13], [13, 14]]
湘西不得归关羽，河内犹宜借寇恂。	杜甫	奉寄章十侍御	借寇（寇恂）	3	[[12, 13, 14], [12, 13], [13, 14]]
宠渥徵黄渐，权宜借寇频。	杜甫	奉送韦中丞之晋赴湖南	借寇（寇恂）	1	[[8, 9]]
刺史似寇恂，列郡宜竞惜。	杜甫	郑典设自施州归	借寇（寇恂）	1	[[3, 4]]
褒德符新换，怀仁道并遮。	柳宗元	同刘二十八院长述旧言怀感时书事奉寄澧州张员外使君五十二韵之作因其韵增至八十通赠二君子	借寇（寇恂）	0	[]
那知不隔岁，重借寇恂来。	白居易	喜钱左丞再除华州以诗伸贺	借寇（寇恂）	3	[[7, 8, 9], [7, 8], [8, 9]]
时同借河内，人是卧淮阳。	皇甫冉	和樊润州秋日登城楼	借寇（寇恂）	1	[[2, 3, 4]]
传书问渔叟，借寇尔何因。	卢纶	和赵端公九日登石亭上和州家兄	借寇（寇恂）	1	[[6, 7]]
试与茕嫠话，犹坚借寇心。	窦常	奉使西还早发小涧馆寄卢滁州迈	借寇（寇恂）	1	[[8, 9]]
野老竞遮官道拜，沙鸥遥避隼旟飞。	罗珦	行县至浮查山寺	借寇（寇恂）	0	[]
道穷谩有依刘感，才急应无借寇期。	罗隐	霅溪晚泊寄裴庚子	借寇（寇恂）	1	[[12, 13]]
用拙怀归去，沉痾畏借留。	羊士谔	晚夏郡中卧疾	借寇（寇恂）	1	[[9, 10]]
寇恂朝望重，计日谒承明。	钱起	送张中丞赴桂州	借寇（寇恂）	1	[[0, 1]]
凤凰衔诏与何人，善政多才宠寇恂。	钱起	送张员外出牧岳州	借寇（寇恂）	1	[[13, 14]]
紫诰徵黄晚，苍生借寇频。	钱起	送王使君移镇淮南	借寇（寇恂）	1	[[8, 9]]
网已袪三面，歌因守四方。	常衮	奉和圣制麟德殿燕百僚应制	解网（汤）	0	[]
罗网开三面，闾阎问百年。	张嘉贞	奉和早登太行山中言志应制	解网（汤）	2	[[2, 3, 4], [1, 2, 3, 4]]
旌旗四望合，罝罗一面求。	李世民	冬狩	解网（汤）	0	[]
祝鸟既开罗，调人更张瑟。	李峤	扈从还洛呈侍从群官	解网（汤）	1	[[3, 4]]
今日开汤网，冥飞亦未迟。	李群玉	湘阴县送迁客北归	解网（汤）	2	[[3, 4], [2, 3, 4]]
一面施鸟罗，三驱教人战。	李隆基	校猎义成喜逢大雪率题九韵以示群官	解网（汤）	1	[[0, 1, 2, 3, 4]]
其冬二凶败，涣汗开汤罟。	杜牧	李甘诗	解网（汤）	2	[[8, 9, 10], [9, 10]]
垂旒资穆穆，祝网但恢恢。	杜甫	秋日荆南述怀三十韵	解网（汤）	1	[[6, 7]]
幸因解网入鸟兽，毕命江海终游遨。	柳宗元	寄韦珩	解网（汤）	1	[[2, 3]]
忽蒙汉诏还冠冕，始觉殷王解网罗。	王维	既蒙宥罪旋复拜官伏感圣恩窃书鄙意兼简新除使君等诸公	解网（汤）	1	[[12, 13]]
天子欲开三面网，莫将弓箭射官军。	窦巩	唐州东途作	解网（汤）	2	[[3, 4, 5], [3, 4, 5, 6]]
莺啭商郊百草新，殷汤遗迹在荒榛。谁知继桀为天子，便是当初祝网人。	胡曾	咏史商郊	解网（汤）	1	[[28, 29]]
舜韶同舞日，汤祝尽飞时。	苏颋	扈从凤泉和崔黄门喜恩旨解严罢围之作	解网（汤）	0	[]
飞云旋碧海，解网宥青丘。	许敬宗	奉和宴中山应制	解网（汤）	1	[[6, 7]]
殷汤闵禽兽，解网祝蛛蝥。	韩愈	赴江陵途中寄赠王二十补阙李十一拾遗李二十六员外翰林三学士	解网（汤）	1	[[6, 7]]
尧聪能下听，汤网本来疏。	马戴	新春闻赦（龙阳作）	解网（汤）	1	[[6, 7]]
涸鳞去辙还游海，幽禽释网便翔空。	骆宾王	畴昔篇	解网（汤）	0	[]
逢时将骋骥，临事无全牛。	刘长卿	送裴四判官处河西军试	无全牛（庖丁）	1	[[8, 9, 10]]
要衣须破束，欲炙须解牛。	李咸用	长歌行	无全牛（庖丁）	1	[[9, 10]]
长桑晓洞视，五藏无全牛。	李白	送方士赵叟之东平	无全牛（庖丁）	1	[[8, 9, 10]]
雅韵凭开匣，雄铓待发硎。	杜牧	分司东都寓居履道叨承川尹刘侍郎大夫恩知上四十韵	无全牛（庖丁）	0	[]
印组萦光马，锋铓看解牛。	杜牧	牧陪昭应卢郎中在江西宣州佐今吏部沈公暮罢府周岁公宰昭应牧在淮南縻职叙旧成二十二韵用以投寄	无全牛（庖丁）	1	[[9, 10]]
诗罢地有馀，篇终语清省。	杜甫	八哀诗（并序）故右仆射相国张公九龄	无全牛（庖丁）	1	[[2, 3, 4]]
议论有馀地，公侯来未迟。	杜甫	奉送魏六丈佑少府之交广	无全牛（庖丁）	1	[[2, 3, 4]]
清文动哀玉，见道发新硎。	杜甫	奉酬薛十二丈判官见赠	无全牛（庖丁）	0	[]
掘剑知埋狱，提刀见发硎。	杜甫	秦州见敕（一作除）目薛三璩（一作据）授司议郎毕四曜除监察与二子有故远喜迁官兼述索居凡三十韵	无全牛（庖丁）	0	[]
轮辕无匠石，刀几有庖丁。	温庭筠	过孔北海墓二十韵	无全牛（庖丁）	1	[[9, 10]]
畴昔切玉刃，应如新发硎。	独孤及	代书寄上裴六冀刘二颍	无全牛（庖丁）	0	[]
盘根傥相值，试用发硎刀。	独孤及	送虢州王录事之任	无全牛（庖丁）	0	[]
观君法苑思冲虚，使我真乘刃有馀。	知玄	答僧澈	无全牛（庖丁）	1	[[12, 13, 14]]
雅论冰生水，雄材刃发硎。	窦庠	酬韩愈侍郎登岳阳楼见赠（时子权知岳州事）	无全牛（庖丁）	0	[]
为刀若不利，焉得宰牛名。	邵谒	送徐群宰望江	无全牛（庖丁）	1	[[8, 9]]
得性虚游刃，忘言已弃筌。	骆宾王	秋日山行简梁大官	无全牛（庖丁）	1	[[3, 4]]
着鞭驱驷马，操刃解全牛。	高适	奉酬睢阳李太守	无全牛（庖丁）	1	[[8, 9, 10]]
水是还珠浦，山成种玉田。	刘禹锡	奉和中书崔舍人八月十五日夜玩月二十韵	还珠（孟尝）	2	[[2, 3], [3, 4]]
执玉来朝远，还珠入贡频。	张循之	送泉州李使君之任	还珠（孟尝）	1	[[6, 7]]
昆池明月满，合浦夜光回。	李峤	珠	还珠（孟尝）	0	[]
九江皆渡虎，三郡尽还珠。	李白	中丞宋公以吴兵三千赴河南军次寻阳脱余之囚参谋幕府因赠之	还珠（孟尝）	1	[[9, 10]]
合浦无明珠，龙洲无木奴。	李贺	感讽五首	还珠（孟尝）	0	[]
今日还珠守，何年执戟郎。	杜牧	春日言怀寄虢州李常侍十韵	还珠（孟尝）	1	[[2, 3]]
铜梁书远及，珠浦使将旋。	杜甫	广州段功曹到得杨五长史谭书功曹却归聊寄此诗	还珠（孟尝）	1	[[6, 7]]
无贪合浦珠，念守江陵橘。	杨衡	送王秀才往安南	还珠（孟尝）	1	[[2, 3, 4]]
不是灵蛇吐，非缘合浦还。	独孤绶	投珠于泉	还珠（孟尝）	0	[]
明珠归合浦，应逐使臣星。	王维	送邢桂州	还珠（孟尝）	0	[]
合浦当还日，恩威信已敷。	莫宣卿	赋得水怀珠	还珠（孟尝）	0	[]
因得羽仪来合浦，便无魂梦去华亭。	薛能	陈州刺史寄鹤	还珠（孟尝）	1	[[4, 5, 6]]
化伫还珠美，心将片玉贞。	钱起	送张中丞赴桂州	还珠（孟尝）	1	[[2, 3]]
独揽还珠美，宁唯问绢情。	钱起	送李四擢第归觐省	还珠（孟尝）	1	[[2, 3]]
借问还珠盈合浦，何如鲤也入庭闱。	钱起	送韦信爱子归觐	还珠（孟尝）	1	[[2, 3]]
风静鶢鶋去，官廉蚌蛤回。	韩愈	送郑尚书赵海南	还珠（孟尝）	1	[[8, 9, 10]]
兼无姓贾儿童在，空有还珠烟水流。	黄滔	经安州感故郑郎中二首之二	还珠（孟尝）	1	[[10, 11]]
散帙看虫蠹，开门见雀罗。	刘长卿	同姜浚题裴式微余干东斋	雀罗（翟公）	1	[[9, 10]]
萧索庭槐空闭閤，旧人谁到翟公门。	刘长卿	钱王相公出牧括州	雀罗（翟公）	1	[[12, 13, 14]]
旧游多不见，师在翟公门。	严维	送少微上人东南游	雀罗（翟公）	1	[[8, 9, 10]]
未妨溪上泛渔艇，又为门前张雀罗。	方干	偶作	雀罗（翟公）	1	[[13, 14]]
居处绝人事，门前雀罗施。	曹邺	将赴天平职书怀寄翰林从兄	雀罗（翟公）	2	[[6, 7, 8], [8, 9]]
方忻耳目净，谁到翟公门。	李群玉	吾道	雀罗（翟公）	1	[[8, 9, 10]]
半夜剑吹牛斗动，二年门掩雀罗愁。	李群玉	献王中丞	雀罗（翟公）	1	[[12, 13]]
雀罗争去翟，鹤氅竞寻王。	杜审言	赠崔融二十韵	雀罗（翟公）	1	[[0, 1]]
老少悲颜驷，盈虚悟翟公。	王适	蜀中言怀	雀罗（翟公）	0	[]
御史府中乌夜啼，廷尉门前雀欲栖。	卢照邻	长安古意	雀罗（翟公）	2	[[8, 9, 10], [10, 11, 12]]
世间荣辱半相和，昨日权门今雀罗。	罗邺	伤侯第	雀罗（翟公）	1	[[13, 14]]
君看西汉翟丞相，凤沼朝辞暮雀罗。	翁绶	行路难	雀罗（翟公）	1	[[13, 14]]
翟门悲暝雀，墨灶上寒苔。	钱起	窃秋对雨	雀罗（翟公）	1	[[0, 1]]
雄剑委尘匣，空门垂雀罗。	陶翰	燕歌行	雀罗（翟公）	1	[[9, 10]]
凄断韩王剑，生死翟公罗。罗悲翟公意，剑负韩王气。	骆宾王	夏日游德州赠高四	雀罗（翟公）	1	[[8, 9, 10]]
灰死韩安国，罗伤翟廷尉。	骆宾王	帝京篇	雀罗（翟公）	1	[[6, 7, 8, 9, 10]]
地幽蚕室闭，门静雀罗开。	骆宾王	幽絷书情通简知己	雀罗（翟公）	1	[[8, 9]]
金茎看尚在，承露复何为。	姚合	敬宗皇帝挽词三首	金掌（汉武帝）	1	[[0, 1]]
金茎难复见，寒露落空中。	姚合	文宗皇帝挽词三首	金掌（汉武帝）	1	[[0, 1]]
