sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
迟回好风景，王谢昔曾游。	刘禹锡	题报恩寺	王谢（王导，谢弘微）	1	[[6, 7]]	[6, 7,王谢（王导，谢弘微）]
春兴不知凡几首，衡阳纸价顿能高。	郭受	寄杜员外	纸贵（左思）	1	[[8, 11]]	[8, 9, 10, 11,纸贵（左思）]
八龙三虎俨成行，琼树花开鹤翼张。	卢纶	酬赵少尹戏示诸侄元阳等因以见赠	琼树;八龙（荀淑）	2	[[8, 9]];[[0, 1]]	[8, 9,琼树];[0, 1,八龙（荀淑）]
青蝇点玉原非病，沧海遗珠世所嗟。	牟融	寄永平友人二首	青蝇	2	[[0, 1, 2]]	[0, 1, 2,青蝇]
怜君辞满卧沧洲，一旦云亡万事休。	李嘉祐	伤歙州陈二使君	沧洲	1	[[5, 6]]	[5, 6,沧洲]
向晚微风起，如闻坐啸时。	权德舆	成南阳墓	坐啸	1	[[8, 9]]	[8, 9,坐啸]
家贫陶令酒，月俸沈郎钱。	韩翃	送金华王明府	送酒（陶潜，王弘）;沈郎钱	2	[[2, 3, 4]];[[8, 9, 10]]	[2, 3, 4,送酒（陶潜，王弘）];[8, 9, 10,沈郎钱]
楼台争耸汉，鸡犬亦嫌秦。	刘言史	题茅山仙台药院	桃源（陶潜）	1	[[9, 10]]	[9, 10,桃源（陶潜）]
迟子扬名后，方期彩服还。	独孤及	送阳翟张主簿之任	老莱（老莱子）	1	[[8, 9]]	[8, 9,老莱（老莱子）]
念予当咽绝，得尔致清凉。不同婕妤咏，托意怨君王。	齐己	病起见秋扇	班姬（班婕妤）	1	[[14, 15]]	[14, 15,班姬（班婕妤）]
固难寻绮季，可得信张仪。	李商隐	送丰都李尉	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	1	[[3, 4]]	[3, 4,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]
向夕垂钓还，吾从落潮去。	戎昱	晓次荆江		0		
殷勤报贾傅，莫共酒杯疏。	卢纶	夜中得循州赵司马侍郎书因寄回使	贾谊	1	[[3, 4]]	[3, 4,贾谊]
此去黄金台上客，相思应羡雁南归。	刘沧	送友人罢举赴蓟门从事	黄金台（燕昭王，郭隗）	1	[[2, 3, 4]]	[2, 3, 4,黄金台（燕昭王，郭隗）]
楼中见我金陵子，何似阳台云雨人。	李白	出妓金陵子呈卢六四首之一	阳台（宋玉，楚襄王，瑶姬）	3	[[10, 11, 12, 13]]	[10, 11, 12, 13,阳台（宋玉，楚襄王，瑶姬）]
还来扫门处，犹未报恩时。	耿湋	得潜后书怀上第五相公	扫门（魏勃）	1	[[2, 3]]	[2, 3,扫门（魏勃）]
写望峰云出，开襟夏木繁。	元希声	宴卢十四南园得园韵		0		
沉吟登楼赋，中夜起三复。	独孤及	寒夜溪行舟中作	仲宣楼（王粲，刘表）	1	[[2, 3, 4]]	[2, 3, 4,仲宣楼（王粲，刘表）]
卢家文杏好，试近莫愁飞。	李商隐	越燕二首	莫愁	1	[[8, 9]]	[8, 9,莫愁]
中禁仙池越凤凰，池边词客紫薇郎。	褚朝阳	奉上徐中书	凤池（荀勖）	1	[[5, 7]]	[5, 6, 7,凤池（荀勖）]
岂惟高卫霍，曾是接应徐。	杜甫	秋日荆南送石首薛明府辞满告别奉寄薛尚书颂德叙怀斐然之作三十韵	卫霍（卫青，霍去病）;应徐	2	[[3, 4]];[[9, 10]]	[3, 4,卫霍（卫青，霍去病）];[9, 10,应徐]
夜看丰城气，回首蛟龙池。	杜甫	咏怀二首	双剑（干将，张华，莫邪，雷焕）	1	[[2, 3, 4]]	[2, 3, 4,双剑（干将，张华，莫邪，雷焕）]
潘郎悲白发，谢客爱清辉。	刘长卿	罢摄官后将还旧居留辞李侍御	二毛（潘岳）	1	[[3, 5]]	[3, 4, 5,二毛（潘岳）]
一朝铸鼎降龙驭，小臣髯绝不得去。	韦应物	温泉行	鼎湖（黄帝）	2	[[2, 3], [5, 6]]	[2, 3,鼎湖（黄帝）]; [5, 6,鼎湖（黄帝）]
鸡肋曹公忿，猪肝仲叔惭。	罗隐	寄洪正师	累安邑（闵贡）	1	[[6, 7, 8, 9, 10]]	[6, 7, 8, 9, 10,累安邑（闵贡）]
木叶渐惊年，锦字因络纬。	鲍溶	闻蝉	锦字（苏若兰）	1	[[6, 7]]	[6, 7,锦字（苏若兰）]
庐山东南五老峰，青天削出金芙蓉。	李白	登庐山五老峰		0		
文王长在苑中猎，何日非熊休卖屠。	元稹	有鸟二十章	非熊（周文王）	1	[[10, 11]]	[10, 11,非熊（周文王）]
汉代李将军，微功合可咍。	岑参	使交河郡郡在火山脚其地苦热无雨雪献封大夫	李将军（李广，卫青）	1	[[2, 3, 4]]	[2, 3, 4,李将军（李广，卫青）]
使印星车适旧游，陶潜今日在瀛洲。	李频	送罗著作两浙按狱	陶潜	1	[[8, 9]]	[8, 9,陶潜]
结交嬴台女，吟弄升天行。	陈子昂	与东方左史虬修竹篇	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3, 4]]	[2, 3, 4,吹箫（弄玉，秦穆公，萧史）]
皦昧柔刚，在我域中。	李华	隐者赞七首 其一 严君平		0		
不妨无酒夜，闲话值生公。	张祜	秋夜宿灵隐寺师上人（一本此下有居字）	生公	1	[[9, 10]]	[9, 10,生公]
应笑当年老莱子，鲜华都自降明君。	罗隐	贺淮南节度卢员外赐绯	老莱（老莱子）	2	[[4, 5, 6]]	[4, 5, 6,老莱（老莱子）]
寻河愁地尽，过碛觉天低。	岑参	碛西头送李判官入京	河源（张骞）	1	[[0, 1]]	[0, 1,河源（张骞）]
鸟来伤贾傅，马立葬滕公。	李端	张左丞挽歌二首	长沙鵩（贾谊）	1	[[2, 5]]	[2, 3, 4, 5,长沙鵩（贾谊）]
城市不能飞锡去，恐妨莺啭翠楼前。	韬光	谢白乐天招	飞锡	1	[[4, 5]]	[4, 5,飞锡]
他年莫学鸱夷子，远泛扁舟用铸金。	方干	上张舍人	鸱夷子（范蠡）	1	[[4, 5, 6]]	[4, 5, 6,鸱夷子（范蠡）]
醉后失天地，兀然就孤枕。	李白	月下独酌四首 其三		0		
汉家若欲论封禅，须及相如未病时。	窦庠	冬夜寓怀寄王翰林	封禅草（司马相如）	1	[[5, 7]]	[5, 6, 7,封禅草（司马相如）]
西北望君处，踌踷日暝山。	佚名	困中登山		0		
江长梅笛怨，天远桂轮孤。	武元衡	奉酬淮南中书相公见寄	月桂	1	[[8, 9]]	[8, 9,月桂]
我生来几时，万有四千日。	白居易	首夏病间		0		
遥知骢马色，应待倚门看。	刘长卿	送度支留后若侍御之之歙州便赴信州省觐	骢马（桓典）;倚门（王孙贾）	2	[[2, 3]];[[8, 9]]	[2, 3,骢马（桓典）];[8, 9,倚门（王孙贾）]
近水方同梅市隐，曝衣多笑阮家贫。	司空曙	闲园即事寄暕公	阮家贫（阮咸，阮籍）	1	[[12, 13, 14]]	[12, 13, 14,阮家贫（阮咸，阮籍）]
别后自疑园吏梦，归来谁信钓翁言。	章碣	桃源	蝴蝶（庄子）	1	[[4, 5, 6]]	[4, 5, 6,蝴蝶（庄子）]
更说东溪好，明朝乘兴寻。	钱起	宿远上人兰若	乘兴（戴逵，王徽之）	1	[[8, 9]]	[8, 9,乘兴（戴逵，王徽之）]
金埒乍调光照地，玉关初别远嘶风。	翁绶	白马	金埒（王济）	1	[[0, 1]]	[0, 1,金埒（王济）]
今日长歌思不堪，君行为报三青鸟。	万楚	小山歌	青鸟（刘彻，西王母）	2	[[12, 13, 14]]	[12, 13, 14,青鸟（刘彻，西王母）]
从军暮下三千客，闻礼庭中七十人。	许浑	和人贺杨仆射致政	三千客（田文，魏无忌，黄歇）	1	[[4, 5, 6]]	[4, 5, 6,三千客（田文，魏无忌，黄歇）]
捧日思驰仙掌外，朝宗势动海门中。	章碣	浙西送梅晦侍御入关	朝宗;捧日	2	[[8, 9]];[[0, 1]]	[8, 9,朝宗];[0, 1,捧日]
溪草何草号帝女，溪竹何竹号湘妃。	皎然	赋得吴王送女潮歌送李判官之河中府	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[13, 14]]	[13, 14,湘妃（唐尧，女英，娥皇，舜，虞舜）]
且同山简醉，倒载莫褰帷。	张登	上巳泛舟得迟字	山简;褰帷	3	[[2, 3], [6, 7]];[[9, 10]]	[2, 3,山简]; [6, 7,山简];[9, 10,褰帷]
始知物妙皆可怜，燕昭市骏岂徒然。	高适	同鲜于洛阳于毕员外宅观画马歌	骏骨（燕昭王，郭隗）	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,骏骨（燕昭王，郭隗）]
仙子东南秀，泠然善驭风。	刘禹锡	寻汪道士不遇	风驭（列禦寇）	1	[[9, 10]]	[9, 10,风驭（列禦寇）]
世无洗耳翁，谁知尧与蹠。	李白	古风	箕颍（尧，许由，巢父）	2	[[2, 3, 4]]	[2, 3, 4,箕颍（尧，许由，巢父）]
曳尾辞泥后，支床得水初。	李群玉	龟	曳尾（庄子）	1	[[0, 1]]	[0, 1,曳尾（庄子）]
翠微回日驭，丹巘驻天行。	钱起	奉和圣制登朝元阁	日车（羲和）	2	[[2, 3, 4]]	[2, 3, 4,日车（羲和）]
如何今濩落，闻君辛苦辞。	刘禹锡	和董庶中古散调词赠尹果毅	濩落（惠子，庄子）	1	[[3, 4]]	[3, 4,濩落（惠子，庄子）]
羽衣道士偷玄圃，金简真人护玉苗。	李绅	新昌宅书堂前有药树一株今已盈拱前长庆中于翰林院内西轩药树下移得才长一寸仆夫封一泥丸以归植今则成名之天上树	玄圃（周穆王）	1	[[5, 6]]	[5, 6,玄圃（周穆王）]
貂蝉七叶贵，鸿鹄万里游。	王昌龄	留别岑参兄弟	金张（张安世，许广汉，金日磾，史高）;貂蝉	2	[[2, 3, 4]];[[0, 1]]	[2, 3, 4,金张（张安世，许广汉，金日磾，史高）];[0, 1,貂蝉]
衣典浊醪身倚桂，心中无事到云昏。	皮日休	杂体诗 其一 奉和鲁望药名离合夏月即事三首		0		
悲猿何处发，郢路第三声。	皇甫冉	赋得郢路悲猿	第三声	1	[[8, 9, 10]]	[8, 9, 10,第三声]
从来闭在长门者，必是宫中第一人。	李端	妾薄命	长门	1	[[4, 5]]	[4, 5,长门]
绿阴十里滩声里，闲自王家看竹来。	李群玉	题王侍御宅	此君（王徽之）	2	[[10, 11, 12, 13]]	[10, 11, 12, 13,此君（王徽之）]
重九思嘉节，追欢从谢公。	裴夷直	奉和大梁相公同张员外重九日宴集	谢公（谢安）	1	[[9, 10]]	[9, 10,谢公（谢安）]
游子不缘贪献赋，永依棠树托蓬根。	黄滔	鄜畤李相公	甘棠（召公姬奭）	1	[[10, 11]]	[10, 11,甘棠（召公姬奭）]
利爪韝上鹰，雄文雾中豹，可堪长与乌鸢噪。	李咸用	送人	豹隐（陶答子，陶荅子妻）	1	[[8, 9, 10]]	[8, 9, 10,豹隐（陶答子，陶荅子妻）]
肯羡鱼须美，长誇鹤氅轻。	李昭象	赴举出山留寄山居郑参军	鹤氅	1	[[8, 9]]	[8, 9,鹤氅]
挂锡十年栖蜀水，浮杯今日渡漳滨。	裴休	赠黄蘖山僧希运	杯渡	1	[[8, 9]]	[8, 9,杯渡]
不须留薏苡，重遣世人疑。	李群玉	湘阴县送迁客北归	薏苡谤（马援）	1	[[3, 5]]	[3, 4, 5,薏苡谤（马援）]
至人顺通塞，委命固无疵。	吴筠	览古十四首 其十一		0		
郁纡腾秀气，萧瑟浸寒空。	杜甫	天池		0		
琴师阮校尉，诗和柳吴兴。	卢纶	早春游樊川野居却寄李端校书兼呈崔峒补阙司空曙主簿耿湋拾遗	柳恽	1	[[8, 9, 10]]	[8, 9, 10,柳恽]
阮籍生涯懒，嵇康意气疏。	王绩	田家三首之一	阮籍	1	[[0, 1]]	[0, 1,阮籍]
昔有白头人，亦钓此渭阳。钓人不钓鱼，七十得文王。	白居易	渭上偶钓	磻溪（吕尚，周文王）	1	[[12, 13, 14, 15, 16]]	[12, 13, 14, 15, 16,磻溪（吕尚，周文王）]
双旌千骑骈东陌，独有罗敷望上头。	薛涛	送郑眉州	罗敷	2	[[2, 3], [10, 11]]	[2, 3,罗敷]; [10, 11,罗敷]
初闻伐松柏，犹卧天一柱。	杜甫	送高司直寻封阆州	天柱	1	[[8, 9]]	[8, 9,天柱]
独揽还珠美，宁唯问绢情。	钱起	送李四擢第归觐省	还珠（孟尝）	1	[[2, 3]]	[2, 3,还珠（孟尝）]
云台画形像，皆为扫氛妖。	杜甫	寄董卿嘉荣十韵	云台（邓禹）	1	[[0, 1]]	[0, 1,云台（邓禹）]
是法从生有，修持历劫尘。	李频	题栖云寺立上人院	劫灰（刘彻）	1	[[9, 10]]	[9, 10,劫灰（刘彻）]
碧落留云住，青冥放鹤还。	白居易	翰林中送独孤二十七起居罢职出院		0		
秦时故列侯，老作锄瓜士。	白居易	读史五首	邵平（召平）	1	[[8, 9, 10]]	[8, 9, 10,邵平（召平）]
莫将凡圣比云泥，椿菌之年本不齐。	崔元略	赠毛仙翁	庄椿（庄子）	1	[[8, 10]]	[8, 9, 10,庄椿（庄子）]
徒记山阴兴，祓禊乃为荣。	卢纶	上巳日陪齐相公花楼宴	永和（王羲之）	1	[[2, 4]]	[2, 3, 4,永和（王羲之）]
李陵甘此没，惆怅汉公卿。	卢纶	从军行	李陵（刘彻，李陵）	1	[[0, 1]]	[0, 1,李陵（刘彻，李陵）]
即有徵黄日，名川莫厌游。	薛蒙	和绵州于中丞登越王楼作	颍川政（黄霸）	1	[[7, 8]]	[7, 8,颍川政（黄霸）]
严光一唾垂緌紫，何胤三遗大带红。	韩偓	此翁	严陵（严光）	1	[[0, 1]]	[0, 1,严陵（严光）]
泉声宜远听，入夜对支公。	李端	宿深上人院听远泉	支公（支道林）	1	[[9, 10]]	[9, 10,支公（支道林）]
不知烟雨夜，何处梦刀州。	李远	送人入蜀	刀州（王浚）	2	[[8, 9, 10]]	[8, 9, 10,刀州（王浚）]
风煖日暾暾，黄鹂飞近村。	岑参	春寻河阳陶处士别业		0		
尘中旧侣无音信，知道辽东鹤姓丁。	唐彦谦	贺李昌时禁苑新命	令威（丁令威）	2	[[10, 11, 12, 13, 14]]	[10, 11, 12, 13, 14,令威（丁令威）]
晓陌事戎装，风流粉署郎。	姚合	送张郎中副使赴泽潞	粉署	1	[[8, 9]]	[8, 9,粉署]
翻悲广成子，闲气说长生。	卢仝	自咏三首	广成子	1	[[2, 3, 4]]	[2, 3, 4,广成子]
诵诗陪贾谊，酌酒伴应璩。	张南史	早春书事奉寄中书李舍人	贾谊	1	[[3, 4]]	[3, 4,贾谊]
炙熟樽方竭，车回辖且全。	李端	晚春过夏侯校书值其沉醉戏赠	投辖（陈遵）	1	[[8, 9]]	[8, 9,投辖（陈遵）]
相逢武陵客，独送豫章行。	孟浩然	送袁太祝尉豫章	桃源（陶潜）	2	[[2, 3, 4]]	[2, 3, 4,桃源（陶潜）]
桃花洞里举家去，此别相思复几春。	钱起	送毕侍御谪居	桃源（陶潜）	1	[[0, 1, 2]]	[0, 1, 2,桃源（陶潜）]
晓菊泫寒露，似悲团扇风。	李贺	感讽六首	团扇（班婕妤）	2	[[7, 8, 9]]	[7, 8, 9,团扇（班婕妤）]
自非随氏掌，明月安能持。	孟郊	答友人	报恩珠（曹植）	1	[[6, 8]]	[6, 7, 8,报恩珠（曹植）]
许身一何愚，窃比稷与契。	杜甫	自京赴奉先县咏怀五百字	稷卨（契，卨，稷）	1	[[8, 9]]	[8, 9,稷卨（契，卨，稷）]
念昔金房里，犹嫌玉座轻。	吴少微	长门怨	金屋（刘彻）	1	[[2, 3]]	[2, 3,金屋（刘彻）]
君不见夸父逐日窥虞渊，跳踉北海超昆仑。须臾力尽道渴死，孤鼠蜂蚁争噬吞。	柳宗元	行路难三首之一	邓林（夸父）	3	[[3, 4, 5, 6]]	[3, 4, 5, 6,邓林（夸父）]
叨陪鸳鹭朝天客，共作门阑出谷莺。	高退之	和主司王起	迁莺	2	[[12, 13, 14]]	[12, 13, 14,迁莺]
迥过前殿曾学眉，回照长门惯催泪。	杨巨源	月宫词	长门	1	[[10, 11]]	[10, 11,长门]
劝君终日酩酊醉，酒不到刘伶坟上土。	李贺	将进酒	刘伶（刘伶）	1	[[11, 12]]	[11, 12,刘伶（刘伶）]
可怜千古怀沙处，还有鱼龙弄白波。	齐己	怀潇湘即事寄友人	汨罗（屈原）	1	[[4, 5]]	[4, 5,汨罗（屈原）]
若值客星去，便应随海槎。	李德裕	临海太守惠予赤城石报以是诗	客星（严光）	1	[[2, 3]]	[2, 3,客星（严光）]
露盘侵汉耸，宫柳度鸦疏。	钱起	奉和中书常舍人晚秋集贤院即事寄徐薛二侍御	金掌（汉武帝）	1	[[0, 1]]	[0, 1,金掌（汉武帝）]
待折东堂桂，归来更苦辛。	齐己	赠孙生	桂枝（郤诜）	1	[[2, 3, 4]]	[2, 3, 4,桂枝（郤诜）]
圆疑窃龙颔，色已夺鸡冠。	权德舆	酬裴杰秀才新樱桃	骊珠	2	[[2, 3, 4]]	[2, 3, 4,骊珠]
卓绝道门秀，谈玄乃支公。	李白	将游衡岳过汉阳双松亭留别族弟浮屠谈皓	支公（支道林）	1	[[9, 10]]	[9, 10,支公（支道林）]
物之可爱尤可憎，尝闻取刺于青蝇。	唐彦谦	蟹	青蝇	1	[[13, 14]]	[13, 14,青蝇]
事主来中禁，荣亲上北堂。	李端	送王羽林往秦州	北堂	1	[[9, 10]]	[9, 10,北堂]
朝朝作行云，襄王迷处所。	皇甫冉	见诸姬学玉台体	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 8]]	[6, 7, 8,阳台（宋玉，楚襄王，瑶姬）]
愿骑单马仗天威，挼取长绳缚虏归。	万齐融	仗剑行	长缨（终军）	1	[[10, 11, 12]]	[10, 11, 12,长缨（终军）]
看取不成投笔后，谢安功业复何如。	崔涂	东晋	投笔（班超）	1	[[4, 5]]	[4, 5,投笔（班超）]
铜虎贵提天子印，银鱼荣傍老莱衣。	罗隐	送霅川郑员外	老莱（老莱子）	3	[[12, 13, 14]]	[12, 13, 14,老莱（老莱子）]
价以陆生减，贤惭鲍叔知。	张九龄	酬通事舍人寓直见示篇中兼起居陆舍人景献	管鲍（管仲，鲍叔牙）	1	[[8, 9, 10]]	[8, 9, 10,管鲍（管仲，鲍叔牙）]
羁飞本难定，非是恶弦惊。	卢纶	酬李叔度秋夜喜相遇因伤关东僚友丧逝见赠	弦惊（魏加）	1	[[9, 10]]	[9, 10,弦惊（魏加）]
梓泽花犹满，灵和柳未凋。	唐彦谦	汉代	灵和柳（张绪）	1	[[6, 7, 8]]	[6, 7, 8,灵和柳（张绪）]
长杨跨武骑，细柳接戎轩。	郑愔	奉和幸望春宫送朔方军大总管张仁亶	柳营（周亚夫，徐厉）	1	[[6, 8]]	[6, 7, 8,柳营（周亚夫，徐厉）]
荆门倒屈宋，梁苑倾邹枚。	李白	赠王判官时余归隐居庐山屏风叠	邹枚	1	[[9, 10]]	[9, 10,邹枚]
荆门留美化，姜被就离居。	杜甫	秋日荆南送石首薛明府辞满告别奉寄薛尚书颂德叙怀斐然之作三十韵	姜被（姜肱）	1	[[6, 7]]	[6, 7,姜被（姜肱）]
席上招贤急，山阴对雪频。	严维	题鲍行军小阁	乘兴（戴逵，王徽之）	1	[[6, 8]]	[6, 7, 8,乘兴（戴逵，王徽之）]
一叶下前墀，淮南人已悲。	许浑	早秋三首	一叶	1	[[0, 1]]	[0, 1,一叶]
千年城郭如相问，华表峨峨有夜霜。	司空曙	送曲山人之衡州	令威（丁令威）	1	[[8, 10]]	[8, 9, 10,令威（丁令威）]
今日桂枝平折得，几年春色并将来。	贯休	闻许棠及第因寄桂雍	桂枝（郤诜）	1	[[2, 3]]	[2, 3,桂枝（郤诜）]
乘槎断消息，无处觅张骞。	杜甫	有感五首之一	乘槎	1	[[0, 1]]	[0, 1,乘槎]
生类梗萍泛，悲无金石坚。	贾岛	洛阳道中寄弟	泛梗（苏秦）	1	[[2, 4]]	[2, 3, 4,泛梗（苏秦）]
行看五马入，萧飒已随轩。	韩愈	郴州祈雨	五马	1	[[2, 3]]	[2, 3,五马]
晋山虽自弃，魏阙尚含情。	杜甫	送李卿晔	魏阙（公子牟）;介推（介之推）	2	[[6, 7]];[[0, 2]]	[6, 7,魏阙（公子牟）];[0, 1, 2,介推（介之推）]
严霜被鹑衣，不知狐白温。	权德舆	酬别蔡十二见赠	鹑服	1	[[3, 4]]	[3, 4,鹑服]
长峦谷口倚嵇家，白昼千峰老翠华。	李贺	南园十三首之十一	叔夜（嵇康）	1	[[5, 6]]	[5, 6,叔夜（嵇康）]
药倩韩康卖，门容尚子过。	王维	游李山人所居因题屋壁	韩康	1	[[2, 3]]	[2, 3,韩康]
可怜户外桃兼李，仲蔚蓬蒿奈尔何。	罗隐	春思	蓬蒿（张仲蔚，刘龚）	1	[[10, 11]]	[10, 11,蓬蒿（张仲蔚，刘龚）]
着鞭驱驷马，操刃解全牛。	高适	奉酬睢阳李太守	无全牛（庖丁）	1	[[8, 9, 10]]	[8, 9, 10,无全牛（庖丁）]
位以穿杨得，名因折桂还。	薛业	晚秋赠张折冲	桂枝（郤诜）;穿杨（养由基）	2	[[8, 9]];[[2, 3]]	[8, 9,桂枝（郤诜）];[2, 3,穿杨（养由基）]
不知今夕是何夕，催促阳台近镜台。	贾岛	友人婚杨氏催妆	阳台（宋玉，楚襄王，瑶姬）;三星照户	2	[[10, 11]];[[2, 6]]	[10, 11,阳台（宋玉，楚襄王，瑶姬）];[2, 3, 4, 5, 6,三星照户]
想当战国开时有，范蠡扁舟祗此中。	李频	镜湖夜泊有怀	范蠡	1	[[8, 9]]	[8, 9,范蠡]
毕事驱传马，安居守窗萤。	韩愈	答张彻	聚萤（车胤）	1	[[9, 10]]	[9, 10,聚萤（车胤）]
寂寞高堂别楚君，玉人天上逐行云。	李群玉	宿巫山庙二首	阳台（宋玉，楚襄王，瑶姬）	1	[[13, 15]]	[13, 14, 15,阳台（宋玉，楚襄王，瑶姬）]
谷口逃名客，归来遂野心。	钱起	岁暇题茅茨	逃名	1	[[2, 3]]	[2, 3,逃名]
玄石采盈担，神方秘其肘。	王季友	渭中赠崔高士瑾	肘后方（葛洪）	1	[[10, 11]]	[10, 11,肘后方（葛洪）]
策行须耻战，虏在莫言家。	卢纶	送刘判官赴丰州	不为家（霍去病）	1	[[8, 9, 10]]	[8, 9, 10,不为家（霍去病）]
平台为客忧思多，对酒遂作梁园歌。	李白	梁园吟		0		
楚臣昔南逐，有意仍丹丘。今我始北旋，新诏释缧囚。	柳宗元	界围岩水帘	丹丘	1	[[9, 10]]	[9, 10,丹丘]
悠悠故池水，空待灌园人。	柳宗元	春怀故园	灌园	1	[[8, 9]]	[8, 9,灌园]
不及随萧史，高飞向紫烟。	郑愔	春怨	吹箫（弄玉，秦穆公，萧史）	1	[[3, 4]]	[3, 4,吹箫（弄玉，秦穆公，萧史）]
