sentence	author	title	allusion	variation_number	allusion_index
麋鹿自成群，何人到白云。	戴叔伦	山居	麋鹿群（伯夷）	1	[[0, 2]]
朝缨初解佐江滨，麋鹿心知自有群。	杜牧	出关	麋鹿群（伯夷）	1	[[8, 10]]
荆扉对麋鹿，应共尔为群。	杜甫	晓望	麋鹿群（伯夷）	1	[[3, 5]]
自笑抛麋鹿，长安拟醉春。	杜荀鹤	入关历阳道中却寄舍弟	麋鹿群（伯夷）	1	[[3, 5]]
倒载干戈是何日，近来麋鹿欲相随。	杜荀鹤	春日山居寄友人	麋鹿群（伯夷）	1	[[10, 12]]
梁王池馆好，晓日凤楼通。	张说	侍宴武三思山第应制赋得风字	梁园（刘武）	1	[[0, 2]]
别有张芝学，书池幸见临。	李峤	墨	临池（张芝）	1	[[2, 4]]
竹是蒸青外，池仍点墨馀。	李峤	奉和幸三会寺应制	临池（张芝）	1	[[6, 7]]
鸡犬疑沾药，耕桑似避秦。	储嗣宗	春游望仙谷	云中鸡犬（刘安）	1	[[0, 2]]
白鸡黄犬不将去，寂寞空馀葬时路。	杨衡	哭李象	云中鸡犬（刘安）	1	[[3, 7]]
却羡淮南好鸡犬，也能终始逐刘安。	罗隐	东归别所知	云中鸡犬（刘安）	1	[[5, 7]]
云雨有归时，鸡犬无还日。	邵谒	经安容先生旧居	云中鸡犬（刘安）	1	[[6, 8]]
淮王去后无鸡犬，炀帝归来葬绮罗。	韦庄	过扬州	云中鸡犬（刘安）	1	[[5, 7]]
燕昭不是空怜马，支遁何妨亦爱鹰。	司空图	退栖	骏骨（燕昭王，郭隗）	1	[[0, 2]]
君王倘若不见遗，白骨黄金犹可市。	乔知之	羸骏篇	骏骨（燕昭王，郭隗）	1	[[8, 10]]
郭隗惭无骏，冯谖愧有鱼。	宋璟	奉和御制璟与张说源乾曜同日上官命宴都堂赐诗应制	骏骨（燕昭王，郭隗）	1	[[0, 2]]
燕昭寤寐常求骏，郭隗寻思未是贤。	李咸用	和友人喜相遇十首之一	骏骨（燕昭王，郭隗）	1	[[0, 2]]
燕中有马如龙行，不换黄金无骏名。	李咸用	送人	骏骨（燕昭王，郭隗）	1	[[12, 14]]
当时若遇燕昭王，肯把千金买枯骨。	顾云	苏君厅观韩干马障歌	骏骨（燕昭王，郭隗）	1	[[10, 12]]
未经良匠材虽散，待得知音尾已焦。	陈标	焦桐树	焦尾（蔡邕）	1	[[10, 13]]
锦帐为郎日，金门待诏时。	张说	李工部挽歌三首	金马客（东方朔）	1	[[6, 8]]
讵知金马侧，方朔有奇才。	李峤	门	金马客（东方朔）	1	[[2, 4]]
金门待诏何逍遥，名儒早问张子侨。	李德裕	雨中自秘书省访王三侍御知早入朝便入集贤侍御任集贤校书及升柏台又与秘阁相对同院张学士亦余特厚故以诗赠之	金马客（东方朔）	1	[[0, 2]]
不待金门诏，空持宝剑游。	李白	寄淮南友人	金马客（东方朔）	1	[[2, 4]]
晨趋紫禁中，夕待金门诏。	李白	翰林读书言怀呈集贤诸学士	金马客（东方朔）	1	[[8, 10]]
是时仆在金门里，待诏公车谒天子。	李白	走笔赠独孤驸马	金马客（东方朔）	1	[[4, 6]]
若逢金马门前客，为说虞卿久著书。	段成式	送穆郎中赴阙	金马客（东方朔）	1	[[2, 5]]
方朔金门侍，班姬玉辇迎。	王维	早朝	金马客（东方朔）	1	[[1, 4]]
仆本儒家子，待诏金马门。	白居易	郡中眷宴因赠诸客	金马客（东方朔）	1	[[6, 9]]
共看昨日蝇飞处，并是今朝鹊喜来。	权德舆	同陆太祝鸿渐崔法曹载华见萧侍御留后说得卫抚州报推事使张侍御却回前刺史戴员外无事喜而有作三首	青蝇	1	[[4, 5]]
群蝇青苍姿游息，广庖万品无颜色。金屏成点玉成瑕，昼眠宛转空咨嗟。	卢纶	和赵给事白蝇拂歌	青蝇	1	[[1, 3]]
犹有北山归意在，少惊佳树近房栊。	吴融	忆猿	移文（周颙，孔稚圭）	1	[[2, 4]]
此别更无闲事嘱，北山高处谢猿啼。	吴融	送弟东归	移文（周颙，孔稚圭）	1	[[8, 10]]
谁能求得秦皇术，为我先驱紫阁峰。	施肩吾	鄠县村居	石桥（秦始皇）	1	[[4, 6]]
秦皇虚费驱山力，英风一去更无言。	庄南杰	伤歌行	石桥（秦始皇）	1	[[0, 2]]
秦皇谩作驱山计，沧海茫茫转更深。	马湘	登杭州秦望山	石桥（秦始皇）	1	[[0, 2]]
万里茫茫天堑遥，秦皇底事不安桥。	周匡物	应举题钱塘公馆	石桥（秦始皇）	1	[[8, 10]]
北军那夺印，东海漫难桥。	唐彦谦	咸通中始闻褚河南归葬阳翟是岁上追叙风概因成二十韵	石桥（秦始皇）	1	[[6, 8]]
秦王空构石，仙岛远难依。	李峤	桥	石桥（秦始皇）	1	[[0, 2]]
盘石圭多剪，凶门毂少推。	杜甫	秋日荆南述怀三十韵	分阃	1	[[10, 11]]
登朝身许国，出阃将辞家。	王翰	奉和圣制送张尚书巡边	分阃	1	[[7, 8]]
纵挺倚天形，谁是躬提挈。	李咸用	剑喻	倚天剑	1	[[2, 4]]
防身一长剑，将欲倚崆峒。	杜甫	投赠哥舒开府二十韵	倚天剑	1	[[3, 5]]
用之不高亦不庳，不似长剑须天倚。	杜甫	荆南兵马使太常卿赵公大食刀歌	倚天剑	1	[[10, 12]]
玉经磨琢多成器，剑拔沈埋更倚天。	王涣	上裴侍郎	倚天剑	1	[[13, 15]]
倚天方比剑，沉井忽如瓶。	卢纶	纶与吉侍郎中孚	倚天剑	1	[[0, 2]]
采芝先避贵，栽橘早防贫。	杜牧	梁秀才以早春旅次大梁将归郊扉言怀兼别示亦蒙见赠凡二十韵走笔依韵	木奴（孙休，李衡）	1	[[9, 11]]
梅花成雪岭，橘树当家童。	卢纶	送陈明府赴萍县	木奴（孙休，李衡）	1	[[6, 10]]
鲈鱼斫鲙输张翰，橘树呼奴羡李衡。	郑谷	漂泊	木奴（孙休，李衡）	1	[[13, 15]]
早称眉最白，何事绶仍黄。	严维	送舍弟	白眉（马良）	1	[[4, 5]]
马氏识君眉最白，阮公留我眼长青。	许浑	下第贻友人	白眉（马良）	1	[[6, 7]]
江上战余陵是谷，渡头春在草连云。	崔途	赤壁怀古	陵谷	1	[[4, 5]]
高岸尚如谷，何伤浮柱敧。	杜甫	水槛	陵谷	1	[[0, 2]]
亦知霸世才难得，却是蒙尘事最平。深谷作陵山作海，茂弘流辈莫伤情。	罗隐	台城	陵谷	1	[[19, 20]]
人事任成陵与谷，大河东去自滔滔。	韦庄	河清县河亭	陵谷	1	[[4, 5]]
祢生狂善赋，陶令醉能诗。	许浑	途经李翰林墓	祢衡挝（孔融，曹操，祢衡）	1	[[0, 3]]
早忝阿戎诗友契，趋庭曾荐祢生无。	赵嘏	十无诗寄桂府杨中丞	祢衡挝（孔融，曹操，祢衡）	1	[[12, 14]]
磨灭怀中刺，曾将示孔融。	郑锡	襄阳乐	祢衡挝（孔融，曹操，祢衡）	1	[[8, 11]]
磨灭怀中刺，曾将示孔融。	郑锡	襄阳乐	祢衡挝（孔融，曹操，祢衡）	1	[[8, 11]]
寻闻骑士枭黄祖，自是无人祭祢衡。	陆龟蒙	读陈拾遗集	祢衡挝（孔融，曹操，祢衡）	1	[[13, 15]]
尘生脱粟甑，万里违高堂。	李群玉	自澧浦东游江表途出巴丘投员外从公虞	甑生尘（范冉）	1	[[0, 2]]
尘埃常满甑，钱帛少盈囊。	白居易	谓村退居寄礼部崔侍郎翰林钱舍人诗一百韵	甑生尘（范冉）	1	[[0, 2]]
天寒身上犹衣葛，日高甑中未拂尘。	白居易	醉后狂言酬赠萧殷二协律	甑生尘（范冉）	1	[[10, 11]]
雅琴驯鲁雉，清歌落范尘。	骆宾王	春夜韦明府宅宴得春字	甑生尘（范冉）	1	[[10, 11]]
騄駬何年别渥洼，病来颜色半泥沙。	曹唐	病马五首呈郑校书章三吴十五先辈之一	渥洼种	1	[[5, 7]]
渥洼汗血种，天上麒麟儿。	杜甫	和江陵宋大少府暮春雨后同诸公及舍弟宴书斋	渥洼种	1	[[0, 2]]
旷望渥洼道，霏微河汉桥。	杜甫	哭王彭州抡	渥洼种	1	[[2, 4]]
龙媒昔是渥洼生，汗血今称献于此。	杜甫	沙苑行	渥洼种	1	[[4, 6]]
飘飘西极马，来自渥洼池。	杜甫	赠崔十三评事公辅	渥洼种	1	[[8, 10]]
渥洼骐骥儿，尤异是龙脊。	杜甫	送李校书二十六韵	渥洼种	1	[[0, 2]]
京邑搜贞干，南宫步渥洼。	柳宗元	同刘二十八院长述旧言怀感时书事奉寄澧州张员外使君五十二韵之作因其韵增至八十通赠二君子	渥洼种	1	[[9, 11]]
渥洼奇骨本难求，况是豪家重紫骝。	秦韬玉	紫骝马	渥洼种	1	[[0, 2]]
渥洼龙种雪霜同，毛骨天生胆气雄。	翁绶	白马	渥洼种	1	[[0, 2]]
驱驰曾在五侯家，见说初生自渥洼。	韦庄	代书寄马	渥洼种	1	[[13, 15]]
别殿承恩泽，飞龙赐渥洼。	韩琮	公子行	渥洼种	1	[[9, 11]]
思量动步应千里，谁见初离渥洼水。	顾云	苏君厅观韩干马障歌	渥洼种	1	[[12, 14]]
渥洼步数太阿姿，争遣王侯不奉知。	黄滔	赠旌德吕明府	渥洼种	1	[[0, 2]]
孙室临书幌，梁园泛酒杯。	令狐楚	省中直夜对雪寄李师素侍郎	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[6, 8]]
有客怀兔园，吟诗绕城内。	曹邺	贺雪寄本府尚书	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[3, 5]]
昨夜梁园里，弟寒兄不知。	李白	对雪献从兄虞城宰	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[2, 4]]
兴从剡溪起，思绕梁园发。	李白	淮海对雪赠傅霭	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[8, 10]]
扫梁园之群英，振大雅于东洛。	李白	鸣皋歌送岑徵君	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[1, 3]]
谢安舟楫风还起，梁苑池台雪欲飞。	杜甫	戏作寄上汉中王二首之二	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[8, 10]]
立马望东道，白云满梁园。	韦应物	送李十四山东游	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[8, 11]]
莫恋兔园留看雪，已乘骢马合凌霜。	黄滔	寄越从事林嵩侍御	梁苑客（刘武，司马相如，邹阳，枚乘）	1	[[2, 5]]
若取寿长延至易，如嫌地远缩何难。	方干	赠五牙山人洗修白	缩地（费长房）	1	[[12, 13]]
争得长房犹在世，缩教地近钓鱼台。	翁承赞	甲子岁衔命到家至榕树册封次日日闽王降旌旗于新丰市堤饯别	缩地（费长房）	1	[[2, 4]]
劫尽灰犹识，年移石故留。	李乂	奉和晦日幸昆明池应制	劫灰（刘彻）	1	[[0, 2]]
留欢若可尽，劫石乃成灰。	李白	陪族叔当涂宰游化城寺升公清风亭	劫灰（刘彻）	1	[[9, 11]]
隙光非白驹，悬磬我无虞。	李绅	移九江（效何水部。余自九江及今。周一纪矣）	过隙	1	[[3, 5]]
谢傅隙过驹，萧娘风过烛。	白居易	和梦游春诗一百韵	过隙	1	[[2, 3]]
明月心中桂不生，轻冰面上菱初吐。	周匡物	古镜歌	月桂	1	[[3, 5]]
苏公有国皆悬印，楚将无官可赏功。若使重生太平日，也应回首哭途穷。	秦韬玉	寄怀	六印（苏秦）	1	[[0, 2]]
吾知十年后，季子多黄金。	高适	别王彻	六印（苏秦）	1	[[6, 9]]
六窠只佩诸侯印，争比从天拥册归。	黄滔	翁文尧员外拥册礼之归一路有诗名昼锦集先将寄示因书五十六字	六印（苏秦）	1	[[6, 7]]
空里愁书字，山中疾采薇。	杜甫	送卢十四弟侍御护韦尚书（之晋）灵榇归上都二十韵	书空（殷浩）	1	[[3, 5]]
独向柏台为老吏，可怜林木响馀声。	崔元范	李尚书命妓歌饯有作奉酬	遏云（秦青，薛谭）	1	[[10, 12]]
度曲飘清汉，馀音遏晓云。	王起	贡举人谒先师闻雅乐	遏云（秦青，薛谭）	1	[[8, 9]]
一声直入青云去，多少悲欢起此时。	高骈	赠歌者二首之一	遏云（秦青，薛谭）	1	[[3, 6]]
在野傅岩君不梦，乘轩卫懿鹤何功。	郑启	严塘经乱书事	傅野（傅说，武丁）	1	[[2, 3]]
筑岩思感梦，磻石想垂纶。	武平一	奉和幸韦嗣立山庄侍宴应制	傅野（傅说，武丁）	1	[[4, 5]]
抽思滋泉侧，飞想傅岩中。	李世民	秋暮言志	傅野（傅说，武丁）	1	[[8, 9]]
悲君还姓傅，独不梦高宗。	姚合	赠终南山傅山人	傅野（傅说，武丁）	1	[[9, 11]]
傅说未梦时，终当起岩野。	李白	酬张卿夜宿南陵见赠	傅野（傅说，武丁）	1	[[0, 2]]
伍旅拔雄儿，梦卜庸真相。	杜牧	感怀诗一首	傅野（傅说，武丁）	1	[[6, 9]]
梦中逢傅说，殿上见辛毗。	贯休	寿春节进	傅野（傅说，武丁）	1	[[3, 5]]
君恩催早入，已梦傅岩边。	刘长卿	和中丞出使恩命过终南别业	傅野（傅说，武丁）	1	[[7, 9]]
敢待傅岩成好梦，任从磻石挂纤钩。	李咸用	夏日别余季才	傅野（傅说，武丁）	1	[[2, 3]]
阮公终日哭，寿命固难长。	孟郊	哭李观	阮籍	1	[[0, 1]]
阮公道在醉，庄子生常养。	皇甫冉	题高云客舍	阮籍	1	[[0, 1]]
万顷歌王子，千竿伴阮公。	贾岛	题郑常侍厅前竹	阮籍	1	[[9, 10]]
长安在何处，遥指夕阳边。	刘长卿	清明后登城眺望	长安日（司马昭）	1	[[0, 3]]
长安遥在日光边，忆君不见令人老。	岑参	过燕支寄杜位	长安日（司马昭）	1	[[0, 2]]
长安同日远，不敢咏归欤。	张南史	早春书事奉寄中书李舍人	长安日（司马昭）	1	[[0, 2]]
长安遥向日，宗伯正乘春。	杜审言	泛舟送郑卿入京	长安日（司马昭）	1	[[0, 2]]
灞涘长安恒近日，殷正腊月早迎新。	韦元旦	奉和立春游苑迎春应制	长安日（司马昭）	1	[[2, 4]]
扇举遮王导，樽开见孔融。	李商隐	今月二日不自量度辄以诗一首四十韵干渎尊严伏蒙仁恩俯赐披览奖逾其实情溢于辞顾惟疏芜曷用酬戴复五言四十韵诗献上亦诗人咏叹不足之义也	北海尊（孔融）	1	[[9, 11]]
荐贤比文举，理郡迈文翁。	权德舆	奉酬从兄南仲见示十九韵	北海尊（孔融）	1	[[3, 5]]
醉沉北海千樽酒，吟上南荆百尺楼。	殷文圭	和友人送衡尚书赴池阳副车	北海尊（孔融）	1	[[2, 4]]
零雨悲王粲，清尊别孔融。	卢照邻	西使兼送孟学士南游	北海尊（孔融）	1	[[9, 11]]
孔融襟抱称名儒，爱物怜才与世殊。	赵嘏	十无诗寄桂府杨中丞	北海尊（孔融）	1	[[0, 2]]
孔融不要留残脍，庾悦无端吝子鹅。	陆龟蒙	蔬食	北海尊（孔融）	1	[[0, 2]]
乐因南涧藻，忧岂北堂萱。	张九龄	酬王履震游园林见贻	萱草	1	[[6, 7]]
心醉岂因酒，愁多徒见萱。	邵谒	送从弟长安下第南归觐亲	萱草	1	[[10, 11]]
舞席皆回雪，歌筵暗送尘。	公乘亿	春风扇微和	梁尘（虞公）	1	[[6, 8]]
舞转轻轻雪，歌霏漠漠尘。	吴融	和韩致光侍郎无题三首十四韵之二	梁尘（虞公）	1	[[10, 11]]
巫山唱罢行云过，犹自微尘舞画梁。	崔珏	和人听歌	梁尘（虞公）	1	[[13, 15]]
独怜范甑下，思绕画梁飞。	张说	咏尘	梁尘（虞公）	1	[[8, 10]]
别有知音调，闻歌应自飞。	骆宾王	咏尘	梁尘（虞公）	1	[[6, 8]]
药自偷来绝，香从窃去珍。	吴融	和韩致光侍郎无题三首十四韵之三	韩寿（贾充，贾午，韩寿）	1	[[8, 9]]
心知行路客，遥惹五香归。	杨巨源	艳女词	韩寿（贾充，贾午，韩寿）	1	[[9, 10]]
堪恨贾生曾恸哭，不缘清景为忧时。	唐彦谦	八月十六日夜月	贾生泪（贾谊）	1	[[2, 4]]
唯是贾生先恸哭，不堪天意重阴云。	张祜	丁巳年仲冬月江上作	贾生泪（贾谊）	1	[[2, 4]]
未作仲宣诗，先流贾生涕。	李白	答高山人兼呈权顾二侯	贾生泪（贾谊）	1	[[8, 10]]
贾谊昔流恸，匡衡常引经。	杜甫	同元使君舂陵行	贾生泪（贾谊）	1	[[0, 2]]
曾闻贾谊陈奇策，肯学扬雄赋解嘲。	牟融	题赵支	贾生泪（贾谊）	1	[[2, 5]]
南陵暂掌仇香印，北阙终行贾谊书。	贾岛	送友人之南陵	贾生泪（贾谊）	1	[[12, 14]]
既迷秦帝鹿，难问贾生雕。	唐彦谦	咸通中始闻褚河南归葬阳翟是岁上平徐方大肆庆赏又诏八品锡其裔孙追叙风概因成二十韵	逐鹿（蒯通）	1	[[4, 5]]
楚踣争兕殪，秦亡角鹿愁。	李世民	冬狩	逐鹿（蒯通）	1	[[9, 10]]
中山如有酒，敢借千金价。	晁采	子夜歌十八首	千日醉（刘玄石）	1	[[0, 2]]
无复中山赏，空吟吴会篇。	骆宾王	咏云酒	千日醉（刘玄石）	1	[[2, 4]]
盐官虽绊骥，名是汉庭来。	杜甫	李盐铁二首	盐车（汗明，伯乐）	1	[[0, 1]]
六宫谁买相如赋，团扇恩情日日疏。	罗隐	闲居早秋	买赋（刘彻，司马相如，陈皇后）	1	[[4, 6]]
壶觞须就陶彭泽，时俗犹传晋永和。	刘长卿	三月李明府后亭泛舟	陶令醉（陶潜）	1	[[4, 5]]
陶令若能兼不饮，无弦琴亦是沽名。	司空图	书怀	陶令醉（陶潜）	1	[[0, 2]]
陶令好文常对酒，相招那惜醉为眠。	张继	冯翊西楼	陶令醉（陶潜）	1	[[0, 2]]
陶令日日醉，不知五柳春。	李白	戏赠郑溧阳	陶令醉（陶潜）	1	[[0, 2]]
罢酒惭陶令，题诗答谢公。	许浑	南海使院对菊怀丁卯别墅	陶令醉（陶潜）	1	[[3, 5]]
茂陵闲久病，彭泽醉长贫。	许浑	赠王处士	陶令醉（陶潜）	1	[[8, 9]]
醉从陶令得，善必丈人知。	赵嘏	岁暮江轩寄卢端公	陶令醉（陶潜）	1	[[2, 4]]
陶令接䍦堪岸著，梁王高屋好欹来。	陆龟蒙	幽居有白菊一丛因而成咏呈知己	陶令醉（陶潜）	1	[[0, 2]]
诚知天所骄，欲罢又不能。	鲍溶	寒上	天骄	1	[[2, 3]]
闲寻白鹿眠瑶草，暗摘红桃去洞天。	刘威	赠道者	偷桃（东方朔）	1	[[11, 12]]
惟应碧桃下，方朔是狂夫。	李商隐	圣女祠	偷桃（东方朔）	1	[[6, 8]]
茂先知味易，曼倩恨偷难。	权德舆	酬裴杰秀才新樱桃	偷桃（东方朔）	1	[[6, 8]]
红软满枝须作意，莫交方朔施偷将。	蒋防	玄都楼桃	偷桃（东方朔）	1	[[10, 12]]
汉武碧桃争比得，枉令方朔号偷儿。	薛偓	荔枝三首之一	偷桃（东方朔）	1	[[10, 12]]
偷嫌曼倩桃无味，捣觉嫦娥药不香。	薛能	谢刘相寄天柱茶	偷桃（东方朔）	1	[[2, 4]]
何日却飞真锡返，故人丘木翳寒藤。	戴叔伦	赠慧上人	飞锡	1	[[3, 4]]
仙山不属分符客，一任凌空锡杖飞。	柳宗元	浩初上人见贻绝句欲登仙人山因以酬之	飞锡	1	[[14, 15]]
将乘触物舟，暂驻飞空锡。	杨衡	送公孙器自桂林归蜀	飞锡	1	[[8, 9]]
系舟偏忆戴，炊黍愿期张。	李端	宿荐福寺东池有怀故园因寄元校书	鸡黍（张劭，范式）	1	[[6, 8]]
元伯归全去，无由白马来。	权德舆	工部发引日属伤足卧疾不遂执绋	鸡黍（张劭，范式）	1	[[8, 10]]
尚忆青骡去，宁知白马来。	王维	哭褚司马	鸡黍（张劭，范式）	1	[[8, 10]]
张范唯通梦，求羊永绝踪。	皇甫冉	送魏六侍御葬	鸡黍（张劭，范式）	1	[[0, 2]]
白马宾徒散，青乌陇隧开。	郑愔	哭郎著作	鸡黍（张劭，范式）	1	[[0, 2]]
紫凤朝衔五色书，阳春忽布网罗除。	司空曙	酬张芬有赦后见赠	凤诏（石虎）	1	[[0, 2]]
敢期林上灵乌语，贪草云间彩凤书。	吴融	禁直偶书	凤诏（石虎）	1	[[13, 14]]
献赋未为龙化去，除书犹喜凤衔来。	秦韬玉	送友人罢举授南陵令	凤诏（石虎）	1	[[12, 14]]
鸾奏八音谐律吕，凤衔五色显丝纶。	翁承赞	天祐元年以右拾遗使册闽王而作	凤诏（石虎）	1	[[8, 10]]
