sentence	allusion	variation_number	allusion_index	transformed_allusion
看别人吹箫跨凤上瑶池，乘兴扁舟访剡溪，真乃是平地白云三万里。	乘鸾	1	[[3, 6]]	[3, 4, 5, 6, 乘鸾]
长愿今宵奉颜色，不爱吹箫逐凤皇。	乘鸾	1	[[10, 14]]	[10, 11, 12, 13, 14, 乘鸾]
为有乌私在，肯教随、秦台伴侣，吹箫鸾背。	乘鸾	1	[[15, 18]]	[15, 16, 17, 18, 乘鸾]
闻叶吹，想风鬟。浮空仿佛女乘鸾。此时不合人间有，尽入嵩山静夜看。	乘鸾	1	[[12, 14]]	[12, 13, 14, 乘鸾]
闻嬴台有孔雀凤凰之事，瑶情悦之。	乘鸾	1	[[1, 2]]	[1, 2, 乘鸾]
好遂吹箫愿，喜嬴台乘鸾风便。	乘鸾	1	[[7, 10]]	[7, 8, 9, 10, 乘鸾]
嬴女吹玉箫，吟弄天上春。	乘鸾	1	[[0, 1]]	[0, 1, 乘鸾]
犹记年时，玉箫吹彻，并驾萧郎，共骖嬴女。	乘鸾	1	[[17, 18]]	[17, 18, 乘鸾]
结交嬴台女，吟弄升天行。	乘鸾	1	[[2, 4]]	[2, 3, 4, 乘鸾]
嬴女乘鸾已上天，仁祠空在鼎湖边。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
看云华授策，麻姑擘脯，嬴女吹箫。	乘鸾	1	[[11, 14]]	[11, 12, 13, 14, 乘鸾]
湘妃垂手穿修竹，嬴女吹箫弄落梅。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
肯把轩辕律，来寻嬴女箫。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
曾闻帝子乘鸾去，疑有仙人化鹤归。	乘鸾	1	[[2, 5]]	[2, 3, 4, 5, 乘鸾]
帝子吹箫双得仙，五云飘飘飞上天。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
罗敷总发，弄玉初笄。	乘鸾	1	[[5, 6]]	[5, 6, 乘鸾]
想飞琼弄玉，共驾苍烟，欲向人间挽春住。	乘鸾	1	[[3, 4]]	[3, 4, 乘鸾]
台上久无秦弄玉，船中新到米襄阳。	乘鸾	1	[[4, 6]]	[4, 5, 6, 乘鸾]
弄玉乘鸾，人自蕊珠宫。天遣岁寒为伴侣，还待得，谪仙翁。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
素女约于桂岩，宓妃迎于兰渚。弄玉吹笙，寒簧击敔。	乘鸾	1	[[14, 17]]	[14, 15, 16, 17, 乘鸾]
峨冠蝉尾翛翛，整衣鹤骨彯彯。闻道彩云深处，新添弄玉吹箫。	乘鸾	1	[[23, 26]]	[23, 24, 25, 26, 乘鸾]
马向铺钱埒，箫闻弄玉台。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
曾将弄玉归云去，金翿斜开十二楼。	乘鸾	1	[[2, 5]]	[2, 3, 4, 5, 乘鸾]
始酌文君酒，新吹弄玉箫。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
宛转湘灵瑟，缠绵弄玉箫。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
暗月留鸾镜，悲风引凤箫。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
彩箫凤侣，回首分携处。双脸吹愁雨，无限语。再见时记否?	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
旁沾画眉府，斜入教箫楼。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
二十四桥明月夜，玉人何处教吹箫。	乘鸾; 乘鸾	2	[[8, 9], [13, 14]]	[8, 9, 乘鸾]; [13, 14, 乘鸾]
莫不是玉人何处教吹箫，莫不是嫦娥应悔偷灵药。	乘鸾; 乘鸾	2	[[3, 4], [8, 9]]	[3, 4, 乘鸾]; [8, 9, 乘鸾]
秦鸾旧曲无心理，忆年时、相傍采桑。听绿树、娇声啭，一声声，都是断肠。	乘鸾	1	[[0, 1]]	[0, 1, 乘鸾]
秦凤来何晚，燕兰梦未成。	乘鸾	1	[[0, 1]]	[0, 1, 乘鸾]
秦台凤箫，章台细腰，春山低黛谁描，任抛残翠翘。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
期花等月，秦台吹玉，贾袖传香。	乘鸾	1	[[5, 8]]	[5, 6, 7, 8, 乘鸾]
肠断秦台吹管客，日西春尽到来迟。	乘鸾	1	[[2, 6]]	[2, 3, 4, 5, 6, 乘鸾]
自秦台箫咽，汉皋珮冷，断雨零云难觅。	乘鸾	1	[[1, 4]]	[1, 2, 3, 4, 乘鸾]
金屋藏娇，碧水冷西施弄瓢，紫云深秦女吹箫。	乘鸾	1	[[16, 19]]	[16, 17, 18, 19, 乘鸾]
虞舜已去苍梧野，秦女骖鸾无复下。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
忽疏金翠尾，始识秦女鸾。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
顾身已自登缑岭，何必秦姬奏洞箫?	乘鸾	1	[[10, 11]]	[10, 11, 乘鸾]
遥裔双彩凤，婉娈三青禽……以欢秦娥意，复得王母心。	乘鸾	1	[[15, 16]]	[15, 16, 乘鸾]
秦娥一别凤凰台，东入青冥更不回。	乘鸾	1	[[0, 1]]	[0, 1, 乘鸾]
吹箫不是神仙曲，争引秦娥下凤台?	乘鸾	1	[[10, 11]]	[10, 11, 乘鸾]
湘娥抚琴瑟，秦女吹笙竽。	乘鸾	1	[[6, 7]]	[6, 7, 乘鸾]
不逢秦女在，何处听吹箫?	乘鸾	1	[[2, 3]]	[2, 3, 乘鸾]
向金台斗韵，珠海分笺，令不数当日秦娥箫凤。	乘鸾	1	[[16, 19]]	[16, 17, 18, 19, 乘鸾]
秦客即指萧史，这里借来指孙韦。	乘鸾	1	[[0, 1]]	[0, 1, 乘鸾]
好似秦楼乘凤，去弄璚箫，那铜雀焉能锁二乔。	乘鸾	1	[[2, 5]]	[2, 3, 4, 5, 乘鸾]
奈阻隔寻芳伴侣。秦楼凤吹，楚馆云约，空怅望，在何处。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
因念秦楼彩凤，楚观朝云，往昔曾迷歌笑。	乘鸾	1	[[2, 5]]	[2, 3, 4, 5, 乘鸾]
吞汉武之金茎沆瀣，吹弄玉之秦楼凤箫。	乘鸾	1	[[13, 16]]	[13, 14, 15, 16, 乘鸾]
俺不是秦楼娇客，乘凤吹箫。	乘鸾	1	[[3, 6]]	[3, 4, 5, 6, 乘鸾]
秦楼弄玉，谁好伴他骑凤?	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
江渚琵琶音已断，秦楼箫凤去无端。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
公门袭汉环，主第称秦玉。	乘鸾	1	[[9, 10]]	[9, 10, 乘鸾]
画作秦王女，乘鸾向烟雾。	乘鸾	1	[[2, 4]]	[2, 3, 4, 乘鸾]
尝闻秦帝女，传得凤凰声。	乘鸾	1	[[2, 4]]	[2, 3, 4, 乘鸾]
重对秦箫发，俱过阮宅来。	乘鸾	1	[[2, 3]]	[2, 3, 乘鸾]
不须浪作缑山意，湘瑟秦箫自有情。	乘鸾	1	[[10, 11]]	[10, 11, 乘鸾]
莫以《采菱》唱，欲羡秦台箫。	乘鸾	1	[[10, 12]]	[10, 11, 12, 乘鸾]
江宁吹岭，虽山出筠;秦箫下凤，此岫为真。	乘鸾	1	[[10, 13]]	[10, 11, 12, 13, 乘鸾]
青溪粥鼓，道来岁重寻，须携箫侣。	乘鸾	1	[[13, 14]]	[13, 14, 乘鸾]
菊浦香随鹦鹉泛，箫楼韵逐凤凰吟。	乘鸾	1	[[8, 9]]	[8, 9, 乘鸾]
箫玉和鸣云里，彩衣娱舞风前。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
是以萧史偕翔凤以凌虚，琴高乘朱鲤于深渊，斯其验也。	乘鸾	1	[[2, 3]]	[2, 3, 乘鸾]
洪崖揖浮丘，萧史媚弄玉。	乘鸾	1	[[6, 7]]	[6, 7, 乘鸾]
却像要趁扁舟，入五湖，随箫史，归蓬岛。	乘鸾	1	[[12, 13]]	[12, 13, 乘鸾]
昔岁曾为萧史伴，今朝应作宋家邻。	乘鸾	1	[[4, 6]]	[4, 5, 6, 乘鸾]
萧史伴，更和鸣。殷勤好嗣太夫人。	乘鸾	1	[[0, 2]]	[0, 1, 2, 乘鸾]
萧史凤台，宋宗鸡窗。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
瑶华琼蕊种何年，萧史秦嬴向紫烟。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
萧氏贤夫妇，茅家好弟兄。	乘鸾; 乘鸾	2	[[0, 1], [3, 4]]	[0, 1, 乘鸾]; [3, 4, 乘鸾]
帘幕祥风动玉钩，凤箫声彻瑞烟浮。萧郎玉女来相会，今日齐眉醉玉楼。	乘鸾	1	[[16, 19]]	[16, 17, 18, 19, 乘鸾]
岂是我无佳婿得乘龙，他有甚福缘能跨凤?	乘鸾	1	[[16, 17]]	[16, 17, 乘鸾]
重重密誓两心知，不得跨凤随萧史。	乘鸾	1	[[10, 11]]	[10, 11, 乘鸾]
空悬念，怎得那吹箫秦女，跨凤乘鸾。	乘鸾	1	[[12, 15]]	[12, 13, 14, 15, 乘鸾]
以致争论不休，经官动府，把跨凤乘鸾的美事反做了鼠牙雀角的讼端。	乘鸾	1	[[13, 16]]	[13, 14, 15, 16, 乘鸾]
喜融融，好似萧郎秦女，跨凤乘龙。	乘鸾	1	[[11, 14]]	[11, 12, 13, 14, 乘鸾]
跨凤吹箫三岛客，抱琴携剑五陵游。	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
生羽翼，上烟霏……未寻跨凤吹箫侣，且伴孤云独鹤飞。	乘鸾	1	[[11, 15]]	[11, 12, 13, 14, 15, 乘鸾]
为云巫峡虽神女，跨凤秦楼是谪仙。	乘鸾	1	[[8, 11]]	[8, 9, 10, 11, 乘鸾]
要风流，除非是跨凤鸾，不将身作雄狐。	乘鸾	1	[[7, 9]]	[7, 8, 9, 乘鸾]
足下审能骑龙弄凤，翔嬉云间者，亦非狐兔燕雀所敢谋也。	乘鸾	1	[[4, 7]]	[4, 5, 6, 7, 乘鸾]
骑龙弄凤之兆，这有何妨?	乘鸾	1	[[0, 3]]	[0, 1, 2, 3, 乘鸾]
卢敖夫妇骖鸾侣，相敬如宾主。	乘鸾	1	[[4, 6]]	[4, 5, 6, 乘鸾]
不惜骖鸾弄玉箫，露湿衣裳冷。	乘鸾	1	[[2, 6]]	[2, 3, 4, 5, 6, 乘鸾]
自听人间曲，更入秦家楼。	乘鸾	1	[[8, 10]]	[8, 9, 10, 乘鸾]
锡飞常近鹤，杯渡不惊鸥。	杯渡	1	[[6, 7]]	[6, 7, 杯渡]
昔年我见杯中渡，今日人言鹤上逢。	杯渡	1	[[4, 6]]	[4, 5, 6, 杯渡]
杯浮野渡鱼龙远，锡响空山虎豹惊。	杯渡	1	[[0, 3]]	[0, 1, 2, 3, 杯渡]
水上乘杯，更似神仙之别。	杯渡	1	[[2, 3]]	[2, 3, 杯渡]
乘杯过河驶往还，踏芦渡江狎澔涆。	杯渡	1	[[0, 1]]	[0, 1, 杯渡]
永愿依胜侣，清江乘度杯。	杯渡	1	[[8, 10]]	[8, 9, 10, 杯渡]
持履归难寸步移，乘杯渡恐连顶灭。	杯渡	1	[[8, 10]]	[8, 9, 10, 杯渡]
是以飞锡遥来，度杯远至，疏山凿洞，郁为净土。	杯渡	1	[[7, 8]]	[7, 8, 杯渡]
林暗疑降虎，江空想度杯。	杯渡	1	[[9, 10]]	[9, 10, 杯渡]
木杯能渡水，铁钵肯降龙。	杯渡	1	[[0, 4]]	[0, 1, 2, 3, 4, 杯渡]
暂将杯度别，瞽见铜人制。	杯渡	1	[[2, 3]]	[2, 3, 杯渡]
飘飘随晚浪，杯影入鸥群。	杯渡	1	[[6, 7]]	[6, 7, 杯渡]
流杯水涨人何处，洗钵池清意已消。	杯渡	1	[[0, 1]]	[0, 1, 杯渡]
烟水浮杯渡，云山只履行。	杯渡	1	[[2, 4]]	[2, 3, 4, 杯渡]
山僧兴到爱溪山，飞锡住，浮杯渡。	杯渡	1	[[12, 14]]	[12, 13, 14, 杯渡]
野渡惟浮钵，山家少施钱。	杯渡	1	[[3, 4]]	[3, 4, 杯渡]
惆怅湘江去，何人更渡杯?	杯渡	1	[[9, 10]]	[9, 10, 杯渡]
始知蜀道蒙尘驾，不及胡僧渡海杯。	杯渡	1	[[12, 14]]	[12, 13, 14, 杯渡]
寻山百衲弊，过海一杯轻。	杯渡	1	[[6, 10]]	[6, 7, 8, 9, 10, 杯渡]
我亦乘桴浮海去，沙头白鸟故飞飞。	乘桴浮海	1	[[2, 5]]	[2, 3, 4, 5, 乘桴浮海]
拔宅升天还有路，乘桴入海欲何从?	乘桴浮海	1	[[8, 11]]	[8, 9, 10, 11, 乘桴浮海]
已闻能狎鸟，余欲共乘桴。	乘桴浮海	1	[[9, 10]]	[9, 10, 乘桴浮海]
吾当海上去，且学乘桴翁。	乘桴浮海	1	[[8, 10]]	[8, 9, 10, 乘桴浮海]
未应夫子乘桴去，还道先生枕曲眠。	乘桴浮海	1	[[2, 5]]	[2, 3, 4, 5, 乘桴浮海]
已悲孔子思浮海，更讶庞公不入城。	乘桴浮海	1	[[2, 6]]	[2, 3, 4, 5, 6, 乘桴浮海]
空馀鲁叟乘桴意，粗识轩辕奏乐声。	乘桴浮海	1	[[2, 5]]	[2, 3, 4, 5, 乘桴浮海]
宣尼浮海叹，同此怅栖遑。	乘桴浮海	1	[[0, 4]]	[0, 1, 2, 3, 4, 乘桴浮海]
道无浮海叹，义与采薇同。	乘桴浮海	1	[[2, 4]]	[2, 3, 4, 乘桴浮海]
我计已成桴入海，君行初以橘逾淮。	乘桴浮海	1	[[4, 6]]	[4, 5, 6, 乘桴浮海]
风堪御，桴可浮，函关紫气度青牛。	乘桴浮海	1	[[4, 6]]	[4, 5, 6, 乘桴浮海]
蠡测亦云妄，桴泛将安归?	乘桴浮海	1	[[6, 7]]	[6, 7, 乘桴浮海]
浮桴百艰，终也望洋。	乘桴浮海	1	[[0, 1]]	[0, 1, 乘桴浮海]
要知吾道其南意，鲁叟先言海可浮。	乘桴浮海	1	[[12, 14]]	[12, 13, 14, 乘桴浮海]
劫火自焚杨琏塔，箭锋犹抵伍胥潮。	伍胥潮	1	[[12, 14]]	[12, 13, 14, 伍胥潮]
会向伍员潮上见，气充顽石报心仇。	伍胥潮	1	[[2, 4]]	[2, 3, 4, 伍胥潮]
伍相怒潮飞海岸，雷峰倒影插湖中。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
邺侯井畔葑成径，伍相潮头月满轮。	伍胥潮	1	[[8, 10]]	[8, 9, 10, 伍胥潮]
乘潮不释孤臣怨，荷锸犹贤酒客颠。	伍胥潮	1	[[0, 1]]	[0, 1, 伍胥潮]
伍员白马今何在，几处荒台野鹿眠。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
地接三茅岭，川迎伍子涛。	伍胥潮	1	[[8, 10]]	[8, 9, 10, 伍胥潮]
代称海涛，是伍子胥愤气所作。	伍胥潮; 伍胥潮	2	[[6, 7], [3, 3]]	[6, 7, 伍胥潮]; [3, 伍胥潮]
山藏白马穴，城压伍胥涛。	伍胥潮	1	[[8, 10]]	[8, 9, 10, 伍胥潮]
千戴鱼龙知志气，江声直接伍胥涛。	伍胥潮	1	[[12, 14]]	[12, 13, 14, 伍胥潮]
伍相鸱夷，钱王羽箭，怒气强于十万兵。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
野火已亡秦相篆，江涛犹托伍胥神。	伍胥潮	1	[[12, 14]]	[12, 13, 14, 伍胥潮]
吴颠越蹶曾几时，前胥后种谁见知?	伍胥潮	1	[[8, 11]]	[8, 9, 10, 11, 伍胥潮]
静里风怀玄度月，愁边心血子胥潮。	伍胥潮	1	[[12, 14]]	[12, 13, 14, 伍胥潮]
子胥鼓浪怒未泄，精卫衔薪心独苦。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
伤心更有南阳宰，不独寒潮泣子胥。	伍胥潮	1	[[10, 14]]	[10, 11, 12, 13, 14, 伍胥潮]
怒潮白马哭英雄，穿胁犹持文种。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
涛之灵曰江胥，汉之灵曰河姑。	伍胥潮	1	[[4, 5]]	[4, 5, 伍胥潮]
浙波只有灵涛在，拜奠青山人不休。	伍胥潮	1	[[4, 5]]	[4, 5, 伍胥潮]
十年未息灵胥怒，卷地潮声到枕边。	伍胥潮	1	[[4, 6]]	[4, 5, 6, 伍胥潮]
鲁仲偶不逢，随世本非愿。灵胥目未抉，端欲诣所见。	伍胥潮	1	[[12, 13]]	[12, 13, 伍胥潮]
云生神禹千年穴，雪卷灵胥八月涛。	伍胥潮	1	[[10, 11]]	[10, 11, 伍胥潮]
白马怒涛人共恨，黄龙痛饮事皆空。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
功名梦醒玄驹国，卜筑门临白马潮。	伍胥潮	1	[[12, 14]]	[12, 13, 14, 伍胥潮]
滔天力倦知何事?白马素车东去。	伍胥潮	1	[[8, 11]]	[8, 9, 10, 11, 伍胥潮]
白马素车江海上，依然潮汐撼西兴。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
唯有胥涛若银练，素车白马战秋风。	伍胥潮	1	[[8, 11]]	[8, 9, 10, 11, 伍胥潮]
惟是浙江东接海门，胥涛澎湃。	伍胥潮	1	[[9, 10]]	[9, 10, 伍胥潮]
稽山滴翠，胥涛溅恨，一襟离绪。	伍胥潮	1	[[5, 6]]	[5, 6, 伍胥潮]
潮如万山雪，胥怒殊未休。	伍胥潮	1	[[6, 7]]	[6, 7, 伍胥潮]
属镂不是君王意，莫作胥江万里涛。	伍胥潮	1	[[10, 14]]	[10, 11, 12, 13, 14, 伍胥潮]
陨首芦墟村，喷血胥门浪。唯有大节存，亦足酬帝贶。	伍胥潮	1	[[8, 10]]	[8, 9, 10, 伍胥潮]
好并胥潮湘水怨，今朝痛哭邺中人。	伍胥潮	1	[[2, 3]]	[2, 3, 伍胥潮]
千古恩仇，浪卷胥魂，山锁吴愁。	伍胥潮	1	[[7, 8]]	[7, 8, 伍胥潮]
当年碧血青燐散，此地银涛白马寒。	伍胥潮	1	[[10, 13]]	[10, 11, 12, 13, 伍胥潮]
魂压怒涛翻白浪，剑埋冤血起腥风。	伍胥潮	1	[[0, 3]]	[0, 1, 2, 3, 伍胥潮]
行叹鸱夷没，遽惜湛卢飞。	伍胥潮	1	[[2, 4]]	[2, 3, 4, 伍胥潮]
钩弋死云阳，鸱夷弃江沙。	伍胥潮	1	[[6, 9]]	[6, 7, 8, 9, 伍胥潮]
伏惟员外魏车委照，轩匣扬光，傥怜其刻意探幽，焦心体物，虽则异于披沙之说，然略几于架屋之谭。	魏车委照	1	[[4, 7]]	[4, 5, 6, 7, 魏车委照]
齐威绌乘珠，昭奚贱和璧。	魏车委照	1	[[3, 4]]	[3, 4, 魏车委照]
赠我长歌光照乘，答君短剑气摩霄。	魏车委照	1	[[4, 6]]	[4, 5, 6, 魏车委照]
魏珠能烛乘，秦璧许连城。	魏车委照	1	[[3, 4]]	[3, 4, 魏车委照]
臣闻功照千里，非特烛车之珍;德柔邻国，岂徒秘璧之贵!	魏车委照	1	[[9, 12]]	[9, 10, 11, 12, 魏车委照]
照乘光多终见赏，连城价在莫轻投。	魏车委照	1	[[0, 2]]	[0, 1, 2, 魏车委照]
皎洁沉泉水，荧煌照乘珠。	魏车委照	1	[[8, 10]]	[8, 9, 10, 魏车委照]
玩馀轻照乘，谢欲等悬黎。	魏车委照	1	[[3, 4]]	[3, 4, 魏车委照]
齐宣王不宝照乘，前史美之。	魏车委照	1	[[5, 6]]	[5, 6, 魏车委照]
人望皆同照乘宝，家风不重满籝金。	魏车委照	1	[[4, 6]]	[4, 5, 6, 魏车委照]
照乘骊珠，出闲天骥，相随寿母多年纪。	魏车委照	1	[[0, 3]]	[0, 1, 2, 3, 魏车委照]
何意照乘珠，忽然欲暗投?	魏车委照	1	[[2, 4]]	[2, 3, 4, 魏车委照]
手持照国珠，胸出补衮线。	魏车委照	1	[[2, 4]]	[2, 3, 4, 魏车委照]
讵惭珠乘朗，不让月轮明。	魏车委照	1	[[2, 3]]	[2, 3, 魏车委照]
宝同珠照乘，价重剑论都。	魏车委照	1	[[2, 4]]	[2, 3, 4, 魏车委照]
珠玉照乘光，冰莹环坐热。	魏车委照	1	[[0, 3]]	[0, 1, 2, 3, 魏车委照]
照庑同燕石，光车等魏珠。	魏车委照	1	[[9, 10]]	[9, 10, 魏车委照]
纵有魏珠照乘，未买得流年住。	魏车委照	1	[[2, 5]]	[2, 3, 4, 5, 魏车委照]
青丝白马谁家子，粗豪且逐风尘起。	青丝白马	1	[[0, 3]]	[0, 1, 2, 3, 青丝白马]
青丝江上来，朱邸城中出。一代都人士，尽屈旃裘膝。	青丝白马	1	[[0, 1]]	[0, 1, 青丝白马]
青缰白马成底事，魏得其狗空凌突。	青丝白马	1	[[0, 3]]	[0, 1, 2, 3, 青丝白马]
红粟填郿坞，青袍过寿阳。	青丝白马	1	[[6, 7]]	[6, 7, 青丝白马]
青袍白马更何有，后汉今周喜再昌。	青丝白马	1	[[0, 3]]	[0, 1, 2, 3, 青丝白马]
纷纷乘白马，攘攘著黄巾。	青丝白马	1	[[2, 4]]	[2, 3, 4, 青丝白马]
不信九门亡锁钥，黄巾白马遂纵横。	青丝白马	1	[[10, 11]]	[10, 11, 青丝白马]
白马小儿谁家子，泰清之岁来关囚。	青丝白马	1	[[0, 3]]	[0, 1, 2, 3, 青丝白马]
白马小儿谓侯景。	青丝白马	1	[[0, 3]]	[0, 1, 2, 3, 青丝白马]
地经白马青丝后，山在风声鹤唳中。	青丝白马	1	[[2, 5]]	[2, 3, 4, 5, 青丝白马]
我本渔樵，不是白驹空谷。	白驹空谷	1	[[7, 10]]	[7, 8, 9, 10, 白驹空谷]
白驹空谷，振鹭在庭。	白驹空谷	1	[[0, 3]]	[0, 1, 2, 3, 白驹空谷]
白驹，贤者所乘。空谷，言贤人出仕而谷空也。	白驹空谷; 白驹空谷	2	[[0, 1], [8, 9]]	[0, 1, 白驹空谷]; [8, 9, 白驹空谷]
去去乘白驹，空山咏场藿。	白驹空谷	1	[[2, 4]]	[2, 3, 4, 白驹空谷]
岩穴隐傅说，寒谷纳白驹。	白驹空谷	1	[[6, 10]]	[6, 7, 8, 9, 10, 白驹空谷]
虽则同域，邈其迥深。白驹远志，古人所箴。允矣君子，不遐厥心。既往既来，无密尔音。	白驹空谷	1	[[10, 13]]	[10, 11, 12, 13, 白驹空谷]
夫哲王御世，必搜扬幽隐。故空谷流絷维之咏，丘园旅束帛之观。	白驹空谷	1	[[13, 14]]	[13, 14, 白驹空谷]
空谷白驹消息迟，东风杨柳万烟丝。	白驹空谷	1	[[0, 3]]	[0, 1, 2, 3, 白驹空谷]
若或絷维之，愧彼空谷驹。	白驹空谷	1	[[8, 10]]	[8, 9, 10, 白驹空谷]
宁知谷底白驹客，《考槃》歌中风落日。	白驹空谷	1	[[2, 5]]	[2, 3, 4, 5, 白驹空谷]
那时天下乂安，万民乐业，朝有梧凤之鸣，野无谷驹之叹。	白驹空谷	1	[[21, 22]]	[21, 22, 白驹空谷]
驹在谷，人金玉。槃在陆，人宽轴。	白驹空谷	1	[[0, 2]]	[0, 1, 2, 白驹空谷]
路回蓬岛下，杖化葛陂边。	杖化龙	1	[[6, 9]]	[6, 7, 8, 9, 杖化龙]
羡君乘竹杖，辞我隐桃花。	杖化龙	1	[[2, 4]]	[2, 3, 4, 杖化龙]
别杖留青竹，行歌蹑紫烟。	杖化龙	1	[[0, 1]]	[0, 1, 杖化龙]
遂使结草亢军，爰乖宗岱之论;化竹浮水，有异虞翻之言。	杖化龙	1	[[14, 15]]	[14, 15, 杖化龙]
半酣骑着壶公杖，直溯黄河到水源。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
倚我一枝壶叟杖，为公三弄桓伊笛。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
还乡亦何有，暂假壶公龙。	杖化龙	1	[[8, 10]]	[8, 9, 10, 杖化龙]
弃杖成龙，有异虞翻之旨;衔恩结草，宁符宗岱之言?	杖化龙	1	[[0, 3]]	[0, 1, 2, 3, 杖化龙]
蕴诸鸣凤之律，制以成龙之杖。	杖化龙; 杖化龙	2	[[9, 10], [12, 12]]	[9, 10, 杖化龙]; [12, 杖化龙]
惜取葛陂杖，犹堪代我驹。	杖化龙	1	[[2, 4]]	[2, 3, 4, 杖化龙]
纵使长房投葛陂，此龙僵卧难扶策。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
偶然掷杖成龙去，又过蓬莱日主祠。	杖化龙	1	[[2, 5]]	[2, 3, 4, 5, 杖化龙]
长忆映碑逢若士，未曾携杖逐壶公。	杖化龙	1	[[10, 14]]	[10, 11, 12, 13, 14, 杖化龙]
闻茂先之剑飞，见长房之杖化。	杖化龙	1	[[11, 12]]	[11, 12, 杖化龙]
蘋风入驭来应易，竹杖成龙去不难。	杖化龙	1	[[8, 11]]	[8, 9, 10, 11, 杖化龙]
长房回到葛陂中，人已登真竹化龙。	杖化龙	1	[[12, 14]]	[12, 13, 14, 杖化龙]
勿疑蕉覆鹿，会见竹成龙。	杖化龙	1	[[8, 10]]	[8, 9, 10, 杖化龙]
闻说葛陂风浪恶，许骑青鹿从行无?	杖化龙	1	[[2, 3]]	[2, 3, 杖化龙]
葛陂筇竹亦腾化，神物终于可久羁。	杖化龙	1	[[0, 3]]	[0, 1, 2, 3, 杖化龙]
参云气压葛陂龙，跨海来扶笠泽翁。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
白银双阙恋，青竹一龙骑。	杖化龙	1	[[6, 10]]	[6, 7, 8, 9, 10, 杖化龙]
别易会难君且住，莫交青竹化为龙。	杖化龙	1	[[10, 14]]	[10, 11, 12, 13, 14, 杖化龙]
欲与仙人骑竹杖，时从老子据胡床。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
惟餐白石过白日，拟骑青竹上青冥。	杖化龙	1	[[9, 11]]	[9, 10, 11, 杖化龙]
水激葛陂龙化杖，月明缑岭凤随车。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
龙化葛陂去，凤吹阿阁鸣。	杖化龙	1	[[0, 3]]	[0, 1, 2, 3, 杖化龙]
鸭桃闻已种，龙竹未经骑。	杖化龙	1	[[6, 7]]	[6, 7, 杖化龙]
龙竹自携，乌纱不整。异貌无匹，华姿若生。	杖化龙	1	[[0, 1]]	[0, 1, 杖化龙]
暂策为龙杖，何处得神仙?	杖化龙	1	[[3, 4]]	[3, 4, 杖化龙]
共葛洪崖将星斗摩，同费长房把龙杖喝。	杖化龙	1	[[14, 15]]	[14, 15, 杖化龙]
床头示我龙腹竹，夜半风雨疑腾骧。尾烧鳞蜕飞不得，苍皮倔强膺微张。	杖化龙	1	[[4, 6]]	[4, 5, 6, 杖化龙]
官清自比乘轩鹤，心小还同畏网鱼。	乘轩鹤	1	[[4, 6]]	[4, 5, 6, 乘轩鹤]
华亭失侣鹤，乘轩宠已衰。	乘轩鹤	1	[[6, 8]]	[6, 7, 8, 乘轩鹤]
