sentence	variation_number	allusion	allusion_index
尝闻说道雀解衔环，犬知结草……我受冯员外活命之恩，将何以报?	1	黄雀报	[[4, 8]]
屦隘晏子居，水渫陈仲井。	1	卜市邻	[[2, 5]]
丈夫趋向，墨悲丝，杨泣路旁。	1	杨朱泣歧路	[[9, 13]]
金门侍臣李白遭诬枉，下浔阳诏狱，钩治永王逆党。臣知冤状，义激冲冠，代为稽颡。念陨雹飞霜，孤忠可亮。	1	六月飞霜	[[39, 43]]
羲和日驭无亏盈，永佐火德辉炎精。	1	羲和驭日	[[0, 4]]
由此轮故，令自国土增长安乐，能伏一切怨敌恶友，善守护身，令增寿命。	1	屠门大嚼	[[10, 12]]
曹文逸云：“剑气袖携三尺水，霞浆挂扙一壶春。”	1	流霞	[[14, 15]]
故季札聆音而感深，宣尼忘味于耳盈。	1	闻韶忘味	[[9, 13]]
前有明堂三星居巳，灵台三星居午，常陈为耳目之官，西将、东相各四星为藩垣。	1	藩垣	[[33, 34]]
《晋书》曰：祖逖与刘琨俱为司州主簿，情好绸缪，共被同寝。	1	姜肱被	[[23, 26]]
此所谓筑舍道傍，无时可成。	1	筑室道谋	[[3, 7]]
丹心靖主，方在今朝;彩服娱亲，何妨异日。	1	老莱娱亲	[[10, 14]]
玉不自言如桃李，鱼目笑之卞和耻。	1	和氏之璧	[[12, 14]]
屡见枯杨荑，常遭青女杀。	1	青女司霜	[[8, 10]]
黄耳传书事不讹，松江高冢尚嵯峨。	1	黄耳传书	[[0, 4]]
易求王烈髓，渐了尚平婚。	1	向平之愿	[[8, 11]]
周必大陆务观之友杜敬叔写予真戏题四句他日持似务观一笑西百官中识放翁，四年上下日相从，如今鹤伴山鸡舞，羞对云间陆士龙。	1	山鸡舞镜	[[46, 48]]
每结梦庖鼎，瞻言板筑。	1	伊尹荷鼎自进	[[3, 5]]
台上久无秦弄玉，船中新到米襄阳。	1	乘鸾	[[4, 7]]
逃暑深林，南风逗树；脱帽露顶，沉李浮瓜；火宅炎宫，莲花忽迸；较之陶潜卧北窗下，自称羲皇上人，此乐过半矣。	1	沉李浮瓜	[[15, 18]]
仲连智免蹈东海，武穆冤成走传车。	1	三字狱	[[8, 11]]
凡六十以上齐眉命妇，均得邀彩缎珍品之赐。	1	举案齐眉	[[5, 6]]
湖山谢傅围棋野，松桧冯家大树村。	1	大树将军	[[10, 14]]
临时但解驱轩鹤，无事还闻好叶龙。	1	叶公好龙	[[12, 15]]
重林将叠嶂，此处可逃秦。	1	桃花源	[[9, 11]]
倘有恶少年设局团场，岂无善男子降魔伏怪君不见扬州路上行军总管，却不是洞真观里护法伽蓝。	1	扬州梦	[[22, 24]]
明日即归，以免高堂倚门之望。	1	门闾之望	[[9, 10]]
或纳谗而诛之，或放之乎冗散，此盖叶公之好伪形，见真龙而失色也。	1	叶公好龙	[[16, 17]]
真是韩氏题红，乐昌合镜，奇哉奇哉!	1	红叶题诗	[[2, 6]]
九方之职既精，伯乐之相乃备。	1	伯乐相马	[[7, 8]]
渔阳鼙鼓动地来，惊破《霓裳羽衣曲》。	1	霓裳羽衣曲	[[11, 16]]
铜留铸柱，革誓裹尸。男儿自立边功，壮士犹羞病死。	1	马革裹尸	[[5, 9]]
不要汉廷夸击断，要史家、编入循良传。春脚到，福星见。	1	有脚阳春	[[18, 20]]
南枝喜鸣鹊，尺素托黄犬。	1	黄耳传书	[[6, 11]]
木榻跪穿心久定，黄金锄去眼谁看。	1	管宁榻	[[0, 4]]
鹅溪数尺，有宓妃洛女，翩然相引。	1	洛神	[[6, 10]]
霞液朝可饮，虹芝晚堪食。	1	流霞	[[0, 2]]
身是陇西猿臂种，家世由来善射。遭几度、蓝田尉骂。	1	灞陵呵夜	[[19, 22]]
前许州司马宋公，蕴冰清之姿，重傅侯玉润之德，妻以其子。凤凰于飞，潘杨之好，斯为睦矣。	1	卜凤	[[27, 31]]
孔壁，固古文也，孔安国以今文读之，则与博士何以异?	1	孔壁遗文	[[0, 2]]
往年出都门，誓墓志已决。况今蒲柳姿，俯仰及大尽。	1	蒲柳姿	[[14, 17]]
常记青油幕下，一矢聊城飞去，谈笑静边头。	1	一箭下聊城	[[7, 13]]
莒公诗云：‘汉皋珮冷临江湿，金谷楼危到地香。’	2	汉皋解佩, 金谷俊游	[[6, 8], [14, 15]]
黍谷阳和转，枯杨竞长稊。	1	邹衍吹律	[[0, 4]]
太祖欲以恕为晋陵郡，岱曰：‘恕未闲从政，美锦不宜滥裁。’	1	操刀伤锦	[[20, 22]]
梦乘牛斗槎，濯足昆仑源。	1	乘槎	[[1, 5]]
荷衣尘不染，何用濯沧浪?	1	沧浪濯缨	[[8, 11]]
余自少陆机作赋之二年，至过蘧瑗知非之两岁，三十四年之间，忧患得失，何其多也?	1	蘧瑗知非	[[15, 17]]
二竖之疾既据而募良医，栋桡之祸已集而思谋夫，何异乎火起乃穿井、觉饥而占田哉!	1	病入膏肓	[[0, 2]]
金华牧羊小家子，西真攘桃何代儿。	1	方朔偷桃	[[8, 12]]
外失辅车唇齿之援，内有毛羽零落之渐，而徘徊危国，冀延日月。	1	虢灭虞亡	[[2, 6]]
披经阅史，无怠于光阴;雪牖萤窗，每加于悬刺。	1	孙康映雪	[[11, 15]]
唐家名臣白居易，暮年脱略青云器。	1	青云自致	[[12, 14]]
虽然不作擎天柱，也断人间枉不平。	1	擎天柱	[[4, 6]]
中原大地起腾蛟，三字沉冤恨未消。	1	三字狱	[[8, 12]]
涉颍倦纡回，浮淮欣迥直；遥村含水气，远浦澄天色，灵涛稍欲近，仙岩行可识；玄览属睿辞，风有馀力。	1	伍胥潮	[[24, 25]]
桂宫袅袅落桂枝，露寒凄凄生白露。	1	月桂	[[0, 2]]
欢乐朝朝兼暮暮，七贵三公何足数!	1	五侯	[[8, 12]]
蜀相吟安在，羊公碣已磨。	1	堕泪碑	[[6, 9]]
闻君东山意，宿习紫芝荣。	1	东山再起	[[2, 5]]
伏枥老骥瘦且死，骨朽不识黄金台。	1	老骥伏枥	[[0, 1]]
已迷金谷路，频驻玉人车。	2	看杀卫玠, 金谷俊游	[[8, 10], [2, 3]]
高都护骢马行，安西都护胡青骢。	1	避骢马	[[3, 4]]
城西有孔嵩旧居。嵩字仲山，与山阳范式有断金契。	1	同心断金	[[19, 22]]
诗成仍寄伏波祠，布帆破冢应无恙。	1	布帆无恙	[[8, 12]]
斯理既明，诸画虎之徒，当日就辍笔。	1	画虎不成反类狗	[[6, 7]]
春宇道：‘信儿是要传的，叫他先做准备，这里再央冰台订期。’	1	冰人	[[23, 25]]
王济本尚味，石崇方斗奢。雕盘多不识，绮席乃增华。	2	石崇斗奢, 石崇斗奢	[[6, 8], [9, 11]]
茅店溪边冷，松林石上疏。如逢武陵客，风景未应殊。	1	桃花源	[[14, 17]]
穆王驭骏以来归，已孤此愿;望帝化鹃而犹在，莫慰馀思。	1	望帝啼鹃	[[13, 17]]
若乃韩寿欲婚，温峤愿妇，玉台不送，胡香未有。	1	镜台自献	[[12, 14]]
蓂荚发，芝草生，海无波，黄河清。	1	黄河千年一清	[[12, 15]]
礼闱曾擢桂，宪府旧乘骢。	1	郤诜丹桂	[[3, 5]]
只待要、春风金谷娇王凯，一任教、夜雨新丰困马周。	1	新丰客	[[20, 22]]
朽索之驭，纳隍是虑;天子则之，鸿图永据。	1	朽索驭马	[[0, 4]]
初平叱石仙踪在，安得相寻醉碧筒?	1	叱石为羊	[[0, 4]]
蟭螟杀敌蚊巢上，蛮触交争蜗角中。	1	蛮触交争	[[8, 12]]
释之廷尉由参乘，博望封侯自使槎。	1	乘槎	[[13, 15]]
鹗荐共朝登虎榜，鹢飞无复到蟾宫。	3	龙虎榜, 六鹢风, 蟾宫折桂	[[5, 6], [8, 9], [13, 14]]
少与冯翊李丰俱随父任扌角相善及各成人丰砥砺名行以要世誉而恕诞节直意与丰殊趣丰竟驰名一时京师之士多为之游说而当路者，或以丰名过其实而恕被褐怀玉也。	1	怀璧为罪	[[69, 70]]
至永明入缅，从亡者止千四百七十八人；当是之时，釜鱼阱兽之浮生矣。	1	鱼游沸鼎	[[23, 24]]
嗷嗷晨乌，其子反哺，我岂不如，郁其谁诉？	1	乌哺	[[7, 8]]
曾悯怜之惨凄，痛掌珠之爱子。	1	掌上明珠	[[8, 10]]
愿事郭先生，青囊书几卷。	1	青囊书	[[6, 9]]
蛟龙池上欲飞腾，渭水熊罴方骋。	1	非熊兆	[[8, 12]]
君怀一匹胡威绢，争拭酬恩泪得干。	1	胡威绢	[[4, 7]]
怎能勾重合凤台箫，多应是耽误巫山雨。	1	乘鸾	[[5, 8]]
槐壤纷纷事暂歇，枕中栩栩伴周闲。	1	庄周梦蝶	[[8, 12]]
借留赖有天台侣，老矣真成七不堪。	1	嵇康七不堪	[[12, 14]]
酣战仍挥日，降妖亦斗霆。	1	挥戈回日	[[3, 5]]
镜中不久繁桃李，愁杀秦川织锦机。	1	织锦回文	[[10, 15]]
味言喜啖蔗，秀句嫌催租。	2	渐入佳境, 满城风雨	[[3, 4], [9, 10]]
虽涸鳞濡沫，不觖望于鲸波;而决羽抢榆，颇思迁于莺树。	1	相濡以沫	[[1, 5]]
已作五噫咏，元非三杰才。	1	五噫歌	[[2, 3]]
六国印，何如负郭二顷田。	1	苏秦六印	[[6, 11]]
而毕仲修谓其屈承明之著作，走海国之靴板，不无黄钟瓦缶之伤。	1	瓦釜雷鸣	[[22, 25]]
胡公清德人所难，谋同德协必志安。脱衣已被汉恩暖，离歌不道易水寒。	1	解衣推食	[[16, 18]]
赠崔左仆射制敕：孔子以颜冉之行，首于四科，汉代以荀陈之门，方于八凯，乃眷时哲，保兹令名，用举饰终之恩，以抒歼良之叹。	1	秦穆杀三良	[[54, 55]]
悲歌未肯弹长铗，豪气犹能卧大床。	1	元龙高卧	[[12, 15]]
痛饮黄龙雪旧耻，平吞鸭绿报新君。	1	痛饮黄龙	[[0, 3]]
将来长大成人，定是谢兰燕桂。	1	谢庭兰玉	[[9, 13]]
长相忆，有志觅封侯，常恨那磨穿铁砚愿难酬。	1	磨穿铁砚	[[13, 16]]
你两个不要慌，我还有个一箭双雕的法子，昨日没有使出来，今晚把你两个试他一试，这怕你两个就要叫救命呢。	1	一箭双雕	[[11, 14]]
瑞麦两岐秀，嘉禾同颖新。宁知帝王力，击壤自安贫。	1	击壤歌	[[18, 20]]
足以雪曩岁之湮沉，恢张祢刺;壮平生之意气，弃掷终繻。	1	祢衡怀刺	[[11, 13]]
莫嗟四壁贫无赖，须信千秋富有余。	1	家徒四壁	[[2, 5]]
过马或遗鞭，逢郎应解佩。	2	章台坠鞭, 汉皋解佩	[[3, 4], [9, 10]]
韩维《和君俞偶成》窃比淮阳卧，幸非庄舄吟。	2	卧治, 庄舄越吟	[[11, 13], [17, 19]]
风俗已如此，憩棠无讼争。	1	召公棠	[[6, 8]]
仿佛总像有什么话倾吐未尽似的，遂竟不避蛇足，写下了这篇神的挽歌。	1	画蛇添足	[[19, 21]]
傥非蟹投碕，几类鲋处辙。	1	涸辙之鲋	[[8, 11]]
袖拂庾公尘，人上杨朱路。	1	庾公尘	[[2, 5]]
兴造甲乙之帐，落以随珠和璧。	1	和氏之璧	[[9, 13]]
鼎臣云亡，梁木斯坏。	2	夫子梦奠, 夫子梦奠	[[5, 7], [8, 9]]
今岁荜门一酸儒，来岁可以金马玉堂矣。	1	玉堂金马	[[12, 16]]
楚昭萍实，束皙竹简。	1	楚江萍	[[0, 4]]
暗月留鸾镜，悲风引凤箫。	1	乘鸾	[[8, 11]]
如今兑换妻子之事，原是有伤风化，为朋友所不齿者，倘妇人家心上有所不遂，彼此声张起来，那时覆水难收，不可不虑。	1	覆水难收	[[44, 47]]
岂敢力苍蝇而慕冲天之举……推沙砾之贱质，索千金于和肆哉!	1	和氏之璧	[[24, 26]]
鹏息风还起，凤归林正秋。	1	鲲鹏展翅	[[0, 2]]
非缘附骥，幸存斧琢之质者。	1	郢匠挥斤	[[7, 9]]
吾怜曾家子，昔有投杼疑。	1	曾参杀人	[[8, 11]]
巨料刘省帅镇守全台，如罴卧当道；孙军门分巡淡港，如蛇卷常山：法军伤亡，不可笔算。	1	老罴当道	[[11, 14]]
「孝廉船集广陵津，无数张凭太守宾。君纵称金刘尹播，真长异代又长真。」	1	孝廉船	[[1, 3]]
欲讯桑田成海，人世了无知者，鱼鸟两相推。	1	沧海桑田	[[2, 6]]
今分一颗与你带去，我自留一颗，以寓合浦还珠之意。	1	合浦珠还	[[17, 20]]
李猫初劾犹全命，梁犬重评竟断肠。	1	笑里藏刀	[[0, 1]]
黄帝骑龙去不还，玉笙鹤上北风寒。	1	乘龙出鼎湖	[[0, 4]]
此日神仙丁令鹤，几年霖雨武侯龙。	1	傅说霖	[[10, 12]]
吕钓渭水滨，说筑傅岩野。	1	拔才岩穴	[[8, 11]]
师云：‘云门虽善临时变豹，东札西札，未免和泥合水。’	1	变豹	[[10, 12]]
山公倒载群儿笑，焦遂高谈四座惊。	1	山公醉酒	[[0, 4]]
怎能勾回归到伊行，戏班衣笑捧霞觞。	1	老莱娱亲	[[10, 12]]
平坡驻马，虚弦落雁，思临虏帐。	1	空弦落雁	[[5, 9]]
贤圣既已饮，何必求神仙?	1	中圣人	[[0, 2]]
佳人未肯回秋波，幼舆(谢鲲字)欲语防飞梭。	1	投梭折齿	[[18, 20]]
吾乃报仇雪耻之国，非藏垢纳污之区也。	1	纳污藏疾	[[10, 13]]
荀令神伤，牵衣忍看小儿女。	1	荀令伤神	[[0, 4]]
时邀五柳陶，共过三径诩。	1	陶潜柳	[[2, 5]]
小人食珍敢取足，都城一饭炊白玉。	1	食玉炊桂	[[12, 15]]
长袖善新舞，胡卢弃旧样。	1	依样画葫芦	[[6, 11]]
五日尹京非细事，四时仕宦固多般。	1	五日京兆	[[0, 4]]
相思试折南枝寄，东阁宫梅尚有无?	1	陆凯传情	[[4, 7]]
次兄一生能苦节，夏聚流萤冬映雪。	1	囊萤照读	[[8, 12]]
渴望梅，饥画饼，漫劳心，如捉影，遇虎龙，方可省。	3	画饼充饥, 望梅止渴, 捕风捉影	[[5, 6], [1, 2], [13, 14]]
如铸禹鼎，如燃温犀，罔两么魔，全形毕现。	1	犀照牛渚	[[6, 9]]
水深严子钓，松挂巢父衣。	1	羊裘钓	[[2, 5]]
东坡作五禽言云使君向蕲州，更唱蕲州鬼，我不识使君，宁知使君死，人生作鬼会不免，使君已老知何晚。	1	五禽戏	[[3, 4]]
剪发常思侃母，断机每念孟亲。	1	孟母断机	[[7, 9]]
商女不知亡国恨，隔江犹唱《后庭花》。	1	玉树后庭花	[[13, 16]]
贵玉贱石非通论，三献三刖千古恨!	1	和氏之璧	[[8, 12]]
后来富贵已零落，岁寒松柏犹依然。	1	岁寒松柏	[[8, 12]]
孔龟效印，未议于酬恩；杨雀衔环，徒闻于报惠。	2	龟顾, 黄雀报	[[0, 3], [11, 14]]
天汉看珠蚌，星桥似桂花。	1	乌鹊填桥	[[6, 8]]
姐姐不求甚解，只说是无庚帖。	1	不求甚解	[[2, 5]]
深怀挟瑟齐门羞，迩来燕市狂遨游。	1	抱瑟不吹竽	[[2, 6]]
孟公不在兹，终以翳吾情。	1	仲蔚蓬蒿	[[0, 5]]
他们日本人中都有这样热心的画家不远千里地肯来探访的‘湖心亭’，难道我们守着住在上海的中国人竟没有来凭吊一凭吊的兴趣吗?请自隗始，请自隗始。	1	黄金台	[[59, 63]]
乞食孤踪追五柳，招魂双泪吊三闾。	1	陶潜柳	[[5, 6]]
桥横乌鹊，不负年年云外约。	1	乌鹊填桥	[[0, 4]]
老杜有《社日》两篇，其一曰：“尚想东方朔，诙谐割肉归。”	2	割肉怀归, 割肉怀归	[[17, 19], [21, 25]]
漆园化蝶名空在，柱史犹龙去不归。	1	庄周梦蝶	[[0, 4]]
仆御嫌夫懦，孩童笑叔痴。	1	床头周易	[[9, 11]]
阮籍惊长啸，商陵怨别弦。	1	别鹤操	[[6, 10]]
草中误认将军虎，山上曾为道士羊。	1	叱石为羊	[[12, 15]]
邮亭一笠俯平田，往事空传七宝鞭。	1	七宝鞭	[[12, 14]]
不管安与危，不问荣与辱。但乐濠梁鱼，岂怨钟山鹄。	1	濠上观鱼	[[13, 17]]
终童之死谁继出?燕颔儒生今俊逸。	1	封侯万里	[[8, 12]]
柴门掩于白日，藜床穿而未起。	1	管宁榻	[[7, 9]]
岂知石湖天尺五，不隔三万弱水中。	1	去天尺五	[[4, 6]]
光华家世事，门中列戟，圯上遗编。况建炎勋业，图画凌烟。	1	凌烟阁	[[22, 26]]
百岁犹穿几两屐，千诗不及一囊钱。	1	一囊钱	[[12, 15]]
陛下枕戈尝胆之秋，可不拔贤举能，一新政治乎?	1	卧薪尝胆	[[2, 6]]
到这时候，真个是富贵逼人来，脱去楚囚冠，披却仙人氅。	1	王恭鹤氅	[[22, 25]]
这日站道本大，公子也着实的乏了，打开铺盖要早些睡，怎奈那店里的臭虫咬的再睡不着。	0	nan	[]
从此回翔宸渥厚，冠緌清晓俯阶蓂。	1	蓂荚	[[13, 14]]
风变市儿惊偃草，雨晴郊薮谬随车。	1	甘雨随车	[[13, 15]]
灞水有人呵李广，敦煌无檄召陈汤。	1	灞陵呵夜	[[4, 7]]
既阙优孟歌，身后谁为宠?	1	优孟衣冠	[[2, 5]]
眼看庭玉成名后，身及堂萱未老时。	1	谢庭兰玉	[[2, 4]]
未运破其子水，中乡榜；庚午己巳，生助化神，出仕琴堂。	1	鸣琴化治	[[23, 24]]
爰跋数语，庶览斯集者可无伏猎弄獐之诮也巳！	1	弄獐	[[14, 15]]
犯寒书剑出春萝，风雪桥边得句多。	1	骑驴索句	[[10, 14]]
朋友传说，令女弟甚贤，必能养老抚孤，以全柏舟之节。	1	柏舟	[[20, 24]]
老鲁曰：“熊旅绝缨之会，无使专美于前。	1	绝缨	[[7, 8]]
多歧道益忘，举烛乃笔误。	1	郢书燕说	[[6, 8]]
应须蹈东海，不但涕沾衣。	1	鲁连蹈海	[[2, 5]]
范蠡舟扁小，王乔鹤不群。	1	王乔控鹤	[[6, 9]]
与司空刘琨俱为司州主簿，情好绸缪，共被同寝。	1	姜肱被	[[17, 21]]
焦头烂额知何补，弭患从来贵未形。	1	曲突徙薪	[[0, 4]]
若以子之功，论于朝迁，则为辽东豕也。	1	辽东豕	[[13, 15]]
老杜三字出《选》诗，左太冲《咏史》云：〔饮河期满腹，贵足不愿余。	1	偃鼠饮河	[[20, 21]]
莫辨蕉隍讼，何因鼠穴车?	1	蕉鹿梦	[[2, 5]]
愿揽羲和辔，白日不移光。	1	羲和驭日	[[2, 5]]
三年化碧心难灭，九转成丹目已穿。	1	苌弘化碧	[[0, 4]]
孟刚弱冠，头角崭然……云何得疾，遽召玉楼。	1	玉楼受召	[[17, 19]]
昭君泪流，手撚琵琶弦索。	1	昭君出塞	[[0, 3]]
朝满迁莺侣，门多吐凤才。	1	出谷迁乔	[[2, 5]]
煌煌东方星，奈此众客醉。	1	东方星	[[2, 5]]
花开傅粉晏，尘起副车韩。	1	傅粉何郎	[[2, 5]]
百金请救兵，仰天独笑齐。	2	大笑绝缨, 大笑绝缨	[[6, 8], [9, 11]]
辟园奴橘柚，开社主芝兰。	1	千头木奴	[[2, 5]]
驷马门高归兴逸，五羊城远使车停。	1	于公高门	[[0, 4]]
授简中原高白雪，被襟大海起雄风。	1	梁园赋雪	[[0, 1]]
灵辄困桑下，於陵食李螬。	1	灵辄扶轮	[[0, 5]]
比渭滨甲子，尚父难兄。	1	难兄难弟	[[8, 9]]
山妻守节，潜地去投江，幸神道匡扶捞救，同赴瓜期往异乡。	1	及瓜而代	[[21, 23]]
把酒新亭，围棋别墅，老气当时何壮哉!	1	围棋赌墅	[[5, 9]]
张掾秋风频怅望，冯生弹铗未归来。	1	冯驩弹铗	[[8, 12]]
世传赤松子服水玉止西王母室中，随风雨上下。炎帝少女追之，亦得仙去。	1	西王母	[[9, 12]]
臣等小草，愧乎出山涸辙。	1	出山小草	[[2, 4]]
对沧洲、心与鸥闲，吟情渺、莲叶共分题。	1	沧洲	[[1, 2]]
三秋伤望远，终日泣途穷。	1	哭穷途	[[8, 11]]
你当初屈勘公孙老，今日犹存赵氏孤。	1	赵氏孤儿	[[13, 15]]
三杯淡酒，玉腴蔬嫩，青缕堆盘。细写池塘诗梦，玉人剪做春幡。	1	梦惠连	[[17, 21]]
若能如是，方解向异类中行，不用续凫截鹤，夷岳盈壑。	1	断鹤续凫	[[15, 18]]
传呼鼓吹拥部曲，何如春雨一池蛙。	1	两部鼓吹	[[12, 15]]
玉颜不及寒鸦色，犹带昭阳日影来。	1	昭阳殿	[[10, 11]]
归来应被青山笑，可惜缁尘染素衣。	1	京洛尘	[[10, 15]]
以水银为百川江河大海，金银为凫鹤，机关转相斡旋，终而复始，上具天文。	1	断鹤续凫	[[14, 15]]
一片残山并剩水，几度英雄争鹿！算到了谁荣谁辱？	1	争鹿	[[12, 13]]
各言麋鹿性，不与簪组群。	1	麋鹿群	[[2, 5]]
记作安平门下客，当时曾见火牛兵。	1	火牛阵	[[12, 15]]
吴春麓侍御见而善之，谓医书汗牛充栋，学人诚难遍阅，是集浓不盈尺，而于古今诸书揭要提纲，搜辑略备，俾学人读之可以遵道得路，诚医林之宝筏也！	1	汗牛充栋	[[13, 16]]
