sentence	variation_number	allusion	allusion_index
今夜南枝鹊，应无绕树难。	1	乌鹊南飞	[[2, 5]]
隐语阑斑藏大鸟，短歌慷慨唱南乌。	1	乌鹊南飞	[[12, 15]]
月明惊鹊未安枝，一棹飘然影自随。	1	乌鹊南飞	[[2, 4]]
重橑只闻喧鼠斗，危枝谁见绕惊乌?	1	乌鹊南飞	[[12, 15]]
似诉年光流欲去，正绕鹊休枝，惊蝉坠露。	1	乌鹊南飞	[[9, 11]]
对镜每悲鸾独舞，绕枝谁见鹊南飞?	1	乌鹊南飞	[[12, 15]]
月照三更，鹊绕南枝雁亦惊。	1	乌鹊南飞	[[5, 9]]
长康三绝擅，东野一身穷。	1	长康三绝	[[0, 4]]
已甘中散七，未害虎头三。	1	长康三绝	[[8, 11]]
技占虎头三绝，名高骏骨千金。	1	长康三绝	[[2, 6]]
久爱虎头三绝誉，今来仍向画中看。	1	长康三绝	[[2, 6]]
徒以职官，不敢二事;顾惟时论，有惭三绝。	1	长康三绝	[[17, 19]]
才疏正类孔文举，痴绝还同顾长康。	1	长康三绝	[[8, 10]]
巧偷豪夺古来有，一笑谁似痴虎头?	1	长康三绝	[[12, 15]]
欲锁空厨付长康，恐君讥我不与取。	1	长康三绝	[[5, 7]]
我兄次公狂，我复长康痴。	1	长康三绝	[[8, 11]]
要似虎头痴，何须樗里瘿。	1	长康三绝	[[2, 5]]
何年顾虎头，满壁画瀛洲。	1	长康三绝	[[2, 5]]
圣者犹韦编三绝，以勤经业，凡才近人，安得兼修?	1	韦编三绝	[[3, 7]]
陈编落落韦三绝，浮世茫茫海九环。	1	韦编三绝	[[4, 7]]
韦编屡绝铁砚穿，口诵手钞那计年。不是爱书即欲死，任从人笑作书颠。	1	韦编三绝	[[0, 4]]
韦编断仍续，缥帙舒还卷。	1	韦编三绝	[[0, 3]]
送朝昏雪案萤灯，三绝韦编，万古群经。	1	韦编三绝	[[8, 12]]
业就三编绝，心通万事闲。	1	韦编三绝	[[2, 5]]
老生读书百绝编，日晏忘食夜废眠。	1	韦编三绝	[[4, 7]]
已是世间能赋客，更攻窗下绝编书。	1	韦编三绝	[[12, 15]]
唯有吾宗老兄弟，闭门依旧绝韦编。	1	韦编三绝	[[12, 15]]
年逾知命志尤坚，独向青山更绝编。	1	韦编三绝	[[13, 15]]
发挥宿学，大著杀青之书;研味绪言，未殚绝韦之业。	1	韦编三绝	[[19, 21]]
每览韦编，思弘大《易》。	1	韦编三绝	[[2, 4]]
还伤知候客，花景对韦编。	1	韦编三绝	[[9, 11]]
韦编铁砚，雪窗萤几，不足以言其勤。	1	韦编三绝	[[0, 4]]
秦穆杀三良，惜哉空尔为。	1	秦穆杀三良	[[0, 5]]
昔三良殉秦，百夫莫赎。	1	秦穆杀三良	[[1, 5]]
三良殉秦穆，要是不得已。	1	秦穆杀三良	[[0, 5]]
歼良谁赎歌《黄鸟》，家祭无忘告赤旗。	2	秦穆杀三良, 秦穆杀三良	[[0, 2], [-1, 2]]
业及秦《黄鸟》，殇成海大鱼。	2	秦穆杀三良, 秦穆杀三良	[[2, 3], [4, 6]]
误哉秦穆公，身没从三良。	1	秦穆杀三良	[[6, 11]]
《黄鸟》作悲诗，至今声不亏。	2	秦穆杀三良, 秦穆杀三良	[[1, 3], [5, 7]]
上有《黄鸟》吟，下有寒兔顾。	2	秦穆杀三良, 秦穆杀三良	[[3, 5], [6, 7]]
《黄鸟》哀歌经国恤，红巾新籍点朝班。	2	秦穆杀三良, 秦穆杀三良	[[1, 3], [4, 6]]
黄鸟为悲鸣，哀哉伤肺肝。	2	秦穆杀三良, 秦穆杀三良	[[0, 2], [3, 5]]
黄鸟哀时良士尽，碧鸡飞去霸图空。	1	秦穆杀三良	[[0, 3]]
荆棘笼高坟，黄鸟声正悲。良人不可赎，泫然沾我衣。	2	秦穆杀三良, 秦穆杀三良	[[6, 8], [-1, 1]]
只有《黄鸟》歌，哀吟代呜咽!	2	秦穆杀三良, 秦穆杀三良	[[3, 5], [6, 7]]
举幡太学惨舆尸，《黄鸟》歼良又此时。	2	秦穆杀三良, 秦穆杀三良	[[9, 11], [12, 14]]
田家荆合，韩家桐老，笑问同居几世?	1	田家荆合	[[0, 4]]
姜肱枕被寒犹暖，田氏荆枝秀满条，情深手足真为宝。	1	田家荆合	[[8, 12]]
三荆摇落，五都悲凉。痛门户之无立，悼人琴之两亡。	1	田家荆合	[[0, 2]]
我与你别宗枝弟与兄，同本原高与曾，祖父行三枝荆并，父叔们恰合着六出花生。	1	田家荆合	[[20, 24]]
三荆欢同株，四鸟悲异林。	2	田家荆合, 田家荆合	[[0, 2], [3, 5]]
故不如分荆荆枯、存荆荆茂，然后知修让之道也。	1	田家荆合	[[3, 5]]
看田氏紫荆稠，荀氏八龙虬。记从前让枣分梨候，到此日连床听雨秋。	1	田家荆合	[[1, 5]]
白头兄弟相依切，零落田家旧紫荆。	2	田家荆合, 田家荆合	[[10, 12], [13, 15]]
身在白云层，惟愿取披云载酒，同醉田荆。	1	田家荆合	[[16, 18]]
风吹紫荆树，色与春庭暮。	1	田家荆合	[[2, 4]]
又见紫荆发，曾无黄耳来。	1	田家荆合	[[2, 4]]
玉树郎君宜采服，紫荆兄弟正青年。	1	田家荆合	[[8, 12]]
兄国卬，穀州刺史，弟国稀，仁州刺史，荆枝擢秀，棣萼生光。	1	田家荆合	[[18, 20]]
三冬辞裙布，万里隔荆株。	1	田家荆合	[[9, 11]]
坡对颍(苏辙)介：‘分离累岁，多萦棣萼之怀;相聚一堂，实切荆花之喜。	1	田家荆合	[[29, 33]]
雁影参差入瑞烟，荆花烂熳开仙圃。我闻大中咸通真令主，相惟大杜兼小杜。	1	田家荆合	[[8, 12]]
驱车昨过田真里，千年想象荆花紫。	1	田家荆合	[[12, 15]]
兄弟，我和你名齐艺苑，谊重荆枝。	1	田家荆合	[[11, 15]]
贾氏三虎，岂独贵于前修;荀家八龙，信服在于今日。	1	贾氏三虎	[[0, 4]]
正是贾家三虎，伟节最著;荀氏八龙，慈明无双。	1	贾氏三虎	[[2, 6]]
八龙承庆重，三虎递朝归。	1	贾氏三虎	[[6, 8]]
贾氏许频趋季虎，荀家因敢谒头龙。	1	贾氏三虎	[[5, 7]]
可邻三语掾，常作九泉灰。	1	三语掾	[[2, 5]]
宜乎以三语自试，以一同自效。	1	三语掾	[[3, 5]]
异同更莫疑三语，物我终当付八还。	1	三语掾	[[5, 7]]
十掷辄犍讵缘拙，三语作掾谁所令?	1	三语掾	[[8, 12]]
三字为掾，辄以于氏之门庭自励;一行作吏，常以义纵之毛鸷为忧。	1	三语掾	[[0, 4]]
学奥九流异，机玄三语同。	1	三语掾	[[8, 11]]
越人来省识，把酒酹层空。从来峤南北，人谓将无同。	1	三语掾	[[20, 23]]
王戎问老庄、孔子异，阮瞻曰：‘将毋同。’不直云同而云‘将毋同’者，晋人语度自尔也。	1	三语掾	[[15, 18]]
‘将毋同’三字，究竟怎样讲?有人说是‘殆不同’的意思;有人说是‘岂不同’的意思——总之，是一种两可、飘渺恍惚之谈罢了。	1	三语掾	[[1, 4]]
便便饱五经，讵若工三语?	1	三语掾	[[8, 11]]
更闻台阁求三语，遥想风流第一人。	1	三语掾	[[4, 7]]
季布一诺，阮瞻三语。	1	三语掾	[[5, 9]]
黄石兵法，宁可再逢;三顾茅庐，无由两遇。	1	三顾茅庐	[[10, 14]]
我住着半间儿草舍，再谁承望三顾茅庐?	1	三顾茅庐	[[13, 17]]
不是卑词三访谒，谁令玄德主巴邛?	1	三顾茅庐	[[4, 7]]
命通也，逢着帝王，一年间三谒茅庐。	1	三顾茅庐	[[12, 16]]
茆室承三顾，花源接九重。	1	三顾茅庐	[[3, 5]]
雍容草庐，三顾后起。	1	三顾茅庐	[[5, 7]]
三顾起南阳，六出来渭岸。	1	三顾茅庐	[[0, 2]]
已授一编圯下，却须三顾隆中。鸿钧早晚转春风，我亦从君贾勇。	1	三顾茅庐	[[9, 13]]
蜀王不自垂三顾，争得先生出草庐?	1	三顾茅庐	[[4, 7]]
你便能勾片言折狱，一语兴邦，不肯去兰省一朝登北阙，便想这茅庐三顾到南阳。	1	三顾茅庐	[[28, 32]]
四喜讲完一段长长的过去，叹息着说：‘请我妈下山，比三请诸葛亮还困难咧。’	1	三顾茅庐	[[25, 30]]
直须惊破曹公胆，初出茅庐第一功。	1	三顾茅庐	[[8, 12]]
就怕他初出茅庐，不懂规矩，当不来是真的。	1	三顾茅庐	[[3, 7]]
熙宁初，荆公以翰林学士被召。前此屡召不起，至是始受命。介以诗寄云：‘草庐三顾动幽蛰，蕙帐一空生晓寒。’	1	三顾茅庐	[[34, 38]]
若非蜀主三顾贤，终只如龙卧南亩。	1	三顾茅庐	[[2, 6]]
帝幄期松子，臣庐访葛侯。	1	三顾茅庐	[[8, 11]]
隆中三顾客，圯上一编书。英雄当日感会，馀事了寰区。	1	三顾茅庐	[[0, 4]]
频繁谁在隆中顾，憔悴惟馀泽畔吟。	1	三顾茅庐	[[4, 7]]
负鼎扣角，顾庐筑岩。各由其时，不失其道。在我而已，何常之有?	1	三顾茅庐	[[5, 7]]
彪虽与宋弁结管鲍交，弁为大中正，与孝文私议，犹以寒地处之，殊不欲相优假，彪亦知之，不以为恨。	1	管鲍交	[[6, 9]]
常恐管鲍情，参差忽终老。	1	管鲍交	[[2, 5]]
君不见管鲍贫时交，此道今人弃如土。	1	管鲍交	[[3, 8]]
鲍叔谊原应指囷，阮孚穷奈不名钱。	1	管鲍交	[[0, 3]]
吾闻壮夫重心骨，古人三走无摧挫。	1	管鲍交	[[10, 12]]
管仲何曾病三走，卞和亦得传千秋。	1	管鲍交	[[5, 7]]
更做道钱心重，情分少，枉辱没杀分金管鲍。	1	管鲍交	[[15, 19]]
雅望归安石，深知在叔牙。	1	管鲍交	[[6, 11]]
君不见管仲与鲍叔，至今留名名不移。	1	管鲍交	[[3, 8]]
夷吾鲍叔贫贱间，分财亦不辞多取。	1	管鲍交	[[0, 4]]
管鲍不出世，结交安可为?	1	管鲍交	[[0, 2]]
这等一个人，便在宦途世路上遇着了，还不免弄成个避面尹邢，怎的肯引他作同心管鲍。	1	管鲍交	[[36, 38]]
未须管子惭三北，已遣周婆制二《南》。	1	管鲍交	[[2, 7]]
之子才名重，相知管鲍亲。	1	管鲍交	[[8, 11]]
全不似管鲍分金，倒做了孙庞刖足，把恩人变做仇家，将客僧转为寺主。	1	管鲍交	[[3, 7]]
葭莩不弃朱陈好，松柏能坚管鲍知。	1	管鲍交	[[12, 15]]
千载得鲍叔，未契有所及。	1	管鲍交	[[3, 5]]
唯应鲍叔犹怜我，自保曾参不杀人。	2	管鲍交, 管鲍交	[[2, 4], [5, 7]]
唯惭鲍叔深知我，他日蒲帆百尺风。	2	管鲍交, 管鲍交	[[2, 4], [5, 7]]
鲍叔幸相知，田苏颇同游。	2	管鲍交, 管鲍交	[[0, 2], [3, 5]]
价以陆生减，贤惭鲍叔知。	1	管鲍交	[[8, 11]]
最难鲍叔能知管，倘用夷吾定霸齐。	2	管鲍交, 管鲍交	[[2, 4], [5, 7]]
平远丁文诚公，清风亮节，冠绝一时，平生赋性鲠直，不谙世故，持节二十年，与连圻诸帅有公义而无私交，独于合肥兄弟，深鲍子知我之感。	1	管鲍交	[[56, 60]]
于是传写《看花记》者，几有洛阳纸贵之叹。	1	洛阳纸贵	[[13, 17]]
洛地纸贵，京师名动，彼此一时，何其盛也!	1	洛阳纸贵	[[0, 4]]
又思作赋献天子，晓出洛阳价增纸。	1	洛阳纸贵	[[10, 15]]
鄣成定被人争写，从此南中纸价高。	1	洛阳纸贵	[[12, 15]]
金悬秦市，杨子见而无言;纸贵洛城，陆生闻而罢笑。	1	洛阳纸贵	[[12, 16]]
译本《巴黎茶花女遗事》，在当时确实是一时纸贵洛阳，风行海内。	1	洛阳纸贵	[[20, 24]]
技擅雕虫，素重长安纸价。	1	洛阳纸贵	[[7, 11]]
长安纸贵，流传一字，千金争舍。	1	洛阳纸贵	[[0, 4]]
故交也得馀光乞，一序《三都》价便增。	2	洛阳纸贵, 洛阳纸贵	[[11, 13], [14, 15]]
淮南食时，左思十稔。	1	洛阳纸贵	[[5, 9]]
左思裁赋日，王充作论年。	1	洛阳纸贵	[[0, 4]]
果膺帝柬，入耀书林。给札挥毫，耸如墙而骇目;奏篇称善，喧贵纸以传都。	1	洛阳纸贵	[[28, 30]]
都中纸贵流传后，海外金填姓字时。	1	洛阳纸贵	[[0, 4]]
山昏五里雾，日落二华阴。	1	五里雾	[[2, 5]]
究竟怎样，实使人如陷入五里雾中，无数青年及热心国事的人们便在这五里雾中遭到源源而来的无妄之灾。	1	五里雾	[[11, 14]]
无烦公超术，如奉祖和约。	1	五里雾	[[2, 5]]
炉烟巧作公超雾，书册尚避秦皇城。	1	五里雾	[[4, 7]]
公超雾市，鲁般云梯。	1	五里雾	[[0, 4]]
现在许多人讲民生主义，都是离题太远，堕入五里雾中。	1	五里雾	[[18, 23]]
华阴学雾还成市，鼓泽横琴岂要弦。	1	五里雾	[[2, 4]]
岩头漠漠卫卿云，谷口纷纷张楷雾。	1	五里雾	[[12, 15]]
门有张公之雾，突无墨子之烟。	2	五里雾, 五里雾	[[2, 4], [5, 6]]
朝游雾市，披学序之图书;暝出香街，听严城之钟鼓。	1	五里雾	[[2, 4]]
顷者妖兴雾市，啸聚丛祠，而岳牧藩侯，备盗不谨。	1	五里雾	[[4, 6]]
援萝窥雾术，攀林俯云烟。	1	五里雾	[[3, 5]]
庭有三鳣集，门容驷马过。	1	三鳣集	[[2, 5]]
吉兆虚三鳝，凶期告两楹。	1	三鳣集	[[3, 5]]
三鳣地冷，幸依通德之门;一鹗天高，误入翘材之阁。	1	三鳣集	[[0, 2]]
至德通洞，天爵不应，贻我三鱼，以章懿德。	1	三鳣集	[[12, 14]]
三鳣表服，二鹿随轮。	1	三鳣集	[[0, 4]]
折角定教倾五鹿，画衣应早兆三鳣。	1	三鳣集	[[12, 15]]
祥鳣降伴趋庭鲤，贺燕飞和出谷莺。	1	三鳣集	[[0, 3]]
于是翔鳣应符，观光上国;飞龙成卦，利见大人。	1	三鳣集	[[2, 6]]
衔鳣杨氏宅，下马董公茔。	1	三鳣集	[[0, 2]]
鳣堂偶休闲，鸡黍聊从容。	1	三鳣集	[[0, 2]]
勋烈开鳣座，《诗》《书》自鲤庭。	1	三鳣集	[[3, 5]]
共悬龟印衔新绶，同忆鳣庭访旧居。	1	三鳣集	[[10, 12]]
昨日紫姑神去也，今朝青鸟使来赊。	1	青鸟使	[[10, 13]]
传书青鸟迎箫凤，巫岭荆台数通梦。	1	青鸟使	[[0, 4]]
题下琼签，唤来青使，邀他仙侣神州。	1	青鸟使	[[7, 9]]
陡然闻得，青凤下西池。奏记帘前，佩环听处依稀。	1	青鸟使	[[5, 7]]
青禽承逸轨，文骊镜重川。	1	青鸟使	[[0, 2]]
悄无音信来青羽。新愁正上自眉峰，黄昏庭院潇潇雨。	1	青鸟使	[[5, 7]]
青翼蓦然来报喜，鱼笺微谕相容意。	1	青鸟使	[[0, 2]]
青雀西飞竟未回，君王长在集灵台。	1	青鸟使	[[0, 2]]
消息期青雀，逢迎异紫姑。	1	青鸟使	[[3, 5]]
蓬山此去无多路，青鸟殷勤为探看。	1	青鸟使	[[8, 10]]
废寝忘餐思想遍。赖有青鸾，不必凭鱼雁。	1	青鸟使	[[10, 12]]
怎得青鸾翼，飞归教见憔悴。	1	青鸟使	[[2, 5]]
禁中鼓绝花奴老，海上宫深鸟使迟。	1	青鸟使	[[12, 14]]
三鸟飞以自南兮，览其志而欲北。	1	青鸟使	[[0, 2]]
焚香三鸟至，炼药九仙成。	1	青鸟使	[[2, 4]]
愿因三青鸟，更报长相思。	1	青鸟使	[[2, 5]]
望咫尺青天，那有个瑶池女使，偷递情笺?	1	青鸟使	[[9, 13]]
又不见青鸟书来，黄犬音乖。每日家病恹恹懒去傍妆台。	1	青鸟使	[[3, 6]]
青鸟信沈沈，泪滴罗襟，落红无力上瑶簪。	1	青鸟使	[[0, 3]]
青鸟传书，羽仙清道，天香暗满窗户。	1	青鸟使	[[0, 4]]
直教海子望蓬莱，青雀传言日几回。	1	青鸟使	[[8, 12]]
婚媾由天难预测。自有鸾凤侣，堪比翼，青鸟传音应在即。	1	青鸟使	[[18, 22]]
青鸟衔书昨夜来，蟠桃如斗核如杯。	1	青鸟使	[[0, 4]]
神交冉冉，愁思盈盈，断魂欲遣谁招?犹自待，青鸾传信，乌鹊成桥。	1	青鸟使	[[21, 25]]
且子文三显，色不加悦;柳惠三黜，容不加戚。何者?令尹之尊，不若德义之贵;三黜之贱，不伤冲粹之美。	1	柳惠三黜	[[11, 15]]
展禽任三黜，灵均长独醒。	2	柳惠三黜, 柳惠三黜	[[0, 2], [3, 5]]
于是君臣离而名教薄，世多乱而时不治。故蘧寗以之卷舒，柳下以之三黜。	2	柳惠三黜, 柳惠三黜	[[26, 28], [30, 32]]
形躯获宥，三黜无亏。	1	柳惠三黜	[[5, 7]]
疏狂自分三宜黜，懒病其如七不堪。	1	柳惠三黜	[[4, 7]]
重临事异黄丞相，三黜名惭柳士师。	2	柳惠三黜, 柳惠三黜	[[8, 10], [12, 15]]
归休三黜柳，赋咏《五噫》鸾。	1	柳惠三黜	[[2, 5]]
柳下官资颜子居，闲情入骨若为除。	1	柳惠三黜	[[0, 4]]
柳惠善直道，孙登庶知人。	2	柳惠三黜, 柳惠三黜	[[0, 2], [3, 5]]
展禽胡为者，直道竟三黜。	2	柳惠三黜, 柳惠三黜	[[6, 8], [9, 11]]
佳客相逢，女元龙何敢高卧。	2	元龙高卧, 元龙高卧	[[6, 8], [10, 12]]
元龙高卧，便冷眼丹霄，难忘青琐。	1	元龙高卧	[[0, 4]]
人物真高绝，何徒上下床?	1	元龙高卧	[[8, 11]]
元龙湖海士，毁誉略相半。下床卧许君，上床自咏叹。	1	元龙高卧	[[12, 15]]
遥想荆州人物论，几回中夜惜元龙。	1	元龙高卧	[[13, 15]]
欲舒老眼无高处，安得元龙百尺楼。	1	元龙高卧	[[10, 15]]
时而一凭高，直上元龙楼。	1	元龙高卧	[[8, 11]]
更觉元龙楼百尺，湖海平生豪气。	1	元龙高卧	[[2, 7]]
元龙百尺那敢拟，太丘一榻真长悬。	1	元龙高卧	[[0, 4]]
恨无扬子一区宅，懒卧元龙百尺楼。	1	元龙高卧	[[10, 15]]
仆忝庞公交，时登元龙床。	1	元龙高卧	[[8, 11]]
知君二顷荒芜甚，尚有元龙意气无?	1	元龙高卧	[[10, 14]]
忆元龙湖海，尊俎地，笑谈间。	1	元龙高卧	[[1, 5]]
落落元龙湖海气，琅琅董相天人策。	1	元龙高卧	[[2, 7]]
似而今，元龙臭味，孟公瓜葛。我病君来高歌饮，惊散楼头飞雪。	1	元龙高卧	[[4, 8]]
野草依然朱雀桥，风流今属元龙豪。	1	元龙高卧	[[12, 15]]
元龙豪湖海，子先喑河渚。	1	元龙高卧	[[0, 5]]
求田问舍，怕应羞见，刘郎才气。	1	元龙高卧	[[10, 14]]
一事避君君匿笑，刘郎才气亦求田。	1	元龙高卧	[[8, 12]]
悲歌未肯弹长铗，豪气犹能卧大床。	1	元龙高卧	[[12, 15]]
大床独卧豪犹在，万众横行策竟疏。	1	元龙高卧	[[0, 4]]
又何须着意，求田问舍，生须宦达，死要名传。	1	元龙高卧	[[6, 10]]
求田此山下，终欲忤陈登。	1	元龙高卧	[[0, 2]]
且作求田计，元龙岂我能?	1	元龙高卧	[[2, 5]]
求舍问田真得计，临流据石有馀清。	1	元龙高卧	[[0, 4]]
亦叹簿领劳，行欲问田舍。	1	元龙高卧	[[8, 11]]
天下英雄输问舍，地中山海偏登楼。	1	元龙高卧	[[5, 7]]
区区问舍求田者，应被元龙一笑轻。	1	元龙高卧	[[2, 6]]
雄谈扪虱人偏远，问舍求田道亦穷。	1	元龙高卧	[[8, 12]]
记湖海平生，相遇忘宾主。	1	元龙高卧	[[1, 5]]
故人好在，莫生平、豪气减元龙。梦到琅玡台上，依然湖海沉雄。	1	元龙高卧	[[24, 28]]
湖海尚豪气，有人议陈登。	2	元龙高卧, 元龙高卧	[[0, 2], [3, 5]]
君有湖海气，沆砀凌牛斗。	1	元龙高卧	[[2, 5]]
下里冯生宁屑去，湖海陈侯犹肯来。	1	元龙高卧	[[8, 12]]
湖海元龙公辈流，何劳老手镇方州。	1	元龙高卧	[[0, 4]]
湖海陈登名未著，莼鲈张翰兴全违。	1	元龙高卧	[[0, 4]]
岂是三迁希范蠡，方看百尺卧元龙。	1	元龙高卧	[[10, 15]]
梦中原，挥老泪，遍神州。元龙湖海豪气，百尺卧高楼。	1	元龙高卧	[[19, 24]]
几年湖海，飘零已惯，犹然百尺高眠。	1	元龙高卧	[[12, 16]]
且倾徐邈圣贤酒，不问陈登上下床。	1	元龙高卧	[[10, 15]]
自怜王粲狂，莫怪陈登傲。	1	元龙高卧	[[8, 11]]
一廛会入扶犁手，不上陈登百尺楼。	1	元龙高卧	[[10, 15]]
公过矣，赏陈登豪气，杜牧粗才。	1	元龙高卧	[[5, 9]]
三千奏牍何用，金马梦、汉宫残月。	1	三千牍	[[0, 4]]
上书三千牍，长揖万乘君。	1	三千牍	[[0, 5]]
等闲咳唾烂成文，奏牍三千世共珍。	1	三千牍	[[8, 12]]
弱冠游咸京，上书金马外。	1	三千牍	[[6, 10]]
三千好献东方牍，来伴山人伴法王。	1	三千牍	[[4, 7]]
辛苦虫鱼手自笺，公车曾载牍三千。	1	三千牍	[[12, 15]]
建白者章满公车。	1	三千牍	[[3, 7]]
凌烟阁上功无分，伏火炉中药未成。	1	凌烟阁	[[0, 3]]
且教：功名未上凌烟阁，姓字先标聚义厅。	1	凌烟阁	[[7, 10]]
若把君书比仲将，不知谁在凌云阁。	1	凌烟阁	[[12, 15]]
