sentence	author	title	allusion	allusion_index
若见西山爽，应知黄绮心。	王维	送李太守赴上洛	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	[[8, 9]]
果闻丞相心中乐，上赞陶唐一万春。	鲍溶	读李相心中乐	陶唐	[[10, 11]]
遗子后黄金，作歌先紫芝。	张九龄	骊山下逍遥公旧居游集	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	[[9, 10]]
遗子后黄金，作歌先紫芝。	张九龄	骊山下逍遥公旧居游集	满籯金（韦贤）	[[0, 1, 2, 3, 4]]
蹉跎潘鬓至，蹭蹬阮途穷。	李端	长安感事呈卢纶	途穷（阮籍）	[[8, 9, 10]]
蹉跎潘鬓至，蹭蹬阮途穷。	李端	长安感事呈卢纶	二毛（潘岳）	[[2, 3]]
如经麟见处，驻马瞰荒丘。	许棠	送刘校书游东鲁	获麟（孔子，鲁哀公）	[[]]
空留华表千年约，才毕丹炉九转功。	郑璧	和袭美伤顾道士	令威（丁令威）	[[2, 3, 4, 5]]
空留华表千年约，才毕丹炉九转功。	郑璧	和袭美伤顾道士	九转	[[12, 13]]
寄书寂寂于陵子，蓬蒿没身胡不仕。	李颀	答高三十五留别便呈于十一	蓬蒿（张仲蔚，刘龚）	[[8, 9]]
寄书寂寂于陵子，蓬蒿没身胡不仕。	李颀	答高三十五留别便呈于十一	于陵子（陈仲子）	[[4, 5, 6]]
故老思飞将，何时议筑坛。	杜甫	秦州杂诗二十首	飞将（李广）	[[3, 4]]
故老思飞将，何时议筑坛。	杜甫	秦州杂诗二十首	登坛（刘邦，萧何，韩信）	[[9, 10]]
果见闲居赋，未曾流俗闻。	贾岛	易州过郝逸人居	闲居赋（潘岳）	[[2, 3, 4]]
夕拜忽辞青琐闼，晨装独捧紫泥书。	皇甫曾	送商州杜中丞赴任	青琐	[[4, 5]]
夕拜忽辞青琐闼，晨装独捧紫泥书。	皇甫曾	送商州杜中丞赴任	紫泥	[[12, 13, 14]]
密侍仝锵佩，雄才本弃繻。	权德舆	奉和许阁老酬淮南崔十七端公见寄	弃繻（终军）	[[9, 10]]
久嗟尘匣掩青萍，见说除书试一听。	李涉	送杨敬之倅湖南	青萍	[[5, 6]]
白首辞知己，沧洲忆旧居。	刘长卿	送张判官罢使东归	沧洲	[[6, 7]]
国惧流金眚，人深悬磬忧。	李峤	晚秋喜雨	悬磬	[[8, 9]]
无才多病分龙钟，不料虚名达九重。	李冶	恩命追入留别广陵故人	九重门	[[]]
如求神仙药，阶下亦种黍。但使长兀然，始见天地祖。	刘驾	效陶	彭泽田（陶潜）	[[]]
鲤庭传事业，鸡树遂翱翔。	刘禹锡	酬郑州权舍人见寄十二韵	趋庭（孔子，孔鲤，陈亢）	[[0, 1]]
鲤庭传事业，鸡树遂翱翔。	刘禹锡	酬郑州权舍人见寄十二韵	鸡树（刘放，孙资，曹肇）	[[6, 7]]
三献寝不报，迟迟空手回。	白居易	效陶潜体诗十六首	卞和	[[0, 1]]
已闻三径好，犹可访袁安。	裴虔余	早春残雪	三径（求仲，羊仲，蒋诩）	[[2, 3]]
已闻三径好，犹可访袁安。	裴虔余	早春残雪	卧袁安（袁安）	[[]]
萧郎不顾凤楼人，云涩回车泪脸新。	上元夫人	留别	吹箫（弄玉，秦穆公，萧史）	[[0, 1]]
萧郎不顾凤楼人，云涩回车泪脸新。	上元夫人	留别	萧郎	[[4, 5]]
旧依支遁宿，曾与戴颙来。	司空曙	过坚上人故院与李端同赋	支公（支道林）	[[2, 3]]
旧依支遁宿，曾与戴颙来。	司空曙	过坚上人故院与李端同赋	戴颙	[[8, 9]]
回首知音青琐闼，何时一为荐相如。	武元衡	春暮郊居寄朱舍人	献赋（刘彻，司马相如，扬雄，杨得意）	[[12, 13, 14]]
林疑中散地，人似上皇时。	骆宾王	同辛簿简仰酬思玄上人林泉四首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	[[2, 3, 4]]
林疑中散地，人似上皇时。	骆宾王	同辛簿简仰酬思玄上人林泉四首	傲羲皇（陶潜，伏羲氏，羲和）	[[6, 7, 8, 9]]
未成鸿鹄姿，遽顿骅骝趾。	权德舆	哭李晦群崔季文二处士	骅骝	[[8, 9]]
未成鸿鹄姿，遽顿骅骝趾。	权德舆	哭李晦群崔季文二处士	鸿鹄（陈涉）	[[2, 3]]
季布无二诺，侯嬴重一言。	魏徵	述怀	侯嬴	[[6, 7]]
季布无二诺，侯嬴重一言。	魏徵	述怀	金诺（季布，曹丘生）	[[2, 3, 4]]
未奏东山妓，先倾北海尊。	萧颖士	山庄月夜作	东山妓（谢安）	[[2, 3, 4]]
未奏东山妓，先倾北海尊。	萧颖士	山庄月夜作	北海尊（孔融）	[[8, 9, 10]]
卫幕衔恩重，潘舆送喜频。	杜甫	奉贺阳城郡王太夫人恩命加邓国太夫人	板舆（潘岳）	[[6, 7]]
邵平元入汉，张翰后归吴。	杜甫	过南岳入洞庭湖	鲈鱼（张翰）	[[6, 7]]
邵平元入汉，张翰后归吴。	杜甫	过南岳入洞庭湖	邵平（召平）	[[0, 1]]
须凿燕然山上石，登科记里是閒名。	姚合	送独孤焕评事赴丰州	勒燕然（窦宪）	[[]]
饥从漂母食，闲缀羽陵简。	李白	玉真公主别馆苦雨赠卫尉张卿二首之二	漂母（韩信，漂母）	[[2, 3]]
仲尼在川上，子牟存阙下。	张九龄	忝官二十年尽在内职及为郡尝积恋因赋诗焉	魏阙（公子牟）	[[6, 7, 8, 9, 10]]
仲尼在川上，子牟存阙下。	张九龄	忝官二十年尽在内职及为郡尝积恋因赋诗焉	逝川（孔子）	[[0, 1, 2, 3, 4]]
在野傅岩君不梦，乘轩卫懿鹤何功。	郑启	严塘经乱书事	乘轩（卫懿公）	[[8, 9]]
在野傅岩君不梦，乘轩卫懿鹤何功。	郑启	严塘经乱书事	傅野（傅说，武丁）	[[]]
汉业未兴王霸在，秦军才散鲁连归。	许浑	题卫将军庙	鲁连（鲁仲连）	[[12, 13]]
因学扬子云，献赋甘泉宫。	李白	东武吟	献赋（刘彻，司马相如，扬雄，杨得意）	[[6, 7]]
倏忽不相期，思倾赵飞燕	于濆	越溪女	飞燕（赵飞燕）	[[8, 9, 10]]
系越有长缨，封关祗一丸。	独孤及	贾员外处见中书贾舍人巴陵诗集览之怀旧代书寄赠	长缨（终军）	[[3, 4]]
系越有长缨，封关祗一丸。	独孤及	贾员外处见中书贾舍人巴陵诗集览之怀旧代书寄赠	一丸（王元，隗嚣）	[[9, 10]]
莫下蓬山不回首，东风犹待重抟扶。	黄滔	酬杨学士	大鹏（庄子）	[[13, 14]]
马蹄经月窟，剑术指楼兰。	高适	东平留赠狄司马	斩楼兰（刘彻）	[[3, 4]]
马蹄经月窟，剑术指楼兰。	高适	东平留赠狄司马	月窟	[[]]
篇咏投康乐，壶觞就步兵。	皇甫冉	闲居作	康乐（谢灵运）	[[3, 4]]
篇咏投康乐，壶觞就步兵。	皇甫冉	闲居作	步兵（阮籍）	[[9, 10]]
日下徒推鹤，天涯正对萤。	李商隐	奉安国大师兼简子蒙	聚萤（车胤）	[[9, 10]]
日下徒推鹤，天涯正对萤。	李商隐	奉安国大师兼简子蒙	士龙（荀隐，陆云）	[[]]
支公身欲老，长在沃州多。	刘长卿	赠普门上人	支公（支道林）	[[0, 1]]
支公身欲老，长在沃州多。	刘长卿	赠普门上人	沃洲	[[]]
雕琢只应劳郢匠，膏肓终恐误秦医。	罗隐	投所思	郢匠（惠施，庄子）	[[5, 6]]
雕琢只应劳郢匠，膏肓终恐误秦医。	罗隐	投所思	秦医（晋侯，秦医缓）	[[13, 14]]
万点瑶台雪，飞来锦帐前。	钱起	省中对雪寄元判官拾遗昆季	瑶台	[[2, 3]]
万点瑶台雪，飞来锦帐前。	钱起	省中对雪寄元判官拾遗昆季	锦帐	[[8, 9]]
悬榻迎宾下，趋庭学礼闻。	张垍	奉和岳州山城	解榻（周璆，徐稚，陈蕃）	[[0, 1]]
悬榻迎宾下，趋庭学礼闻。	张垍	奉和岳州山城	趋庭（孔子，孔鲤，陈亢）	[[6, 7]]
嫖姚留不住，昼锦已归迟。	贯休	送友人及第后归台州	嫖姚（霍去病）	[[0, 1]]
监河受贷粟，一起辙中鳞。	杜甫	奉赠肖二十使君	涸鳞（庄子）	[[8, 9, 10]]
自当徐孺榻，不是谢公亭。	窦庠	酬韩愈侍郎登岳阳楼见赠	解榻（周璆，徐稚，陈蕃）	[[2, 3, 4]]
恐入壶中住，须传肘后方。	马戴	送王道士	壶中（壶公）	[[1, 2, 3]]
恐入壶中住，须传肘后方。	马戴	送王道士	肘后方（葛洪）	[[8, 9, 10]]
眼穿长讶双鱼断，耳热何辞数爵频。	韩愈	酒中留上襄阳李相公	双鱼	[[4, 5]]
十上不可待，三年竟无成。	卢纶	纶与吉侍郎中孚辄有所酬以申悲旧兼寄夏侯侍御审侯仓曹钊	貂裘（秦惠王，苏秦）	[[0, 1]]
仙桂高高似有神，貂裘敝尽取无因。	罗隐	东归	桂枝（郤诜）	[[0, 1]]
仙桂高高似有神，貂裘敝尽取无因。	罗隐	东归	貂裘（秦惠王，苏秦）	[[8, 9, 10]]
苜蓿随天马，葡萄逐汉臣。	王维	送刘司直赴安西	天马（刘彻）	[[3, 4]]
心轻马融帐，谋夺子房帷。	元稹	酬翰林白学士代书一百韵	子房（张良）	[[8, 9]]
心轻马融帐，谋夺子房帷。	元稹	酬翰林白学士代书一百韵	绛帐（马融）	[[2, 3, 4]]
宫馆馀基辍棹过，黍苗无限独悲歌。	许浑	姑苏怀古	黍离	[[]]
侍儿不遣照，恐学孤鸾死。	鲍溶	旧镜	孤鸾	[[8, 9]]
侍儿不遣照，恐学孤鸾死。	鲍溶	旧镜	孤鸾	[[8, 9]]
吾君贤相事南征，独宿军厨负请缨。	薛能	相国陇西公南征能以留务独宿府城作	长缨（终军）	[[13, 14]]
傅岩来筑处，磻溪入钓前。	王勃	三月曲水宴得烟字	磻溪（吕尚，周文王）	[[6, 7, 8, 9]]
傅岩来筑处，磻溪入钓前。	王勃	三月曲水宴得烟字	傅岩（傅说）	[[0, 1]]
绣衣过旧里，骢马辉四邻。	韦应物	送陆侍御还越	骢马（桓典）	[[6, 7]]
绣衣过旧里，骢马辉四邻。	韦应物	送陆侍御还越	绣衣	[[0, 1]]
好是照身宜谢女，嫦娥飞向玉宫来。	姚合	咏镜	嫦娥（羿，姮娥）	[[8, 9]]
好是照身宜谢女，嫦娥飞向玉宫来。	姚合	咏镜	谢女（谢道韫）	[[5, 6]]
岂知赵飞燕，满髻钗黄金。	于濆	里中女	飞燕（赵飞燕）	[[2, 3, 4]]
今朝忽枉嵇生驾，倒屣开门遥解颜。	崔兴宗	酬王维卢象见过林亭	倒屣（王粲，蔡邕）	[[8, 9]]
今朝忽枉嵇生驾，倒屣开门遥解颜。	崔兴宗	酬王维卢象见过林亭	千里驾（吕安，嵇康）	[[]]
为郎非白头，作牧授沧洲。	李频	送侯郎中任新定二首	冯唐	[[]]
四海重然诺，吾尝闻白眉。	孟浩然	醉后赠马（一作高）四	白眉（马良）	[[9, 10]]
惠深范叔绨袍赠，荣过苏秦佩印归。	白居易	初除官蒙裴常侍赠鹘衔瑞草绯袍鱼袋因谢惠贶兼抒离情	六印（苏秦）	[[10, 11, 12, 13, 14]]
惠深范叔绨袍赠，荣过苏秦佩印归。	白居易	初除官蒙裴常侍赠鹘衔瑞草绯袍鱼袋因谢惠贶兼抒离情	绨袍（范雎，须贾）	[[2, 3, 4, 5, 6]]
悠然紫芝曲，昼掩白云扉。	宋之问	春日山家	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	[[2, 3, 4]]
自是长生林下客，也陪鸳鹭入清朝。	牟融	送羽衣之京	鸳鹭	[[10, 11]]
卧归渔浦月连海，行望凤城花隔云。	杜牧	出关	吹箫（弄玉，秦穆公，萧史）	[[10, 11]]
神仙惭李郭，词赋谢曹刘。	武元衡	酬严维秋夜见寄	仙舟（李膺，郭太）	[[9, 10]]
神仙惭李郭，词赋谢曹刘。	武元衡	酬严维秋夜见寄	曹刘（刘桢，曹植）	[[]]
携琴侍叔夜，负局访安期。	上官婉儿	游长宁公主流杯池	叔夜（嵇康）	[[3, 4]]
携琴侍叔夜，负局访安期。	上官婉儿	游长宁公主流杯池	安期（安期生）	[[9, 10]]
鲈鲙剩堪忆，莼羹殊可餐。	岑参	送张秘书充刘相公通汴河判官便赴江外觐省	鲈鱼（张翰）	[[]]
谁于销骨地，一鉴玉壶冰。	李群玉	宵民	玉壶冰（鲍照）	[[8, 9, 10]]
今日相逢又相送，予乘五马子单车。	姚合	别胡逸	五马	[[10, 11]]
一朝愿投笔，世难激中肠。	韦应物	始建射侯	投笔（班超）	[[3, 4]]
蜀相吟安在，羊公碣已磨。	张九龄	登襄阳岘山	岘首（羊祜）	[[6, 7, 8]]
蜀相吟安在，羊公碣已磨。	张九龄	登襄阳岘山	梁甫（诸葛亮）	[[0, 1, 2]]
若教烟水无鸥鸟，张翰何由到五湖。	温庭筠	题友人居	鲈鱼（张翰）	[[8, 9]]
将礼登坛盛，军容出塞华。	苏颋	同钱阳将军兼源州都督御史中丞	登坛（刘邦，萧何，韩信）	[[2, 3]]
投阁嗤扬子，飞书代鲁连。	张继	酬李书记校书越城秋夜见赠	鲁连书（田单，鲁仲连）	[[6, 7]]
投阁嗤扬子，飞书代鲁连。	张继	酬李书记校书越城秋夜见赠	投阁（扬雄，王莽）	[[0, 1]]
南郡迎徐子，临川谒谢公。	张继	送窦十九判官使江南	谢公（谢灵运）	[[9, 10]]
南郡迎徐子，临川谒谢公。	张继	送窦十九判官使江南	徐孺（徐稚）	[[3, 4]]
零雨悲王粲，清尊别孔融。	卢照邻	西使兼送孟学士南游	王粲（王粲）	[[3, 4]]
零雨悲王粲，清尊别孔融。	卢照邻	西使兼送孟学士南游	北海尊（孔融）	[[]]
更闻公干病，一夜二毛新。	钱起	再得毕侍御书闻巴中卧病	公干病（刘桢）	[[2, 3, 4]]
作鼓将军气，投醪壮士觞。	卢从愿	奉和圣制送张说巡边	一鼓（曹刿，庄公）	[[]]
徒郁仲举思，讵回道林辙。	宋之问	见南山夕阳召监师不至	解榻（周璆，徐稚，陈蕃）	[[2, 3, 4]]
徒郁仲举思，讵回道林辙。	宋之问	见南山夕阳召监师不至	支公（支道林）	[[8, 9]]
万里云无侣，三山鹤不笼。	司空图	寄郑仁规	蓬莱	[[6, 7]]
扫石焚香礼碧空，露华偏湿蕊珠宫。	戎昱	寄许炼师	蕊珠	[[12, 13, 14]]
悠然南望意，自有岘山情。	皎然	九月十日	岘首（羊祜）	[[]]
何当陶渊明，远师劝倾杯。	李山甫	山中依韵答刘书记见赠	陶潜	[[2, 3, 4]]
何当陶渊明，远师劝倾杯。	李山甫	山中依韵答刘书记见赠	远公（释慧远）	[[6, 7]]
桑田变后新舟楫，华表归来旧路岐。	韩偓	余寓汀州沙县病中闻前郑左丞璘随外镇举荐赴洛兼云继有急徵旋见脂辖因作七言四韵戏以赠之或冀其感悟也（已巳年）	令威（丁令威）	[[8, 9, 10, 11]]
桑田变后新舟楫，华表归来旧路岐。	韩偓	余寓汀州沙县病中闻前郑左丞璘随外镇举荐赴洛兼云继有急徵旋见脂辖因作七言四韵戏以赠之或冀其感悟也（已巳年）	济川（傅说，殷高宗）	[[5, 6]]
伏柱闻周史，乘槎有汉臣。	杜甫	赠王二十四侍御契四十韵	乘槎	[[6, 7]]
珠履会中箫管思，白云归处帝乡遥。	武元衡	同幕中诸公送李侍御归朝	珠履（黄歇）	[[0, 1]]
珠履会中箫管思，白云归处帝乡遥。	武元衡	同幕中诸公送李侍御归朝	帝乡（庄子）	[[12, 13]]
隙驹不暂驻，日听凉蝉悲。	孟浩然	家园卧疾毕太祝曜见寻	过隙	[[0, 1]]
南阮贫无酒，唯将泪湿衣。	李端	送别驾赴晋陵即舍人叔之兄	阮家贫（阮咸，阮籍）	[[0, 1, 2]]
终童之死谁继出，燕颔儒生今俊逸。	钱起	送傅管记赴蜀军	投笔（班超）	[[8, 9]]
终童之死谁继出，燕颔儒生今俊逸。	钱起	送傅管记赴蜀军	弃繻（终军）	[[0, 1]]
楼下当垆称卓女，楼头伴客名莫愁。	元稹	西凉使	莫愁	[[13, 14]]
楼下当垆称卓女，楼头伴客名莫愁。	元稹	西凉使	当垆（卓文君，司马相如）	[[2, 3]]
李广少时思报国，终军未遇敢论边。	武元衡	长安叙怀寄崔十五	弃繻（终军）	[[8, 9]]
李广少时思报国，终军未遇敢论边。	武元衡	长安叙怀寄崔十五	李将军（李广，卫青）	[[0, 1]]
城下秋江寒见底，宾筵莫讶食无鱼。	羊士谔	郡中即事三首	弹铗（田文，冯谖）	[[12, 13, 14]]
郢曲怜公子，吴州忆伯鸾。	张南史	送朱大游塞	梁鸿（孟光，梁鸿）	[[9, 10]]
皇枝双玉树，吏道二梅仙。	钱起	李四劝为尉氏尉李七勉为开封尉	梅福	[[9, 10]]
皇枝双玉树，吏道二梅仙。	钱起	李四劝为尉氏尉李七勉为开封尉	倚玉（夏侯玄，曹睿，毛曾）	[[]]
自喜他年接巾舄，沧浪地近虎溪头。	刘沧	与重幽上人话旧	沧浪（屈原）	[[8, 9]]
自喜他年接巾舄，沧浪地近虎溪头。	刘沧	与重幽上人话旧	虎溪（陶潜，僧慧远）	[[12, 13]]
五车堆缥帙，三径阖绳枢。	温庭筠	病中书怀呈友人	三径（求仲，羊仲，蒋诩）	[[6, 7]]
五车堆缥帙，三径阖绳枢。	温庭筠	病中书怀呈友人	五车（惠施，庄子）	[[0, 1]]
仲言多丽藻，晚水独芙蓉。	耿湋	晚秋宿裴员外寺院（得逢字）	何逊	[[]]
凝云蔽洛浦，梦寐劳光彩。	李群玉	感兴四首	洛浦（宓妃，曹植）	[[3, 4]]
人传访道沧海上，丁令王乔每往还。	任华	寄李白	令威（丁令威）	[[8, 9]]
人传访道沧海上，丁令王乔每往还。	任华	寄李白	子晋（王子乔）	[[10, 11]]
潘生秋思苦，陶令世情疏。	武元武	秋怀奉寄朱补阙	陶潜	[[6, 7]]
潘生秋思苦，陶令世情疏。	武元武	秋怀奉寄朱补阙	潘兴（潘岳）	[[0, 1, 2, 3]]
梦寐睹神女，金沙鸣佩环。	祖咏	古意二首	阳台（宋玉，楚襄王，瑶姬）	[[3, 4]]
致身不似笙竽巧，悦耳宁如郑卫淫。	李山甫	赠弹琴李处士	郑卫	[[12, 13]]
未遂终军志，何劳思故乡。	李咸用	边城听角	弃繻（终军）	[[2, 3]]
日夕云台下，商歌空自悲。	钱起	秋馆言怀	商歌（宁戚，齐桓公）	[[6, 7]]
居士尔时缘护戒，车公何事亦停杯。	白居易	五月斋戒罢宴彻乐闻韦宾客皇甫郎中饮会亦稀又知欲携酒馔出斋先以长句呈谢	不乐为车公（车胤）	[[]]
不学兰香中道绝，却教青鸟报相思。	李康成	玉华仙子歌	青鸟（刘彻，西王母）	[[10, 11]]
我寝牛衣敝，君居豸角危。	罗隐	寄袁皓侍郎	獬豸（楚文王）	[[8, 9]]
我寝牛衣敝，君居豸角危。	罗隐	寄袁皓侍郎	卧牛衣（王章）	[[]]
云白当山雨，风清满峡波。	司空曙	送夔州班使君	阳台（宋玉，楚襄王，瑶姬）	[[]]
已传尧雨露，更说汉威仪。	皇甫曾	送汤中丞和蕃	汉威仪（刘秀）	[[8, 9, 10]]
草遍颍阳山，花开武陵水。	皇甫冉	春早	桃源（陶潜）	[[8, 9, 10]]
草遍颍阳山，花开武陵水。	皇甫冉	春早	颍阳（尧，许由）	[[2, 3]]
休沐君相近，时容曳履过。	权德舆	春日同诸公过兵部王尚书林园	履声（郑崇）	[[8, 9]]
已比子真耕谷口，岂同陶令卧江边。	张乔	七松亭	陶潜	[[10, 11]]
已比子真耕谷口，岂同陶令卧江边。	张乔	七松亭	谷口（郑朴）	[[2, 3, 4, 5, 6]]
金谷走车来，玉人骑马待。	李端	杂诗	金谷（石崇）	[[0, 1]]
赤龙已赴东方暗，黄犬徒怀上蔡悲。	储嗣宗	长安怀古	上蔡（李斯，赵高）	[[12, 13, 14]]
赤龙已赴东方暗，黄犬徒怀上蔡悲。	储嗣宗	长安怀古	斩蛇（刘邦）	[[0, 1]]
步兵校尉辞公府，车骑将军忆本朝。	罗隐	得宣州窦尚书书因投寄二首之二	步兵（阮籍）	[[0, 1, 2, 3]]
扬兵猎月窟，转战略朝那。	李白	发白马	月窟	[[3, 4]]
中原初逐鹿，投笔事戎轩。	魏徵	述怀	投笔（班超）	[[6, 7]]
中原初逐鹿，投笔事戎轩。	魏徵	述怀	逐鹿（蒯通）	[[3, 4]]
司寇亦曾遭鲁黜，步兵何事哭途穷。	李山甫	早秋山中作	途穷（阮籍）	[[12, 13, 14]]
